,BITW,CPER,CRYPTO_EQ,DBC,GLD,ICLN,TAN,UNG,USO
2018-10-31,6.556269585269191e-26,-1.5953632577885776e-11,0.20000000003099117,-0.2000000000205592,-1.0463104257332215e-11,0.19999999993037063,6.387017449331877e-12,-0.2000000000101387,-0.1999999999751365
2018-11-30,-1.049502287414657e-24,-9.376026347084221e-11,0.1999999999849528,-0.2000000000435483,-1.0130555409885023e-10,0.19999999988035327,1.1635816610957341e-10,0.2000000000351648,-0.1999999997445567
2018-12-31,8.911616213573224e-24,-2.3420574448343794e-10,0.20000000011373942,-0.20000000011373942,-9.527735532866132e-11,0.19999999987755815,1.8972077785635832e-10,-0.19999999949843753,-0.1999999998773217
2019-01-31,-1.2429959987581343e-24,-1.7005171130908763e-11,-0.20000000004854754,-0.20000000003927845,-2.2811429036806405e-12,0.1999999999672423,3.8153233477796e-11,-0.19999999993877307,-0.19999999994871914
2019-02-28,7.918232773704372e-26,-7.322091351410229e-12,0.20000000002726898,-0.2000000000032411,-2.1736348526552965e-12,0.19999999998229795,1.0444869699908648e-10,-0.1999999998961992,-0.19999999997704823
2019-03-31,-2.0385508253215486e-24,-8.168039356486421e-12,0.20000000002747959,-0.19999999999002913,-3.576145821003228e-12,0.19999999999033777,3.0217628858144265e-11,-0.19999999997874388,-0.1999999999714479
2019-04-30,-2.679697333318709e-24,0.19999999988188502,0.2000000000452011,-3.909833435213932e-09,-1.0480478086163613e-11,0.19999999997585668,1.5001115711969755e-10,-0.1999999998838649,-0.1999999961428674
2019-05-31,-2.732250617964886e-24,1.2164912758705823e-10,0.20000000002469448,-0.1999999999953105,-4.509088390122135e-12,0.19999999993918957,4.1519479579513656e-11,-0.1999999999403357,-0.19999999993279197
2019-06-30,-3.2049108371683577e-25,7.2414668155791035e-12,0.20000000000684415,-8.745560378276399e-12,1.9259469710982542e-12,0.20000000000224954,0.19999999999974213,-0.1999999999940935,-0.19999999997915768
2019-07-31,-1.330495431455172e-26,1.5551853942677413e-12,0.20000000000174156,-1.8011943004411817e-12,4.602304146358222e-13,0.19999999999966914,0.2000000000006725,-0.19999999999993154,-0.19999999999416862
2019-08-31,4.968034439216591e-25,7.340624499649171e-12,0.20000000000903295,-0.19999999997878162,3.209109644784869e-12,0.19999999998776036,0.19999999999605603,-0.19999999986010616,-1.577131315253712e-10
2019-09-30,-6.019499635045975e-25,1.6233980675842587e-11,0.1999999999963859,-3.64155400667288e-11,5.86010987134004e-12,0.20000000000307638,0.200000000003363,-0.19999999999632165,-0.19999999994234346
2019-10-31,3.8519231416468787e-23,2.674738113229777e-11,0.20000000002078955,-1.913348142073523e-11,7.881502510852703e-12,0.19999999998887655,0.19999999998906162,-0.1999999999833502,-0.1999999999641598
2019-11-30,-3.0531439298278017e-24,3.1581696200817364e-11,0.20000000004314678,-3.0748410936283445e-11,1.1465627525511562e-11,0.1999999999856733,0.19999999998265486,-0.19999999998051451,-0.1999999999342147
2019-12-31,1.2781787277048184e-24,1.0502535816441888e-09,0.2000000001584659,-1.1198756758405961e-10,9.060292478727159e-11,0.1999999999720556,0.19999999868626384,-0.20000000005323215,-0.19999999987713848
2020-01-31,-3.4876517864970494e-24,4.682500924342e-11,0.2000000000841868,-3.7627868051811815e-11,3.784459355464161e-11,0.19999999984459396,0.19999999992120251,-0.200000000024397,-0.20000000000332227
2020-02-29,-8.881911498826038e-27,2.232463854953642e-12,0.20000000000289223,-1.6540522967539798e-12,1.4822292242495115e-12,0.199999999991768,0.1999999999997841,-0.2000000000002464,-0.19999999999994067
2020-03-31,1.4017445332538035e-23,2.892003463914481e-12,0.20000000001122809,-0.19999999996412993,6.258475706145525e-12,3.332513766211504e-11,0.19999999998779458,-0.19999999999564178,-0.19999999999873
2020-04-30,-4.01598689062172e-25,4.219047343126717e-12,0.20000000000981075,-0.19999999996137152,5.208812059232459e-12,0.19999999999577825,3.723804383447958e-11,-0.19999999998188814,-0.20000000000448562
2020-05-31,4.014795484476207e-24,9.022420593658497e-11,0.2000000000807936,-0.19999999964245543,1.0190113676562846e-10,4.163530275477025e-10,0.1999999996934092,-0.19999999997735063,-0.19999999999751283
2020-06-30,-1.4946968230716638e-24,1.390091462192187e-11,0.20000000001566143,-1.106243752343332e-10,9.304291033844965e-12,0.19999999999579435,0.19999999987303316,-0.19999999999362142,-0.19999999998806006
2020-07-31,9.17189773532888e-26,2.0798388057424324e-11,0.20000000001593962,1.638628365284759e-12,1.4976061525550657e-11,0.20000000000629586,0.2000000000054185,-0.19999999998269338,-0.1999999999522396
2020-08-31,2.710755160488596e-25,2.1894974438395463e-11,0.2000000000090897,-9.98415165738696e-12,7.392699625890867e-12,0.20000000000433982,0.2000000000052923,-0.19999999997911724,0.19999999996288914
2020-09-30,-3.404453571287205e-25,1.0005291562372637e-11,0.20000000000843818,-7.57457293341614e-12,4.362782466125938e-12,0.2000000000044449,0.20000000000587345,-0.19999999998335657,-0.1999999999759444
