Date,Ret_gross,Cost,Ret_net,Universe,Model,Calib
2008-10-31,,,,ALL,LASSO_longshort,isotonic
2008-11-30,,,,ALL,LASSO_longshort,isotonic
2008-12-31,,,,ALL,LASSO_longshort,isotonic
2009-01-31,,,,ALL,LASSO_longshort,isotonic
2009-02-28,,,,ALL,LASSO_longshort,isotonic
2009-03-31,,,,ALL,LASSO_longshort,isotonic
2009-04-30,,,,ALL,LASSO_longshort,isotonic
2009-05-31,,,,ALL,LASSO_longshort,isotonic
2009-06-30,,,,ALL,LASSO_longshort,isotonic
2009-07-31,,,,ALL,LASSO_longshort,isotonic
2009-08-31,,,,ALL,LASSO_longshort,isotonic
2009-09-30,,,,ALL,LASSO_longshort,isotonic
2009-10-31,0.07507815314141694,-0.00025000000000000006,0.07482815314141694,ALL,LASSO_longshort,isotonic
2009-11-30,-0.01902169282576718,-2.0678735855413376e-15,-0.019021692825769248,ALL,LASSO_longshort,isotonic
2009-12-31,-0.05044319013741736,-0.00010000000000154827,-0.05054319013741891,ALL,LASSO_longshort,isotonic
2010-01-31,-0.024620284576469406,-0.00029999999983619454,-0.0249202845763056,ALL,LASSO_longshort,isotonic
2010-02-28,-0.0037565859548740455,-0.00039999999997908554,-0.004156585954853131,ALL,LASSO_longshort,isotonic
2010-03-31,0.03218574348343141,-0.00020000000000446925,0.03198574348342694,ALL,LASSO_longshort,isotonic
2010-04-30,0.008490296588135646,-0.0002000000000190094,0.008290296588116636,ALL,LASSO_longshort,isotonic
2010-05-31,0.020626785086071544,-0.0003999999999890182,0.020226785086082527,ALL,LASSO_longshort,isotonic
2010-06-30,0.012446966313042504,-0.0003999999999881239,0.01204696631305438,ALL,LASSO_longshort,isotonic
2010-07-31,-0.051931305314309936,-0.0003999999999769958,-0.05233130531428693,ALL,LASSO_longshort,isotonic
2010-08-31,0.020937021196788475,-0.0003999999999760831,0.020537021196812392,ALL,LASSO_longshort,isotonic
2010-09-30,0.026408584599166986,-0.0002000000000590751,0.02620858459910791,ALL,LASSO_longshort,isotonic
2010-10-31,0.009704707338602396,-0.00019999999999445947,0.009504707338607936,ALL,LASSO_longshort,isotonic
2010-11-30,0.058633537843765494,-0.00019999999999063838,0.058433537843774856,ALL,LASSO_longshort,isotonic
2010-12-31,0.05259875137163899,-0.0004999999999593907,0.052098751371679596,ALL,LASSO_longshort,isotonic
2011-01-31,0.03198752662091551,-0.0004999999999754707,0.03148752662094004,ALL,LASSO_longshort,isotonic
2011-02-28,0.0005202714600673279,-0.00049999999999533,2.0271460071997842e-05,ALL,LASSO_longshort,isotonic
2011-03-31,0.024027628733480418,-0.0002999999999908403,0.02372762873348958,ALL,LASSO_longshort,isotonic
2011-04-30,-0.03277538495779707,-0.00020000000001109189,-0.03297538495780816,ALL,LASSO_longshort,isotonic
2011-05-31,-0.01003134969167423,-0.00019999999997648285,-0.010231349691650713,ALL,LASSO_longshort,isotonic
2011-06-30,0.009571549548988692,-9.999999999607613e-05,0.009471549548992616,ALL,LASSO_longshort,isotonic
2011-07-31,-0.03912766517751228,-7.458474663465438e-14,-0.03912766517758687,ALL,LASSO_longshort,isotonic
2011-08-31,-0.010108062518087092,-0.00010000000067134723,-0.01020806251875844,ALL,LASSO_longshort,isotonic
2011-09-30,-0.019151066939293505,-0.00020000000069619626,-0.0193510669399897,ALL,LASSO_longshort,isotonic
2011-10-31,0.050265420975236674,-0.00029999999996453973,0.04996542097527214,ALL,LASSO_longshort,isotonic
2011-11-30,0.047496363185137884,-0.00020000000000210247,0.04729636318513578,ALL,LASSO_longshort,isotonic
2011-12-31,-0.06992252571793839,-0.00010000000000323274,-0.07002252571794162,ALL,LASSO_longshort,isotonic
2012-01-31,-0.03136870988404439,-0.00020000000000143075,-0.031568709884045816,ALL,LASSO_longshort,isotonic
2012-02-29,0.0590847382047302,-0.00029999999999833594,0.058784738204731866,ALL,LASSO_longshort,isotonic
2012-03-31,0.03324562303342454,-0.0002999999999919057,0.03294562303343264,ALL,LASSO_longshort,isotonic
2012-04-30,-0.08049923856815636,-0.0002999999999968346,-0.08079923856815319,ALL,LASSO_longshort,isotonic
2012-05-31,-0.10557064954638634,-0.0003999999999973104,-0.10597064954638365,ALL,LASSO_longshort,isotonic
2012-06-30,0.007695163703297685,-0.00030000000000395357,0.007395163703293732,ALL,LASSO_longshort,isotonic
2012-07-31,0.015100073985024266,-0.0003000000000029627,0.014800073985021303,ALL,LASSO_longshort,isotonic
2012-08-31,-0.02086491102520746,-0.00010000000000160343,-0.020964911025209063,ALL,LASSO_longshort,isotonic
2012-09-30,0.02360967957045265,-0.0002000000000002947,0.023409679570452355,ALL,LASSO_longshort,isotonic
2012-10-31,0.02080067320907682,-0.00020000000000292822,0.020600673209073894,ALL,LASSO_longshort,isotonic
2012-11-30,-0.03431486345431681,-9.999999999831361e-05,-0.034414863454315124,ALL,LASSO_longshort,isotonic
2012-12-31,-0.013594174046052957,-9.999999999909815e-05,-0.013694174046052054,ALL,LASSO_longshort,isotonic
2013-01-31,-0.013103489875915685,-0.0001000000000067335,-0.013203489875922418,ALL,LASSO_longshort,isotonic
2013-02-28,0.0005395876612871518,-0.00010000000000735431,0.0004395876612797975,ALL,LASSO_longshort,isotonic
2013-03-31,-0.05868127745720362,-0.00019999999998434746,-0.058881277457187964,ALL,LASSO_longshort,isotonic
2013-04-30,-0.03769061924497988,-0.00010000000004013684,-0.037790619245020016,ALL,LASSO_longshort,isotonic
2013-05-31,0.019364405300091318,-0.00020000000001754538,0.019164405300073774,ALL,LASSO_longshort,isotonic
