Date,Ret_gross,Cost,Ret_net,Universe,Model
2008-10-31,,,,A,RF_longonly_0bps
2008-11-30,,,,A,RF_longonly_0bps
2008-12-31,,,,A,RF_longonly_0bps
2009-01-31,,,,A,RF_longonly_0bps
2009-02-28,,,,A,RF_longonly_0bps
2009-03-31,,,,A,RF_longonly_0bps
2009-04-30,,,,A,RF_longonly_0bps
2009-05-31,,,,A,RF_longonly_0bps
2009-06-30,,,,A,RF_longonly_0bps
2009-07-31,,,,A,RF_longonly_0bps
2009-08-31,,,,A,RF_longonly_0bps
2009-09-30,,,,A,RF_longonly_0bps
2009-10-31,0.05521736009510245,0.0,0.05521736009510245,A,RF_longonly_0bps
2009-11-30,0.045170304223911856,0.0,0.045170304223911856,A,RF_longonly_0bps
2009-12-31,-0.04678721932327531,0.0,-0.04678721932327531,A,RF_longonly_0bps
2010-01-31,0.03983010536260099,0.0,0.03983010536260099,A,RF_longonly_0bps
2010-02-28,0.06775021971656556,0.0,0.06775021971656556,A,RF_longonly_0bps
2010-03-31,0.034364581975339155,0.0,0.034364581975339155,A,RF_longonly_0bps
2010-04-30,-0.07166580081065953,0.0,-0.07166580081065953,A,RF_longonly_0bps
2010-05-31,-0.05642290290995168,0.0,-0.05642290290995168,A,RF_longonly_0bps
2010-06-30,0.07404358030877244,0.0,0.07404358030877244,A,RF_longonly_0bps
2010-07-31,-0.04108339093670438,0.0,-0.04108339093670438,A,RF_longonly_0bps
2010-08-31,0.09846768158761451,0.0,0.09846768158761451,A,RF_longonly_0bps
2010-09-30,0.0463972225407072,0.0,0.0463972225407072,A,RF_longonly_0bps
2010-10-31,0.005921072466376039,0.0,0.005921072466376039,A,RF_longonly_0bps
2010-11-30,0.06260937796480183,0.0,0.06260937796480183,A,RF_longonly_0bps
2010-12-31,0.020125491703752194,0.0,0.020125491703752194,A,RF_longonly_0bps
2011-01-31,0.03913668339424289,0.0,0.03913668339424289,A,RF_longonly_0bps
2011-02-28,0.004023083293831891,0.0,0.004023083293831891,A,RF_longonly_0bps
2011-03-31,0.032443008510487266,0.0,0.032443008510487266,A,RF_longonly_0bps
2011-04-30,-0.00681349201951541,0.0,-0.00681349201951541,A,RF_longonly_0bps
2011-05-31,-0.020094440118514852,0.0,-0.020094440118514852,A,RF_longonly_0bps
2011-06-30,-0.01724541925740713,0.0,-0.01724541925740713,A,RF_longonly_0bps
2011-07-31,-0.057105079980107595,0.0,-0.057105079980107595,A,RF_longonly_0bps
2011-08-31,-0.07739792318157987,0.0,-0.07739792318157987,A,RF_longonly_0bps
2011-09-30,0.11956140147357126,0.0,0.11956140147357126,A,RF_longonly_0bps
2011-10-31,-0.013240437874447994,0.0,-0.013240437874447994,A,RF_longonly_0bps
2011-11-30,0.003705797561235546,0.0,0.003705797561235546,A,RF_longonly_0bps
2011-12-31,0.06619594999385581,0.0,0.06619594999385581,A,RF_longonly_0bps
2012-01-31,0.04356345260375549,0.0,0.04356345260375549,A,RF_longonly_0bps
2012-02-29,0.034457357618303416,0.0,0.034457357618303416,A,RF_longonly_0bps
2012-03-31,-0.0075950868807082555,0.0,-0.0075950868807082555,A,RF_longonly_0bps
2012-04-30,-0.06429613794362135,0.0,-0.06429613794362135,A,RF_longonly_0bps
2012-05-31,0.036590556894851384,0.0,0.036590556894851384,A,RF_longonly_0bps
2012-06-30,0.009369608187631159,0.0,0.009369608187631159,A,RF_longonly_0bps
2012-07-31,0.0314995042530308,0.0,0.0314995042530308,A,RF_longonly_0bps
2012-08-31,0.017347415779470545,0.0,0.017347415779470545,A,RF_longonly_0bps
2012-09-30,-0.026539975914898938,0.0,-0.026539975914898938,A,RF_longonly_0bps
2012-10-31,0.009755355710814824,0.0,0.009755355710814824,A,RF_longonly_0bps
2012-11-30,0.014911359679567556,0.0,0.014911359679567556,A,RF_longonly_0bps
2012-12-31,0.056885941395583284,0.0,0.056885941395583284,A,RF_longonly_0bps
2013-01-31,0.011708499347719345,0.0,0.011708499347719345,A,RF_longonly_0bps
2013-02-28,0.03892517080221096,0.0,0.03892517080221096,A,RF_longonly_0bps
2013-03-31,0.022568426707347947,0.0,0.022568426707347947,A,RF_longonly_0bps
2013-04-30,0.01273221655609062,0.0,0.01273221655609062,A,RF_longonly_0bps
2013-05-31,-0.017601202539760122,0.0,-0.017601202539760122,A,RF_longonly_0bps
2013-06-30,0.04791008856471731,0.0,0.04791008856471731,A,RF_longonly_0bps
2013-07-31,-0.03386112050947755,0.0,-0.03386112050947755,A,RF_longonly_0bps
2013-08-31,0.04094447445010036,0.0,0.04094447445010036,A,RF_longonly_0bps
2013-09-30,0.041031176850764406,0.0,0.041031176850764406,A,RF_longonly_0bps
2013-10-31,0.017391207589338063,0.0,0.017391207589338063,A,RF_longonly_0bps
2013-11-30,0.025568360174445387,0.0,0.025568360174445387,A,RF_longonly_0bps
2013-12-31,-0.0268783346882894,0.0,-0.0268783346882894,A,RF_longonly_0bps
2014-01-31,0.048756362709718504,0.0,0.048756362709718504,A,RF_longonly_0bps
2014-02-28,-0.004685529298173389,0.0,-0.004685529298173389,A,RF_longonly_0bps
2014-03-31,-0.0064969847546330305,0.0,-0.0064969847546330305,A,RF_longonly_0bps
2014-04-30,0.027588254378635435,0.0,0.027588254378635435,A,RF_longonly_0bps
2014-05-31,0.02606021620653234,0.0,0.02606021620653234,A,RF_longonly_0bps
2014-06-30,-0.016970231728877457,0.0,-0.016970231728877457,A,RF_longonly_0bps
2014-07-31,0.042812749239152056,0.0,0.042812749239152056,A,RF_longonly_0bps
2014-08-31,-0.02901043050798777,0.0,-0.02901043050798777,A,RF_longonly_0bps
2014-09-30,0.0350170147815546,0.0,0.0350170147815546,A,RF_longonly_0bps
2014-10-31,0.02543570216932178,0.0,0.02543570216932178,A,RF_longonly_0bps
2014-11-30,0.0003659190408427885,0.0,0.0003659190408427885,A,RF_longonly_0bps
2014-12-31,-0.007837677568620454,0.0,-0.007837677568620454,A,RF_longonly_0bps
2015-01-31,0.04471510337130075,0.0,0.04471510337130075,A,RF_longonly_0bps
2015-02-28,-0.0025033410796309282,0.0,-0.0025033410796309282,A,RF_longonly_0bps
2015-03-31,-0.009688232735625536,0.0,-0.009688232735625536,A,RF_longonly_0bps
2015-04-30,0.014168689523716119,0.0,0.014168689523716119,A,RF_longonly_0bps
2015-05-31,-0.018951653301474244,0.0,-0.018951653301474244,A,RF_longonly_0bps
2015-06-30,0.018384780715465652,0.0,0.018384780715465652,A,RF_longonly_0bps
2015-07-31,-0.061356275710958745,0.0,-0.061356275710958745,A,RF_longonly_0bps
2015-08-31,-0.027612531406296763,0.0,-0.027612531406296763,A,RF_longonly_0bps
2015-09-30,0.07985443233778872,0.0,0.07985443233778872,A,RF_longonly_0bps
2015-10-31,0.00528192902505121,0.0,0.00528192902505121,A,RF_longonly_0bps
2015-11-30,-0.011818014483416257,0.0,-0.011818014483416257,A,RF_longonly_0bps
2015-12-31,-0.05036848687992577,0.0,-0.05036848687992577,A,RF_longonly_0bps
2016-01-31,-0.0008194958262508064,0.0,-0.0008194958262508064,A,RF_longonly_0bps
2016-02-29,0.07324633446484444,0.0,0.07324633446484444,A,RF_longonly_0bps
2016-03-31,-0.00724380244098236,0.0,-0.00724380244098236,A,RF_longonly_0bps
2016-04-30,0.017988025794568027,0.0,0.017988025794568027,A,RF_longonly_0bps
2016-05-31,0.009998741454074691,0.0,0.009998741454074691,A,RF_longonly_0bps
2016-06-30,0.03834739131506803,0.0,0.03834739131506803,A,RF_longonly_0bps
2016-07-31,0.00045829278904343656,0.0,0.00045829278904343656,A,RF_longonly_0bps
2016-08-31,0.0017810316216268173,0.0,0.0017810316216268173,A,RF_longonly_0bps
2016-09-30,-0.026688526681927047,0.0,-0.026688526681927047,A,RF_longonly_0bps
2016-10-31,0.032933744917204945,0.0,0.032933744917204945,A,RF_longonly_0bps
2016-11-30,0.019178478492138336,0.0,0.019178478492138336,A,RF_longonly_0bps
2016-12-31,0.01645524633500147,0.0,0.01645524633500147,A,RF_longonly_0bps
2017-01-31,0.03961896301825339,0.0,0.03961896301825339,A,RF_longonly_0bps
2017-02-28,0.006215700247067983,0.0,0.006215700247067983,A,RF_longonly_0bps
2017-03-31,0.01598404053732088,0.0,0.01598404053732088,A,RF_longonly_0bps
2017-04-30,0.017019019687565737,0.0,0.017019019687565737,A,RF_longonly_0bps
2017-05-31,0.001302504710586073,0.0,0.001302504710586073,A,RF_longonly_0bps
2017-06-30,0.02369962724361383,0.0,0.02369962724361383,A,RF_longonly_0bps
2017-07-31,0.007380328603444538,0.0,0.007380328603444538,A,RF_longonly_0bps
2017-08-31,0.018873119590074726,0.0,0.018873119590074726,A,RF_longonly_0bps
2017-09-30,0.029648552573461915,0.0,0.029648552573461915,A,RF_longonly_0bps
2017-10-31,0.030288449939209827,0.0,0.030288449939209827,A,RF_longonly_0bps
2017-11-30,0.006671631224355537,0.0,0.006671631224355537,A,RF_longonly_0bps
2017-12-31,0.05624172326365921,0.0,0.05624172326365921,A,RF_longonly_0bps
2018-01-31,-0.02895032113118174,0.0,-0.02895032113118174,A,RF_longonly_0bps
2018-02-28,-0.021256868776313567,0.0,-0.021256868776313567,A,RF_longonly_0bps
2018-03-31,0.003032244300675991,0.0,0.003032244300675991,A,RF_longonly_0bps
2018-04-30,0.03422317038210203,0.0,0.03422317038210203,A,RF_longonly_0bps
2018-05-31,0.009132910003049497,0.0,0.009132910003049497,A,RF_longonly_0bps
