Date,Ret,Universe,Model
2012-04-30,-0.06318009448274077,A,RF_longonly_0bps_v1_1_1
2012-05-31,0.03664704555008857,A,RF_longonly_0bps_v1_1_1
2012-06-30,0.008028645426073556,A,RF_longonly_0bps_v1_1_1
2012-07-31,0.03199049222601871,A,RF_longonly_0bps_v1_1_1
2012-08-31,0.01694073751981302,A,RF_longonly_0bps_v1_1_1
2012-09-30,-0.026793907137280047,A,RF_longonly_0bps_v1_1_1
2012-10-31,0.009537496939453858,A,RF_longonly_0bps_v1_1_1
2012-11-30,0.018263301225634042,A,RF_longonly_0bps_v1_1_1
2012-12-31,0.05337723374793374,A,RF_longonly_0bps_v1_1_1
2013-01-31,0.010528640364356282,A,RF_longonly_0bps_v1_1_1
2013-02-28,0.037968663188468074,A,RF_longonly_0bps_v1_1_1
2013-03-31,0.024308949108377838,A,RF_longonly_0bps_v1_1_1
2013-04-30,0.013157974484815723,A,RF_longonly_0bps_v1_1_1
2013-05-31,-0.01800430989989044,A,RF_longonly_0bps_v1_1_1
2013-06-30,0.04892158506340285,A,RF_longonly_0bps_v1_1_1
2013-07-31,-0.03376643946731015,A,RF_longonly_0bps_v1_1_1
2013-08-31,0.04135506053126435,A,RF_longonly_0bps_v1_1_1
2013-09-30,0.04081999979200129,A,RF_longonly_0bps_v1_1_1
2013-10-31,0.0162808056848751,A,RF_longonly_0bps_v1_1_1
2013-11-30,0.024455270508387954,A,RF_longonly_0bps_v1_1_1
2013-12-31,-0.024134030845673997,A,RF_longonly_0bps_v1_1_1
2014-01-31,0.048875358298066614,A,RF_longonly_0bps_v1_1_1
2014-02-28,-0.003791057310411381,A,RF_longonly_0bps_v1_1_1
2014-03-31,-0.0023810521632499234,A,RF_longonly_0bps_v1_1_1
2014-04-30,0.026320319417865817,A,RF_longonly_0bps_v1_1_1
2014-05-31,0.028586793097766697,A,RF_longonly_0bps_v1_1_1
2014-06-30,-0.020277373307555357,A,RF_longonly_0bps_v1_1_1
2014-07-31,0.04329194911269716,A,RF_longonly_0bps_v1_1_1
2014-08-31,-0.02661059252411727,A,RF_longonly_0bps_v1_1_1
2014-09-30,0.03833613620668473,A,RF_longonly_0bps_v1_1_1
2014-10-31,0.026724583373854586,A,RF_longonly_0bps_v1_1_1
2014-11-30,-6.4684357202495196e-06,A,RF_longonly_0bps_v1_1_1
2014-12-31,-0.007362609198798351,A,RF_longonly_0bps_v1_1_1
2015-01-31,0.04424590054345294,A,RF_longonly_0bps_v1_1_1
2015-02-28,-0.005518563048308294,A,RF_longonly_0bps_v1_1_1
2015-03-31,-0.011289141961895071,A,RF_longonly_0bps_v1_1_1
2015-04-30,0.015316115893015682,A,RF_longonly_0bps_v1_1_1
2015-05-31,-0.01496467630279589,A,RF_longonly_0bps_v1_1_1
2015-06-30,0.01797773105732295,A,RF_longonly_0bps_v1_1_1
2015-07-31,-0.06136917948349804,A,RF_longonly_0bps_v1_1_1
2015-08-31,-0.020658179887785705,A,RF_longonly_0bps_v1_1_1
2015-09-30,0.08231216217732601,A,RF_longonly_0bps_v1_1_1
2015-10-31,0.007489972036751841,A,RF_longonly_0bps_v1_1_1
2015-11-30,-0.014499423134244863,A,RF_longonly_0bps_v1_1_1
2015-12-31,-0.05244677000410909,A,RF_longonly_0bps_v1_1_1
2016-01-31,0.0004825964434842227,A,RF_longonly_0bps_v1_1_1
2016-02-29,0.07357995314931788,A,RF_longonly_0bps_v1_1_1
2016-03-31,-0.006202576425409148,A,RF_longonly_0bps_v1_1_1
2016-04-30,0.024521905783394818,A,RF_longonly_0bps_v1_1_1
2016-05-31,0.0013692194006662988,A,RF_longonly_0bps_v1_1_1
2016-06-30,0.039341845472128545,A,RF_longonly_0bps_v1_1_1
2016-07-31,0.001320718036765349,A,RF_longonly_0bps_v1_1_1
2016-08-31,0.0036570076456395166,A,RF_longonly_0bps_v1_1_1
2016-09-30,-0.022940082625118752,A,RF_longonly_0bps_v1_1_1
2016-10-31,0.03227842000097674,A,RF_longonly_0bps_v1_1_1
2016-11-30,0.019656269667071638,A,RF_longonly_0bps_v1_1_1
2016-12-31,0.020462286416759914,A,RF_longonly_0bps_v1_1_1
2017-01-31,0.037411329490825845,A,RF_longonly_0bps_v1_1_1
2017-02-28,0.00561886837354104,A,RF_longonly_0bps_v1_1_1
2017-03-31,0.01601511037339281,A,RF_longonly_0bps_v1_1_1
2017-04-30,0.015893374080001906,A,RF_longonly_0bps_v1_1_1
2017-05-31,0.0009887709392001269,A,RF_longonly_0bps_v1_1_1
2017-06-30,0.024313304559923685,A,RF_longonly_0bps_v1_1_1
2017-07-31,0.006211896933383192,A,RF_longonly_0bps_v1_1_1
2017-08-31,0.01884193566495953,A,RF_longonly_0bps_v1_1_1
2017-09-30,0.028552780620378828,A,RF_longonly_0bps_v1_1_1
2017-10-31,0.03036766700113489,A,RF_longonly_0bps_v1_1_1
2017-11-30,0.005661413122445109,A,RF_longonly_0bps_v1_1_1
2017-12-31,0.053337008335453934,A,RF_longonly_0bps_v1_1_1
2018-01-31,-0.02875644799165695,A,RF_longonly_0bps_v1_1_1
2018-02-28,-0.01911040836714284,A,RF_longonly_0bps_v1_1_1
2018-03-31,0.0022569665814189135,A,RF_longonly_0bps_v1_1_1
2018-04-30,0.03367522823930187,A,RF_longonly_0bps_v1_1_1
2018-05-31,0.007380188681396914,A,RF_longonly_0bps_v1_1_1
2018-06-30,0.02805183959703654,A,RF_longonly_0bps_v1_1_1
2018-07-31,0.04245135443180173,A,RF_longonly_0bps_v1_1_1
2018-08-31,0.0008691710102495256,A,RF_longonly_0bps_v1_1_1
2018-09-30,-0.07673935039647506,A,RF_longonly_0bps_v1_1_1
2018-10-31,0.015681055406366367,A,RF_longonly_0bps_v1_1_1
2018-11-30,-0.0924378372882857,A,RF_longonly_0bps_v1_1_1
2018-12-31,0.0861032998608341,A,RF_longonly_0bps_v1_1_1
2019-01-31,0.03462337912404996,A,RF_longonly_0bps_v1_1_1
2019-02-28,0.014695942638000012,A,RF_longonly_0bps_v1_1_1
2019-03-31,0.03572006007144217,A,RF_longonly_0bps_v1_1_1
2019-04-30,-0.06380616771889025,A,RF_longonly_0bps_v1_1_1
2019-05-31,0.061087430850065794,A,RF_longonly_0bps_v1_1_1
2019-06-30,0.016103220624857247,A,RF_longonly_0bps_v1_1_1
2019-07-31,-0.01913367117830165,A,RF_longonly_0bps_v1_1_1
2019-08-31,0.011534925438315047,A,RF_longonly_0bps_v1_1_1
2019-09-30,0.019139163470319888,A,RF_longonly_0bps_v1_1_1
2019-10-31,0.03659236375176157,A,RF_longonly_0bps_v1_1_1
2019-11-30,0.027042118922817434,A,RF_longonly_0bps_v1_1_1
2019-12-31,0.009600953154709164,A,RF_longonly_0bps_v1_1_1
2020-01-31,-0.07650502609602378,A,RF_longonly_0bps_v1_1_1
2020-02-29,-0.12302456452405341,A,RF_longonly_0bps_v1_1_1
2020-03-31,0.12591472748523075,A,RF_longonly_0bps_v1_1_1
2020-04-30,0.05483222608395,A,RF_longonly_0bps_v1_1_1
2020-05-31,0.031172940887756056,A,RF_longonly_0bps_v1_1_1
2020-06-30,0.058497292737604525,A,RF_longonly_0bps_v1_1_1
2020-07-31,0.07741088009372973,A,RF_longonly_0bps_v1_1_1
2020-08-31,-0.03926792950747401,A,RF_longonly_0bps_v1_1_1
2020-09-30,-0.027576874823704915,A,RF_longonly_0bps_v1_1_1
2020-10-31,0.11394501994217417,A,RF_longonly_0bps_v1_1_1
2020-11-30,0.04514389243554894,A,RF_longonly_0bps_v1_1_1
2020-12-31,0.001532550210642014,A,RF_longonly_0bps_v1_1_1
2021-01-31,0.029055923312371758,A,RF_longonly_0bps_v1_1_1
2021-02-28,0.03062145964436913,A,RF_longonly_0bps_v1_1_1
2021-03-31,0.05003685171763302,A,RF_longonly_0bps_v1_1_1
2021-04-30,-6.704758701253036e-05,A,RF_longonly_0bps_v1_1_1
2021-05-31,0.02439032733659217,A,RF_longonly_0bps_v1_1_1
2021-06-30,0.02111992183975222,A,RF_longonly_0bps_v1_1_1
2021-07-31,0.031201504560519233,A,RF_longonly_0bps_v1_1_1
2021-08-31,-0.04896721802213149,A,RF_longonly_0bps_v1_1_1
2021-09-30,0.06852452697713037,A,RF_longonly_0bps_v1_1_1
2021-10-31,-0.009257881558480844,A,RF_longonly_0bps_v1_1_1
2021-11-30,0.03353531170749858,A,RF_longonly_0bps_v1_1_1
2021-12-31,-0.07267939085105371,A,RF_longonly_0bps_v1_1_1
2022-01-31,-0.024607541712960958,A,RF_longonly_0bps_v1_1_1
2022-02-28,0.03386445202305733,A,RF_longonly_0bps_v1_1_1
2022-03-31,-0.09213121851051259,A,RF_longonly_0bps_v1_1_1
2022-04-30,-0.005165342347026132,A,RF_longonly_0bps_v1_1_1
2022-05-31,-0.0792422867414672,A,RF_longonly_0bps_v1_1_1
2022-06-30,0.08144192177813604,A,RF_longonly_0bps_v1_1_1
2022-07-31,-0.04060746568891269,A,RF_longonly_0bps_v1_1_1
2022-08-31,-0.09135528536670016,A,RF_longonly_0bps_v1_1_1
2022-09-30,0.0865534182174692,A,RF_longonly_0bps_v1_1_1
2022-10-31,0.05415813539466401,A,RF_longonly_0bps_v1_1_1
2022-11-30,-0.057269879261557174,A,RF_longonly_0bps_v1_1_1
2022-12-31,0.057744501595622284,A,RF_longonly_0bps_v1_1_1
2023-01-31,-0.021111011782015254,A,RF_longonly_0bps_v1_1_1
2023-02-28,0.03652024311758365,A,RF_longonly_0bps_v1_1_1
2023-03-31,0.009915057200565182,A,RF_longonly_0bps_v1_1_1
2023-04-30,0.010042236781746532,A,RF_longonly_0bps_v1_1_1
2023-05-31,0.06457120406477247,A,RF_longonly_0bps_v1_1_1
2023-06-30,0.03329930130835737,A,RF_longonly_0bps_v1_1_1
2023-07-31,-0.01578275632180722,A,RF_longonly_0bps_v1_1_1
2023-08-31,-0.04880251424417029,A,RF_longonly_0bps_v1_1_1
2023-09-30,-0.024704801558016874,A,RF_longonly_0bps_v1_1_1
2023-10-31,0.09544330093713246,A,RF_longonly_0bps_v1_1_1
2023-11-30,0.05405336271805514,A,RF_longonly_0bps_v1_1_1
2023-12-31,0.014263523656077581,A,RF_longonly_0bps_v1_1_1
2024-01-31,0.05740311090407396,A,RF_longonly_0bps_v1_1_1
2024-02-29,0.02646843053837782,A,RF_longonly_0bps_v1_1_1
2024-03-31,-0.04592225597787314,A,RF_longonly_0bps_v1_1_1
2024-04-30,0.05136238802630907,A,RF_longonly_0bps_v1_1_1
2024-05-31,0.03521959260778158,A,RF_longonly_0bps_v1_1_1
2024-06-30,0.012125447309152363,A,RF_longonly_0bps_v1_1_1
2024-07-31,0.018295512124622996,A,RF_longonly_0bps_v1_1_1
2024-08-31,0.020475506108682553,A,RF_longonly_0bps_v1_1_1
2024-09-30,-0.012991320879691537,A,RF_longonly_0bps_v1_1_1
2024-10-31,0.06149160908966521,A,RF_longonly_0bps_v1_1_1
2024-11-30,-0.027998657124719818,A,RF_longonly_0bps_v1_1_1
2024-12-31,0.030167986203081535,A,RF_longonly_0bps_v1_1_1
2025-01-31,-0.02110122993106714,A,RF_longonly_0bps_v1_1_1
2025-02-28,-0.060336649728956436,A,RF_longonly_0bps_v1_1_1
2025-03-31,-0.007763690798083842,A,RF_longonly_0bps_v1_1_1
2025-04-30,0.0645097878560103,A,RF_longonly_0bps_v1_1_1
2025-05-31,0.047592707501550535,A,RF_longonly_0bps_v1_1_1
2025-06-30,0.018130247797592428,A,RF_longonly_0bps_v1_1_1
2025-07-31,0.022883012177911246,A,RF_longonly_0bps_v1_1_1
2025-08-31,0.013573222858522542,A,RF_longonly_0bps_v1_1_1
2025-09-30,0.0,A,RF_longonly_0bps_v1_1_1
2009-10-31,0.04790951234945121,B,RF_longonly_0bps_v1_1_1
2009-11-30,-0.007621457439263851,B,RF_longonly_0bps_v1_1_1
2009-12-31,-0.07126141091719317,B,RF_longonly_0bps_v1_1_1
2010-01-31,-0.011594267921323894,B,RF_longonly_0bps_v1_1_1
2010-02-28,0.06480732549722926,B,RF_longonly_0bps_v1_1_1
2010-03-31,-0.028153991339874992,B,RF_longonly_0bps_v1_1_1
2010-04-30,-0.12621089078146194,B,RF_longonly_0bps_v1_1_1
2010-05-31,-0.006456006554505148,B,RF_longonly_0bps_v1_1_1
2010-06-30,0.13839866576543539,B,RF_longonly_0bps_v1_1_1
2010-07-31,-0.05993889778261993,B,RF_longonly_0bps_v1_1_1
2010-08-31,0.1272127508628243,B,RF_longonly_0bps_v1_1_1
2010-09-30,0.04417505948988439,B,RF_longonly_0bps_v1_1_1
2010-10-31,-0.09025375739853429,B,RF_longonly_0bps_v1_1_1
2010-11-30,0.09372820632500742,B,RF_longonly_0bps_v1_1_1
2010-12-31,0.04392287753396957,B,RF_longonly_0bps_v1_1_1
2011-01-31,0.022319511705005797,B,RF_longonly_0bps_v1_1_1
2011-02-28,0.0030764161890632145,B,RF_longonly_0bps_v1_1_1
2011-03-31,0.08323591226782216,B,RF_longonly_0bps_v1_1_1
2011-04-30,-0.03325901096149957,B,RF_longonly_0bps_v1_1_1
2011-05-31,-0.021485613738474477,B,RF_longonly_0bps_v1_1_1
2011-06-30,-0.048999838810756126,B,RF_longonly_0bps_v1_1_1
2011-07-31,-0.10361707585865922,B,RF_longonly_0bps_v1_1_1
2011-08-31,-0.12459106429976813,B,RF_longonly_0bps_v1_1_1
2011-09-30,0.1259668380492918,B,RF_longonly_0bps_v1_1_1
2011-10-31,-0.040465600696808046,B,RF_longonly_0bps_v1_1_1
2011-11-30,-0.021851425440561446,B,RF_longonly_0bps_v1_1_1
2011-12-31,0.05548657861157773,B,RF_longonly_0bps_v1_1_1
2012-01-31,0.057595554356454096,B,RF_longonly_0bps_v1_1_1
2012-02-29,-0.001626164516403654,B,RF_longonly_0bps_v1_1_1
2012-03-31,-0.030995260284559442,B,RF_longonly_0bps_v1_1_1
2012-04-30,-0.12347243201093439,B,RF_longonly_0bps_v1_1_1
2012-05-31,0.08050105031476915,B,RF_longonly_0bps_v1_1_1
2012-06-30,0.010026908252139413,B,RF_longonly_0bps_v1_1_1
2012-07-31,0.04309829854413695,B,RF_longonly_0bps_v1_1_1
2012-08-31,0.03680513037861243,B,RF_longonly_0bps_v1_1_1
2012-09-30,0.015426233007439286,B,RF_longonly_0bps_v1_1_1
2012-10-31,0.026904797754346434,B,RF_longonly_0bps_v1_1_1
2012-11-30,0.04700716191214662,B,RF_longonly_0bps_v1_1_1
2012-12-31,0.04808256490623984,B,RF_longonly_0bps_v1_1_1
2013-01-31,-0.03236943995985197,B,RF_longonly_0bps_v1_1_1
2013-02-28,-0.005807141500605512,B,RF_longonly_0bps_v1_1_1
2013-03-31,0.04458533374632275,B,RF_longonly_0bps_v1_1_1
2013-04-30,0.0011317881796751182,B,RF_longonly_0bps_v1_1_1
2013-05-31,-0.04414702908370972,B,RF_longonly_0bps_v1_1_1
2013-06-30,0.08165426689826387,B,RF_longonly_0bps_v1_1_1
2013-07-31,-0.02074109072176847,B,RF_longonly_0bps_v1_1_1
2013-08-31,0.0819124920050961,B,RF_longonly_0bps_v1_1_1
2013-09-30,0.04145009692498845,B,RF_longonly_0bps_v1_1_1
2013-10-31,0.008530658317149761,B,RF_longonly_0bps_v1_1_1
2013-11-30,0.032057809097581796,B,RF_longonly_0bps_v1_1_1
2013-12-31,-0.04040561492758384,B,RF_longonly_0bps_v1_1_1
2014-01-31,0.06456387844291042,B,RF_longonly_0bps_v1_1_1
2014-02-28,0.0004115578136362093,B,RF_longonly_0bps_v1_1_1
2014-03-31,0.01509260065813441,B,RF_longonly_0bps_v1_1_1
2014-04-30,0.010571161495211716,B,RF_longonly_0bps_v1_1_1
2014-05-31,-0.0026499831286498996,B,RF_longonly_0bps_v1_1_1
2014-06-30,-0.05298068259732882,B,RF_longonly_0bps_v1_1_1
2014-07-31,0.002715809248605741,B,RF_longonly_0bps_v1_1_1
2014-08-31,-0.03507398881712995,B,RF_longonly_0bps_v1_1_1
2014-09-30,-0.019793051823769565,B,RF_longonly_0bps_v1_1_1
2014-10-31,0.02731273485962054,B,RF_longonly_0bps_v1_1_1
2014-11-30,-0.04818692699832286,B,RF_longonly_0bps_v1_1_1
2014-12-31,0.00788184802283892,B,RF_longonly_0bps_v1_1_1
2015-01-31,0.06305864116835012,B,RF_longonly_0bps_v1_1_1
2015-02-28,-0.02018110624292871,B,RF_longonly_0bps_v1_1_1
2015-03-31,0.03071483359202619,B,RF_longonly_0bps_v1_1_1
2015-04-30,0.0021973880472607125,B,RF_longonly_0bps_v1_1_1
2015-05-31,-0.028592295686696058,B,RF_longonly_0bps_v1_1_1
2015-06-30,0.026530612597780785,B,RF_longonly_0bps_v1_1_1
2015-07-31,-0.06487253515147429,B,RF_longonly_0bps_v1_1_1
2015-08-31,-0.046879929162538546,B,RF_longonly_0bps_v1_1_1
2015-09-30,0.058644999287048555,B,RF_longonly_0bps_v1_1_1
2015-10-31,-0.01569219680544114,B,RF_longonly_0bps_v1_1_1
2015-11-30,-0.028166777439040388,B,RF_longonly_0bps_v1_1_1
2015-12-31,-0.05879031967169354,B,RF_longonly_0bps_v1_1_1
2016-01-31,-0.028086981262625446,B,RF_longonly_0bps_v1_1_1
2016-02-29,0.07325939359061498,B,RF_longonly_0bps_v1_1_1
2016-03-31,0.024899934022164307,B,RF_longonly_0bps_v1_1_1
2016-04-30,-0.007632010091145291,B,RF_longonly_0bps_v1_1_1
2016-05-31,-0.04588315824603581,B,RF_longonly_0bps_v1_1_1
2016-06-30,0.037252415642542586,B,RF_longonly_0bps_v1_1_1
2016-07-31,0.013105527853339459,B,RF_longonly_0bps_v1_1_1
2016-08-31,0.011122297531961783,B,RF_longonly_0bps_v1_1_1
2016-09-30,-0.03380871628347289,B,RF_longonly_0bps_v1_1_1
2016-10-31,-0.030523375040243085,B,RF_longonly_0bps_v1_1_1
2016-11-30,0.05405304406114592,B,RF_longonly_0bps_v1_1_1
2016-12-31,0.03620140531569363,B,RF_longonly_0bps_v1_1_1
2017-01-31,0.005447651312415176,B,RF_longonly_0bps_v1_1_1
2017-02-28,0.04985085595436905,B,RF_longonly_0bps_v1_1_1
2017-03-31,0.04266338098920706,B,RF_longonly_0bps_v1_1_1
2017-04-30,0.04471671435474468,B,RF_longonly_0bps_v1_1_1
2017-05-31,2.028120144134969e-05,B,RF_longonly_0bps_v1_1_1
2017-06-30,0.02770736051947504,B,RF_longonly_0bps_v1_1_1
2017-07-31,0.0009101168284057524,B,RF_longonly_0bps_v1_1_1
2017-08-31,0.032858375856382335,B,RF_longonly_0bps_v1_1_1
2017-09-30,0.008033745025234497,B,RF_longonly_0bps_v1_1_1
2017-10-31,-0.002656399999317746,B,RF_longonly_0bps_v1_1_1
2017-11-30,0.011401008239087304,B,RF_longonly_0bps_v1_1_1
2017-12-31,0.06302392385336286,B,RF_longonly_0bps_v1_1_1
2018-01-31,-0.06034564837458963,B,RF_longonly_0bps_v1_1_1
2018-02-28,-0.00594982103037765,B,RF_longonly_0bps_v1_1_1
2018-03-31,0.014030636742159312,B,RF_longonly_0bps_v1_1_1
2018-04-30,-0.0310452644542908,B,RF_longonly_0bps_v1_1_1
2018-05-31,-0.016410114472304345,B,RF_longonly_0bps_v1_1_1
2018-06-30,0.043692308842808836,B,RF_longonly_0bps_v1_1_1
2018-07-31,-0.030870006875557653,B,RF_longonly_0bps_v1_1_1
2018-08-31,-0.0015716377217523103,B,RF_longonly_0bps_v1_1_1
2018-09-30,-0.08527088767766042,B,RF_longonly_0bps_v1_1_1
2018-10-31,-0.004166406178498726,B,RF_longonly_0bps_v1_1_1
2018-11-30,-0.04952035192782951,B,RF_longonly_0bps_v1_1_1
2018-12-31,0.06487642034399484,B,RF_longonly_0bps_v1_1_1
2019-01-31,0.0279843321762437,B,RF_longonly_0bps_v1_1_1
2019-02-28,0.0038870348737648536,B,RF_longonly_0bps_v1_1_1
2019-03-31,0.04675983404150022,B,RF_longonly_0bps_v1_1_1
2019-04-30,-0.06469374096015443,B,RF_longonly_0bps_v1_1_1
2019-05-31,0.06807506590445905,B,RF_longonly_0bps_v1_1_1
2019-06-30,-0.026425778577971917,B,RF_longonly_0bps_v1_1_1
2019-07-31,-0.012912774340982165,B,RF_longonly_0bps_v1_1_1
2019-08-31,0.023159043868636025,B,RF_longonly_0bps_v1_1_1
2019-09-30,0.03956080979092645,B,RF_longonly_0bps_v1_1_1
2019-10-31,0.013981497240726616,B,RF_longonly_0bps_v1_1_1
2019-11-30,0.04090394663696243,B,RF_longonly_0bps_v1_1_1
2019-12-31,-0.025972893128636362,B,RF_longonly_0bps_v1_1_1
2020-01-31,-0.07149814833058034,B,RF_longonly_0bps_v1_1_1
2020-02-29,-0.1768699919590725,B,RF_longonly_0bps_v1_1_1
2020-03-31,0.06944622065814941,B,RF_longonly_0bps_v1_1_1
2020-04-30,0.0675542619127134,B,RF_longonly_0bps_v1_1_1
2020-05-31,0.053208576107290115,B,RF_longonly_0bps_v1_1_1
2020-06-30,0.04004733092991912,B,RF_longonly_0bps_v1_1_1
2020-07-31,0.049609532875776345,B,RF_longonly_0bps_v1_1_1
2020-08-31,-0.02803070189665996,B,RF_longonly_0bps_v1_1_1
2020-09-30,-0.05209083967658457,B,RF_longonly_0bps_v1_1_1
2020-10-31,0.14621009622832065,B,RF_longonly_0bps_v1_1_1
2020-11-30,0.04851460641354454,B,RF_longonly_0bps_v1_1_1
2020-12-31,-0.011073992870318175,B,RF_longonly_0bps_v1_1_1
2021-01-31,0.032253760681432334,B,RF_longonly_0bps_v1_1_1
2021-02-28,0.042104363571705036,B,RF_longonly_0bps_v1_1_1
2021-03-31,0.04366404126379326,B,RF_longonly_0bps_v1_1_1
2021-04-30,0.044227344467397206,B,RF_longonly_0bps_v1_1_1
2021-05-31,-0.015501144787155958,B,RF_longonly_0bps_v1_1_1
2021-06-30,0.019593344305998593,B,RF_longonly_0bps_v1_1_1
2021-07-31,0.019048809891619292,B,RF_longonly_0bps_v1_1_1
2021-08-31,-0.05845372786122191,B,RF_longonly_0bps_v1_1_1
2021-09-30,0.047849366185824756,B,RF_longonly_0bps_v1_1_1
2021-10-31,-0.04731067092911744,B,RF_longonly_0bps_v1_1_1
2021-11-30,0.04697995224272061,B,RF_longonly_0bps_v1_1_1
2021-12-31,-0.03944851745774395,B,RF_longonly_0bps_v1_1_1
2022-01-31,-0.054332829635548925,B,RF_longonly_0bps_v1_1_1
2022-02-28,-0.0013332358254281272,B,RF_longonly_0bps_v1_1_1
2022-03-31,-0.055867217921952816,B,RF_longonly_0bps_v1_1_1
2022-04-30,0.025149709537174866,B,RF_longonly_0bps_v1_1_1
2022-05-31,-0.08929108370693481,B,RF_longonly_0bps_v1_1_1
2022-06-30,0.04125628396656021,B,RF_longonly_0bps_v1_1_1
2022-07-31,-0.06915864554663653,B,RF_longonly_0bps_v1_1_1
2022-08-31,-0.08248322576206023,B,RF_longonly_0bps_v1_1_1
2022-09-30,0.07261421976907619,B,RF_longonly_0bps_v1_1_1
2022-10-31,0.12206835549887304,B,RF_longonly_0bps_v1_1_1
2022-11-30,-0.018936173774910456,B,RF_longonly_0bps_v1_1_1
2022-12-31,0.10279892662355758,B,RF_longonly_0bps_v1_1_1
2023-01-31,-0.01402905266361684,B,RF_longonly_0bps_v1_1_1
2023-02-28,0.024258622917356566,B,RF_longonly_0bps_v1_1_1
2023-03-31,0.033399193226590365,B,RF_longonly_0bps_v1_1_1
2023-04-30,-0.05297737462864642,B,RF_longonly_0bps_v1_1_1
2023-05-31,0.05659591005402064,B,RF_longonly_0bps_v1_1_1
2023-06-30,0.02791995325491635,B,RF_longonly_0bps_v1_1_1
2023-07-31,-0.047585434043335234,B,RF_longonly_0bps_v1_1_1
2023-08-31,-0.05324360873991518,B,RF_longonly_0bps_v1_1_1
2023-09-30,-0.024905286423490592,B,RF_longonly_0bps_v1_1_1
2023-10-31,0.10085399427611173,B,RF_longonly_0bps_v1_1_1
2023-11-30,0.05363689718029212,B,RF_longonly_0bps_v1_1_1
2023-12-31,-0.014779529067226307,B,RF_longonly_0bps_v1_1_1
2024-01-31,0.03274863693847754,B,RF_longonly_0bps_v1_1_1
2024-02-29,0.0391421030808592,B,RF_longonly_0bps_v1_1_1
2024-03-31,-0.031125511779933043,B,RF_longonly_0bps_v1_1_1
2024-04-30,0.060837742574055345,B,RF_longonly_0bps_v1_1_1
2024-05-31,-0.03198962907696699,B,RF_longonly_0bps_v1_1_1
2024-06-30,0.01843156810391163,B,RF_longonly_0bps_v1_1_1
2024-07-31,0.03797706365368488,B,RF_longonly_0bps_v1_1_1
2024-08-31,0.011750867402314619,B,RF_longonly_0bps_v1_1_1
2024-09-30,-0.05192258533489174,B,RF_longonly_0bps_v1_1_1
2024-10-31,-0.02528524941388927,B,RF_longonly_0bps_v1_1_1
2024-11-30,-0.02007157561638852,B,RF_longonly_0bps_v1_1_1
2024-12-31,0.06263427205127567,B,RF_longonly_0bps_v1_1_1
2025-01-31,0.04550533886503879,B,RF_longonly_0bps_v1_1_1
2025-02-28,0.01987136798309231,B,RF_longonly_0bps_v1_1_1
2025-03-31,0.04767954245653035,B,RF_longonly_0bps_v1_1_1
2025-04-30,0.06054529488628307,B,RF_longonly_0bps_v1_1_1
2025-05-31,0.02881371835889123,B,RF_longonly_0bps_v1_1_1
2025-06-30,-0.020665928882132898,B,RF_longonly_0bps_v1_1_1
2025-07-31,0.03689021307286627,B,RF_longonly_0bps_v1_1_1
2025-08-31,0.0018678725089223843,B,RF_longonly_0bps_v1_1_1
