months,CAGR,Vol_annual,Sharpe,Sortino,MaxDD,Calmar,HitRate,Skew,Kurtosis,MSFE_assets,MSFE_portfolio,OOS_R2_portfolio,CEQ_g3,CEQ_g5,Model,Universe
192,0.14312107868349688,0.14794128528833805,0.9827675654331393,1.512277041399335,-0.2663758776621872,0.5372899375858662,0.6770833333333334,-0.32322332907862283,0.45483763962865265,0.00228230229651468,0.001920481129838826,0.020753818414363634,0.11256196093072136,0.09067533703795592,RF_longonly_0bps,A
192,0.06807854115049872,0.17736215813296966,0.4610084166352749,0.7365793406464842,-0.2971205095977282,0.2291277072817031,0.5625,-0.22802685991389768,0.5721335308101159,0.003404246805502141,0.002727824378429819,-0.027731489083608007,0.03457944498551879,0.0031221098479342624,RF_longonly_0bps,B
192,0.08179044660246926,0.2013856983832274,0.49131816539314205,0.79134094988713,-0.5246188784527531,0.15590450508317966,0.578125,0.09135606732670598,1.4199682970716987,0.009846665284324683,0.003367103279874555,0.018356387788527773,0.03811015259611359,-0.0024460469171866533,RF_longonly_0bps,C
192,0.11839524794047374,0.15401845993412477,0.8065178081884653,1.2322952962614946,-0.25168607713654256,0.47040841228671926,0.6354166666666666,-0.23225003040565345,1.2769627636294087,0.0044612624206158726,0.002027645181298755,0.022192945523513252,0.08863610172591388,0.06491441572543427,RF_longonly_0bps,ALL
