,BITW,CPER,CRYPTO_EQ,DAX,DBC,DIA,EUMV,EWD,EWG,EWI,EWL,EWN,EWP,EWQ,EWU,EZU,FEZ,GLD,ICLN,IEUS,IJR,MDY,MTUM,ONEQ,QQQ,QUAL,RSP,SPY,TAN,UNG,USMV,USO,VGK,VNQ,VTV,VUG
2012-06-30,3.289698734347493e-12,3.289698734347493e-12,3.289698734347493e-12,3.289698734347493e-12,2.1271487772927673e-12,7.343225448391733e-12,3.289698734347493e-12,0.1999999998918181,9.833027841804233e-12,3.799187572605763e-12,7.573085665557783e-12,3.2663111094592815e-12,5.612704187352897e-12,4.217762000394367e-12,5.0157079036674755e-12,5.0927262796982644e-12,4.202587054256973e-12,1.141962679441434e-11,3.289698734347493e-12,3.5447447523618305e-12,0.19999999994933512,8.172980623559034e-12,3.289698734347493e-12,0.1999999999829229,0.19999999996388115,3.289698734347493e-12,3.680669641216433e-11,2.281245317974405e-11,1.7679212614555837e-13,2.9656679986216476e-13,3.289698734347493e-12,1.080411936180805e-12,5.4008291376132e-12,0.19999999998751977,2.8149780787025566e-11,1.8971452476654277e-11
2012-07-31,1.765803650075109e-12,1.765803650075109e-12,1.765803650075109e-12,1.765803650075109e-12,1.211224121766599e-12,9.84259384870753e-12,1.765803650075109e-12,0.1999999999749585,2.622903514771201e-12,6.828835011913053e-13,2.5440206307566365e-12,1.479674031284899e-12,7.074537686480046e-13,1.58033844921684e-12,6.015509633130397e-12,1.2131449774236152e-12,9.714351418656684e-13,1.3722678613193378e-10,9.022297366180959e-14,2.026703556699109e-12,7.150636749681781e-10,6.631082405320669e-12,1.765803650075109e-12,0.19999999999114065,0.1999999999931767,1.765803650075109e-12,6.894025545144195e-12,1.1358218968049609e-11,0.0,1.5894082262986973e-13,1.765803650075109e-12,5.269072827069961e-13,2.6266986560145802e-12,0.19999999912427907,7.16805771009275e-12,0.1999999999836763
2012-08-31,3.248407118398542e-12,3.248407118398542e-12,3.248407118398542e-12,3.248407118398542e-12,6.644435209960796e-12,8.896491903174106e-12,3.248407118398542e-12,2.4439956976029824e-11,1.3353894137286118e-11,5.854086909695219e-12,1.0020016736413447e-11,4.888674699669647e-12,6.995446983583498e-12,6.158736138626426e-12,1.1167739357423158e-11,6.058966807851976e-12,7.183354652765701e-12,0.19999999992312806,8.864574608092017e-13,8.285321294066824e-12,0.19999999990819067,1.2593254317376366e-10,3.248407118398542e-12,0.19999999990327455,0.19999999996901044,3.248407118398542e-12,1.1678841081107113e-11,8.961492021313052e-12,2.0878591531648276e-13,0.0,3.248407118398542e-12,2.88707096296228e-12,9.117761452561124e-12,0.1999999999603338,8.115794884779293e-12,2.2339437381185724e-11
2012-09-30,3.2722415632374023e-12,3.2722415632374023e-12,3.2722415632374023e-12,3.2722415632374023e-12,1.7160264743324835e-11,2.0957586861982172e-11,3.2722415632374023e-12,0.1999999999708179,3.42481634920099e-11,3.467816495798324e-12,1.886450481642841e-11,4.838104123286375e-12,5.2455820014680334e-12,4.218505648474318e-12,1.1890067597314255e-11,7.823383842551665e-12,7.19759783296683e-12,0.19999999999732712,7.999383489782582e-13,6.743618697267071e-12,5.882301576152097e-11,0.19999999985205774,3.2722415632374023e-12,0.1999999992788085,0.1999999999865071,3.2722415632374023e-12,3.823817881595805e-11,1.3279233697655339e-11,4.957139491261222e-13,2.2769017231119723e-13,3.2722415632374023e-12,2.3424152203954338e-12,1.2870413583389583e-11,5.336893090640197e-12,1.4706179606951527e-11,5.985291627761534e-10
2012-10-31,3.4206335791327323e-12,3.4206335791327323e-12,3.4206335791327323e-12,3.4206335791327323e-12,6.543346229105303e-12,9.753556224006192e-12,3.4206335791327323e-12,4.128322805344534e-11,0.19999999997448903,1.5586661876760015e-11,2.0594146085394158e-11,2.5699853481037552e-11,0.19999999996004933,2.026514280910782e-11,2.133490159554148e-11,0.1999999998975777,0.1999999997899473,0.19999999997896153,7.91875652402658e-13,2.104653619183553e-11,6.665210654177905e-12,7.304764365584041e-11,3.4206335791327323e-12,1.0280117055787575e-11,2.729370563524067e-11,3.4206335791327323e-12,1.2486837554296493e-11,1.0234167072423936e-11,9.185778125353733e-14,4.024970761324487e-13,3.4206335791327323e-12,1.9079058110898692e-12,1.9671215032151685e-11,3.3583634329448442e-12,1.2158995499474314e-11,1.111222231253709e-11
2012-11-30,2.5690297108830564e-12,2.5690297108830564e-12,2.5690297108830564e-12,2.5690297108830564e-12,1.6835209761354268e-11,4.949411605199313e-12,2.5690297108830564e-12,2.158904965982343e-10,0.19999999996454793,5.844181827032973e-12,1.6772960273770287e-11,9.43942703016698e-12,0.19999999926102976,0.1999999999648456,1.0358137987337312e-11,0.19999999997814855,2.2270668253595044e-11,0.1999999999915908,7.484214700646375e-13,3.987225348400841e-12,5.758188708335963e-12,4.235518552231331e-10,2.5690297108830564e-12,9.19038422769726e-12,1.2406467849482008e-11,2.5690297108830564e-12,1.0648553597266474e-11,1.0094302803152188e-11,2.509197642456868e-13,3.201281167950138e-13,2.5690297108830564e-12,1.407555771313082e-12,1.4693019876158272e-11,2.7580433062544246e-12,4.20460257162589e-12,1.690509512204594e-11
2012-12-31,6.008419782807533e-12,6.008419782807533e-12,6.008419782807533e-12,6.008419782807533e-12,3.2875257880345064e-11,9.272240551269819e-12,6.008419782807533e-12,3.5161736977480466e-11,0.1999999999506372,8.526771183511357e-12,2.0454719762416928e-11,1.6129759652896485e-09,0.19999999825519715,6.582936778568542e-11,1.259174668011704e-11,0.19999999996279474,3.159154900714666e-11,0.19999999998347606,2.05736880247507e-12,1.3734297839508002e-11,1.4430308208694973e-11,0.19999999977813568,6.008419782807533e-12,1.4108218037833567e-11,1.3546476181475879e-11,6.008419782807533e-12,2.6382042218856897e-11,1.1786285713017164e-11,7.368368933617652e-13,6.048477192300093e-13,6.008419782807533e-12,6.880040029441511e-12,2.8094893248789427e-11,1.5010863963611452e-11,6.392429639238392e-12,3.8647530099648276e-11
2013-01-31,1.7184394221316696e-12,1.7184394221316696e-12,1.7184394221316696e-12,1.7184394221316696e-12,3.3071081115529397e-12,6.696760944536731e-12,1.7184394221316696e-12,8.433960836586981e-10,8.045583354875072e-12,1.2883233089452625e-11,0.19999999949039504,0.1999999999856769,0.19999999915410765,3.6710165730541884e-10,7.426143645822522e-12,2.3833204382757664e-11,1.7133788688751552e-11,7.921239396737087e-12,9.050663755902113e-13,3.151800651229451e-12,1.3584458098668349e-11,0.19999999999168494,1.7184394221316696e-12,5.179983954688586e-12,3.4893474226037656e-12,1.7184394221316696e-12,0.19999999998551854,5.987800247269266e-12,1.0192859698059943e-12,4.4203706214365355e-13,1.7184394221316696e-12,3.56387569038144e-12,2.59502725847027e-11,2.8173605939231875e-12,5.931902144441715e-12,9.101495944297963e-12
2013-02-28,8.682048372812842e-12,8.682048372812842e-12,8.682048372812842e-12,8.682048372812842e-12,8.554057916705265e-12,6.425290000180844e-11,8.682048372812842e-12,3.234261659742953e-09,1.3777230160970949e-11,5.108325951114923e-12,5.1005261120879546e-11,1.7655489855813855e-11,8.015673596016331e-12,8.358208341624777e-12,3.0748669694841574e-11,8.2121009019852e-12,8.389385694764482e-12,7.370528588765218e-11,2.065692324874298e-12,2.2477943432358205e-11,0.19999999992457348,0.1999999999532561,8.682048372812842e-12,0.19999996967178493,0.19999999993676498,8.682048372812842e-12,2.6584068100322857e-08,9.50741791685318e-11,2.02736182040019e-12,2.2824573932115243e-12,8.682048372812842e-12,6.3578923285516165e-12,1.6694131191188406e-11,0.19999999997072834,6.303635050392671e-11,1.4730750308728277e-10
2013-03-31,7.38276054210206e-12,7.38276054210206e-12,7.38276054210206e-12,7.38276054210206e-12,7.28247909181564e-12,1.7897377654394233e-11,7.38276054210206e-12,1.0031244214327088e-10,8.026888432904719e-12,6.638401074322775e-12,1.3281330921620956e-11,8.850522518681347e-12,6.987804332902611e-12,7.271865369708257e-12,1.0899897568585648e-11,7.246841416838858e-12,7.25975755027542e-12,1.5859616615818617e-11,5.9568353966253245e-12,7.895086981316482e-12,0.19999999999572465,0.2,7.38276054210206e-12,0.1999999729656467,0.19999999999606183,7.38276054210206e-12,2.663165100566998e-08,3.431837007373464e-11,5.403527345477599e-12,6.431694161564438e-12,7.38276054210206e-12,6.803281987186356e-12,8.651671509814273e-12,0.2,2.138285274471644e-11,3.71950547715695e-11
2013-04-30,1.5967159393653456e-12,1.5967159393653456e-12,1.5967159393653456e-12,1.5967159393653456e-12,9.493097360502343e-13,1.4508512794674525e-11,1.5967159393653456e-12,1.250230442204711e-10,3.301040686439667e-12,1.108330303216907e-12,1.0006752556369983e-11,3.676247810785008e-12,1.7357764372706576e-12,1.7398459816512315e-12,6.216885757132565e-12,1.729757014773923e-12,1.8341063791466924e-12,5.8621424594789224e-12,7.322842449311666e-13,2.886849061519977e-12,0.19999999998472728,2.6624031397001323e-09,1.5967159393653456e-12,0.19999999983469452,0.19999999998808987,1.5967159393653456e-12,0.19999999719926964,6.34853718559836e-11,8.307470154736538e-13,1.4153602972544009e-12,1.5967159393653456e-12,5.674669518059741e-13,3.4635089562746026e-12,0.19999999999473433,2.4992640120140518e-11,4.724145019543378e-11
2013-05-31,1.0902111980722527e-11,1.0902111980722527e-11,1.0902111980722527e-11,1.0902111980722527e-11,1.0679494035811281e-11,2.2671306153143933e-11,1.0902111980722527e-11,3.0703880288545993e-11,1.1470865637702405e-11,1.0541393949240834e-11,1.5266252381192592e-11,1.2646326169130427e-11,1.0877297521064495e-11,1.1085674270462252e-11,1.3917733760730553e-11,1.1056009251936519e-11,1.1134829733110693e-11,1.2802328793150465e-11,9.957824511479827e-12,1.0281646922177565e-11,0.2,3.961624322635937e-10,1.0902111980722527e-11,0.1999999999863946,0.2,1.0902111980722527e-11,0.1999999992120164,1.681740939301305e-11,9.865736818376679e-12,9.637049016809841e-12,1.0902111980722527e-11,1.0190734677736505e-11,1.2165286228306151e-11,0.2,1.4217293477064607e-11,4.022345780960838e-11
2013-06-30,1.1624472316337891e-11,1.1624472316337891e-11,1.1624472316337891e-11,1.1624472316337891e-11,5.4082196351372215e-12,0.19999999981333072,1.1624472316337891e-11,3.601248062576476e-12,1.413600798037505e-11,5.939623554300172e-12,1.1604225351883522e-10,5.7204872447860456e-12,5.695922272982768e-12,1.1754724015448693e-11,8.30250539755071e-12,1.1223781907539144e-11,1.0770123892950309e-11,1.7710699533877343e-11,1.7658119793711861e-12,3.3979427110817887e-12,0.1999999999815572,0.19999999996954645,1.1624472316337891e-11,4.1369819481598486e-11,1.8397389025428056e-13,1.1624472316337891e-11,0.19999999997078247,1.241528350954375e-10,6.131012475356146e-13,1.1037676435038888e-12,1.1624472316337891e-11,4.512014101552344e-12,2.0955917159930495e-11,2.937363989593096e-12,5.057457538124438e-11,0.19999999970391474
2013-07-31,1.5999326686009196e-12,1.5999326686009196e-12,1.5999326686009196e-12,1.5999326686009196e-12,2.268884044778997e-12,2.038436772545004e-11,1.5999326686009196e-12,1.4349044227929138e-11,2.5524569764044223e-12,1.1996876253308017e-12,7.00703940994467e-12,3.5120134064984755e-12,1.5167314400749102e-12,2.0757523178076073e-12,5.306698165582509e-12,1.9945014509047357e-12,2.094899251342048e-12,3.3656848811927683e-12,4.479058233197701e-13,1.013400865525897e-12,0.1999999999897294,1.7667007589890417e-10,1.5999326686009196e-12,0.1999999998290831,0.19999999994796996,1.5999326686009196e-12,0.1999999999227662,9.716557040956195e-12,4.714225380303538e-13,1.7176656108595554e-13,1.5999326686009196e-12,2.2544755076111414e-12,3.499032890278338e-12,0.19999999998200374,7.46019060907014e-12,4.6315780497983636e-11
2013-08-31,1.8115491816014217e-12,1.8115491816014217e-12,1.8115491816014217e-12,1.8115491816014217e-12,3.033153255856525e-12,8.269140814300639e-12,1.8115491816014217e-12,8.683999756555737e-12,2.4616739140799632e-12,1.4002337823762617e-12,5.517068580708821e-12,3.504201613783908e-12,1.626208366104515e-12,2.1827450803593405e-12,4.75469860702604e-12,2.114418195569183e-12,2.202237471601622e-12,4.041703464644097e-12,3.2842300985708736e-13,1.0619918030235156e-12,0.1999999999898965,0.1999999995968214,1.8115491816014217e-12,0.19999999998649856,0.19999999998810386,1.8115491816014217e-12,0.1999999999783739,5.206375293346198e-12,2.64987260430893e-13,2.2597388619864948e-13,1.8115491816014217e-12,2.3048375431544575e-12,3.4448796054489932e-12,1.3541514534830195e-12,4.362312049618193e-12,3.774680629314819e-10
2013-09-30,2.99876083535627e-12,2.99876083535627e-12,2.99876083535627e-12,2.99876083535627e-12,5.1589968708659774e-12,1.33971294083456e-11,2.99876083535627e-12,1.9091546140077356e-11,6.837846204887946e-12,2.819033784690411e-12,1.2377770356312374e-11,6.607027440887376e-12,3.607675640442207e-12,4.328409631293664e-12,9.758092380854356e-12,4.3541274450778855e-12,4.45517908250623e-12,5.702186242818821e-12,4.212002185851547e-12,8.32833750647297e-12,0.19999999997491733,0.19999999998152687,2.99876083535627e-12,0.19999999991710402,0.19999999995760614,2.99876083535627e-12,5.83347094827455e-11,2.058443210949236e-11,1.3984271544348848e-11,2.6694297185733847e-13,2.99876083535627e-12,4.53524677348e-12,6.901963154019337e-12,0.19999999988758943,1.9739159004104176e-11,2.188398163947162e-11
2013-10-31,6.98600353810862e-13,6.98600353810862e-13,6.98600353810862e-13,6.98600353810862e-13,1.1891022237143888e-12,4.189397483365657e-12,6.98600353810862e-13,4.698686705002265e-12,3.089671450403442e-12,8.513139302541784e-13,3.438006354452654e-12,1.850241991386253e-12,1.0264735875115478e-12,1.1343534046792624e-12,2.7324258559334896e-12,1.2073829061546366e-12,1.244532688665293e-12,1.3378591722284922e-12,9.177476848214764e-13,1.5420958316583022e-12,0.19999999998806223,4.056712903970366e-12,6.98600353810862e-13,0.199999999976924,0.199999999985668,6.98600353810862e-13,4.605082461484273e-11,3.928390560092599e-12,0.19999999996879567,0.0,6.98600353810862e-13,9.251342407996967e-13,1.8356308610184275e-12,0.19999999998056467,3.4768279265288857e-12,3.674015390657613e-12
2013-11-30,2.267315487583483e-12,2.267315487583483e-12,2.267315487583483e-12,2.267315487583483e-12,2.8561808806149567e-12,1.3667893264747068e-11,2.267315487583483e-12,1.1401289518387285e-11,4.234523344851291e-12,2.5812557001536268e-12,8.504755366679481e-12,5.437186663238634e-12,3.1897740307440948e-12,3.498962274781879e-12,7.307099485908742e-12,3.833804127084624e-12,3.888104456439268e-12,3.580927173477329e-12,2.666872354968851e-12,3.2810734335069975e-12,0.19999999997605217,1.3001364030564473e-11,2.267315487583483e-12,0.19999999996774243,0.19999999996410583,2.267315487583483e-12,2.8945971024353036e-11,0.19999999988504874,0.1999999999948674,6.893052064488277e-13,2.267315487583483e-12,2.6935367228541303e-12,5.416541141146055e-12,5.529640047918424e-12,5.328180840846763e-11,4.5570313003579725e-12
2013-12-31,9.32119709691415e-13,9.32119709691415e-13,9.32119709691415e-13,9.32119709691415e-13,1.1874410647047278e-12,1.5848636851054945e-11,9.32119709691415e-13,8.336658859600488e-12,2.0596454315185187e-12,1.113167353019456e-12,4.0617550605423606e-12,2.450648772638405e-12,1.4181593908124128e-12,1.5125776364117866e-12,3.477884505917729e-12,1.6921205969119203e-12,1.858742495839071e-12,1.3572688917320423e-12,9.977146384131172e-13,3.9840554603112665e-12,0.19999999999161913,2.654726244191642e-11,9.32119709691415e-13,0.1999999999880045,0.19999999999124352,9.32119709691415e-13,0.19999999961606366,0.19999999996088366,5.436971601000532e-12,2.8881995396487675e-13,9.32119709691415e-13,1.2393127342668907e-12,2.473431978741271e-12,2.0379411239043475e-12,2.347334076782019e-10,1.2061494954428496e-10
2014-01-31,2.7445318665796024e-12,2.7445318665796024e-12,2.7445318665796024e-12,2.7445318665796024e-12,3.114983981075737e-12,1.0586049352859956e-11,2.7445318665796024e-12,1.2173869486046635e-11,4.28758513625957e-12,3.1940053213171716e-12,9.079183649554537e-12,5.550048326393521e-12,3.86834915232884e-12,3.741935212909321e-12,7.596352240168502e-12,4.119618346689686e-12,4.1388603842596724e-12,4.087657335996413e-12,4.544003813805242e-12,4.35107002575454e-12,0.19999999997631016,1.8512130532556228e-11,2.7445318665796024e-12,0.19999999996307596,0.19999999997545764,2.7445318665796024e-12,4.059370650205935e-11,2.8279915306719887e-11,0.19999999999420656,3.4643049839772152e-12,2.7445318665796024e-12,3.4428471980475004e-12,5.537320460559903e-12,0.19999999984034522,2.0836990653067165e-11,2.3547479872274413e-11
2014-02-28,5.318178549522035e-13,5.318178549522035e-13,5.318178549522035e-13,5.318178549522035e-13,7.952330552686356e-13,1.6606283929668014e-12,5.318178549522035e-13,1.755486949397168e-12,1.7118025389460154e-12,6.939250214341537e-13,1.543812781603158e-12,1.0915274401704036e-12,7.873333421612871e-13,8.242531477261372e-13,1.397714684900805e-12,8.867433943870521e-13,8.697853131817606e-13,8.451274431960141e-13,2.543736783309901e-13,9.748559145442295e-13,0.1999999999949122,0.19999999999939067,5.318178549522035e-13,0.19999999998482496,0.1999999999949175,5.318178549522035e-13,6.138140613179473e-12,2.2267210540396317e-12,2.720896061348612e-12,1.0659528629269346e-12,5.318178549522035e-13,7.233252538860674e-13,1.1740751517691416e-12,0.19999999998760143,1.9374589500760512e-12,2.0195568981682535e-12
2014-03-31,1.7734603783266003e-12,1.7734603783266003e-12,1.7734603783266003e-12,1.7734603783266003e-12,2.7269979697669526e-12,1.1467114171418714e-11,1.7734603783266003e-12,1.462420016157702e-11,8.631549946908314e-12,6.441223112207454e-12,8.80874085629511e-12,4.605466299203174e-12,2.974325918947328e-12,3.0053790604106057e-12,5.923817004704908e-12,3.3144894771873536e-12,3.2557178880527895e-12,2.8671588109701523e-12,1.8618610505521965e-12,2.0234249557684812e-12,0.19999999998639859,7.335370240477065e-11,1.7734603783266003e-12,0.1999999999743037,0.19999999998231038,1.7734603783266003e-12,3.0579941033200035e-11,0.19999999936153537,0.19999999998310442,1.35261338243828e-12,1.7734603783266003e-12,2.499991881369195e-12,4.8133547497544875e-12,8.490667250181532e-12,4.677208117491413e-10,2.68172637467039e-11
2014-04-30,3.929149683569368e-13,3.929149683569368e-13,3.929149683569368e-13,3.929149683569368e-13,6.291765859996868e-13,1.9785307806184047e-12,3.929149683569368e-13,1.9344407565940706e-12,9.160233961517283e-13,5.744404119509973e-13,1.9115000165218286e-12,1.0253720735474524e-12,7.416054753321677e-13,7.567521978004899e-13,1.5957372658902557e-12,8.176879980806922e-13,8.111814097161725e-13,6.746464975959016e-13,1.930972464830462e-13,6.435885359063768e-13,0.1999999999966564,3.2106536066952725e-12,3.929149683569368e-13,0.1999999999913414,0.19999999999648424,3.929149683569368e-13,8.309454007975334e-12,5.0143895071334324e-12,3.8100663171308335e-13,6.942928036074704e-13,3.929149683569368e-13,5.661770268441861e-13,1.2243055825260066e-12,0.199999999990287,0.1999999999846379,2.845530426136435e-12
2014-05-31,1.1587525289191041e-12,1.1587525289191041e-12,1.1587525289191041e-12,1.1587525289191041e-12,1.4671027260791977e-12,5.833488806337191e-12,1.1587525289191041e-12,6.487627186441745e-12,2.5146474745317747e-12,1.5076373999994523e-12,5.146199424540376e-12,2.74183376852297e-12,2.106486439062845e-12,2.0781685580919943e-12,4.168575552267749e-12,2.2431792691317434e-12,2.2537394491098775e-12,1.7518477865999423e-12,6.738708911568576e-13,1.5438497813637555e-12,0.19999999998906115,1.009465032118058e-11,1.1587525289191041e-12,0.19999999998416002,0.19999999999114387,1.1587525289191041e-12,3.0986301795615147e-11,6.378117923015335e-09,1.4940588063884016e-12,5.580720934289115e-13,1.1587525289191041e-12,1.7179490280083103e-12,3.2159878334961795e-12,0.1999999999916501,0.19999999353828468,2.772712306174531e-11
2014-06-30,9.38824744154084e-13,9.38824744154084e-13,9.38824744154084e-13,9.38824744154084e-13,1.5223509182129118e-12,4.123882843115663e-12,9.38824744154084e-13,4.0665287156280094e-12,1.8413251082928817e-12,1.2158648576850243e-12,3.335953716540472e-12,2.0670271377030497e-12,1.7010242320623253e-12,1.5868067112410128e-12,2.8557448751508236e-12,1.7171663088765233e-12,1.7442227985541745e-12,1.5734027814811357e-12,2.2295913736004608e-13,1.1032028414161358e-12,0.1999999999658077,3.954206357073397e-11,9.38824744154084e-13,0.1999999999460445,0.199999999968826,9.38824744154084e-13,1.3464537087857585e-10,1.5605378495558622e-08,6.111226180119162e-14,1.4888357966879232e-13,9.38824744154084e-13,1.4784195752864022e-12,2.2935880776068147e-12,0.1999999999668744,0.1999999842776896,5.302187612948444e-11
2014-07-31,5.857824474783357e-13,5.857824474783357e-13,5.857824474783357e-13,5.857824474783357e-13,7.677898212328651e-13,2.926204398438304e-12,5.857824474783357e-13,2.79861410748938e-12,9.087020915282907e-13,6.660752012548423e-13,2.242808643953409e-12,1.1966881766808657e-12,9.902735405482173e-13,8.638559038460745e-13,2.0129223330122726e-12,9.460610781250063e-13,9.805399377004832e-13,9.266761172806682e-13,9.028764525408054e-14,4.822288651624862e-13,0.19999999998942317,6.010365051509802e-12,5.857824474783357e-13,0.19999999999088644,0.19999999999442522,5.857824474783357e-13,8.03734216696354e-12,0.19999999995066833,8.54653543362641e-14,0.0,5.857824474783357e-13,8.054435936494124e-13,1.3327209295146849e-12,0.19999999999376594,3.678652334134744e-11,4.287169422729041e-12
2014-08-31,1.5362522925264282e-12,1.5362522925264282e-12,1.5362522925264282e-12,1.5362522925264282e-12,1.964068582937965e-12,6.256947550546942e-12,1.5362522925264282e-12,5.664575811491081e-12,2.2937808016636533e-12,1.6669932029686625e-12,5.4451782795830465e-12,3.2619184926378105e-12,2.54170062024347e-12,2.3206904911218694e-12,4.881246334820014e-12,2.480747249796133e-12,2.5764936571425787e-12,2.4457702232059585e-12,4.1994507292081027e-13,1.2592848500001317e-12,0.19999999998195733,6.760951894645596e-12,1.5362522925264282e-12,0.1999999999760539,0.19999999998888568,1.5362522925264282e-12,8.236662359666841e-12,0.1999999999746665,9.786863437090853e-13,1.4768000306646052e-13,1.5362522925264282e-12,1.9458188803387372e-12,3.4957580401182622e-12,0.19999999998219214,8.679497009732424e-12,8.22998359424029e-12
2014-09-30,6.6532318294046e-12,6.6532318294046e-12,6.6532318294046e-12,6.6532318294046e-12,7.068030785337093e-12,7.402628388914298e-11,6.6532318294046e-12,3.9022704564427526e-11,8.897586645920947e-12,7.013275597787959e-12,3.474588056887836e-11,1.5556400148816638e-11,1.0837672839428159e-11,9.708638690250486e-12,2.4296031569862714e-11,1.0496902069790216e-11,1.0843682265467306e-11,9.928777709228011e-12,2.0110512510781297e-12,3.935598247614397e-12,0.19999999994903994,1.9637462467748049e-10,6.6532318294046e-12,0.19999999996622833,0.19999999997683124,6.6532318294046e-12,0.19999999659669052,4.499916571341858e-11,6.17467947198375e-12,2.8291608949795046e-12,6.6532318294046e-12,5.773366766089038e-12,1.489419975556927e-11,2.9840568950775507e-09,3.8200805611400346e-11,0.19999999989629286
2014-10-31,9.111439983096546e-13,9.111439983096546e-13,9.111439983096546e-13,9.111439983096546e-13,8.764966362344598e-13,6.730495787103325e-12,9.111439983096546e-13,3.942922475843933e-12,1.1436115419177682e-12,8.748326218900663e-13,3.665221226404012e-12,1.918642248083684e-12,1.375112350948078e-12,1.2140906759032307e-12,2.6958518994394898e-12,1.3215225846586765e-12,1.2684729465049873e-12,1.440534132036108e-13,1.297039488321848e-13,6.017879658948537e-13,0.19999999998357357,1.3361922966908332e-11,9.111439983096546e-13,0.19999999998762447,0.1999999999934585,9.111439983096546e-13,1.1277991844645853e-11,0.19999999838550067,2.6575976200336905e-13,2.8484989465130863e-13,9.111439983096546e-13,3.808768399084908e-13,1.7918371130359081e-12,0.199999999985074,2.035551194049175e-11,1.5818581050851195e-09
2014-11-30,1.6736256365504264e-11,1.6736256365504264e-11,1.6736256365504264e-11,1.6736256365504264e-11,1.5835927117869936e-11,3.7139602053018196e-11,1.6736256365504264e-11,2.684470372544106e-11,1.829638770576931e-11,1.6572174822433137e-11,2.6289222657239487e-11,2.081568546149179e-11,1.846823240894483e-11,1.799959929148061e-11,2.2320617375567758e-11,1.8504040330937974e-11,1.844787593388877e-11,1.3854783567299104e-11,1.2866440984126608e-11,1.633336391024808e-11,0.19999999990766476,5.0447434143666257e-11,1.6736256365504264e-11,0.19999999997672668,0.19999999999203405,1.6736256365504264e-11,8.510594104672038e-11,0.19999999927285855,1.2521606631764615e-11,1.4517420861461088e-11,1.6736256365504264e-11,1.332911147558029e-11,1.9965757894328343e-11,0.1999999999676745,9.013906762389174e-11,1.625363528746025e-10
2014-12-31,3.0356819832201075e-12,3.0356819832201075e-12,3.0356819832201075e-12,3.0356819832201075e-12,1.3608291064724628e-12,1.869317789090538e-11,3.0356819832201075e-12,9.389530305789833e-12,3.7750587910937265e-12,2.3828680629232192e-12,9.298154162756662e-12,5.97727760626722e-12,3.938953645036577e-12,3.703043730435961e-12,7.077510983183865e-12,4.0155666512722394e-12,3.6549315123622e-12,4.351348863593638e-12,6.846237548577695e-13,2.2918599080303876e-12,0.19999999996986415,4.7686834676402505e-11,3.0356819832201075e-12,0.19999999997861823,0.19999999998516166,3.0356819832201075e-12,5.443190774276063e-10,2.7640306394530336e-11,4.684986641758932e-13,5.842444977106875e-13,3.0356819832201075e-12,5.5006798476950074e-14,5.01017618315441e-12,0.19999999997924514,1.8094989824889355e-11,0.19999999933837162
2015-01-31,3.1945957368497348e-12,3.1945957368497348e-12,3.1945957368497348e-12,3.1945957368497348e-12,1.3284680521828391e-12,9.986196615598099e-12,3.1945957368497348e-12,7.146895894311849e-12,3.8634648498122285e-12,2.703069659341869e-12,6.427655290045111e-12,4.8036906292548556e-12,3.5795162767966043e-12,3.717257348236102e-12,5.203528532024198e-12,3.906801881895425e-12,3.6318845079949525e-12,4.442907499033205e-12,5.412615216173e-13,2.886050210511109e-12,0.19999999990197198,7.103319056513463e-11,3.1945957368497348e-12,0.19999999994219772,0.19999999996340084,3.1945957368497348e-12,1.0361319083204945e-10,6.655861620094927e-12,9.9480317361654e-13,6.421279141609367e-13,3.1945957368497348e-12,0.0,4.404120163325869e-12,0.1999999999679821,4.944602093282666e-12,0.19999999994243403
2015-02-28,4.995898405001544e-13,4.995898405001544e-13,4.995898405001544e-13,4.995898405001544e-13,4.168727015768352e-13,2.7908990977054083e-12,4.995898405001544e-13,1.4480549332867165e-12,2.3254196396427373e-12,4.895185235155139e-13,1.1691227414813289e-12,8.373566480726599e-13,6.022836981801427e-13,6.240718593439131e-13,9.2651821630135e-13,6.588898305904966e-13,6.400113778585061e-13,6.545399274202265e-13,4.4520576395056885e-13,1.3686500496186027e-12,0.19999999997251383,7.433832991706023e-12,4.995898405001544e-13,0.19999999998469145,0.19999999999042498,4.995898405001544e-13,2.3802737929854042e-11,1.7220954723609355e-12,4.71395501364059e-13,1.1007948689212585e-13,4.995898405001544e-13,0.0,7.653265020980829e-13,0.19999999998449777,3.013962975670905e-11,0.1999999999840328
2015-03-31,3.72080599096221e-12,3.72080599096221e-12,3.72080599096221e-12,3.72080599096221e-12,1.888081917527034e-12,1.2310699613408564e-11,3.72080599096221e-12,1.007635069513116e-11,5.394923796233925e-12,3.6261016375997534e-12,9.70961952662773e-12,7.005028752894855e-12,4.643668441072689e-12,4.742847561335833e-12,7.190950191154202e-12,5.156897615028644e-12,4.914101154061265e-12,5.011182233196599e-12,6.0616390623416776e-12,5.326479100958303e-12,0.1999999999314339,2.1389045038900205e-11,3.72080599096221e-12,0.19999999993874903,0.19999999995358697,3.72080599096221e-12,2.158003784030073e-11,1.0464573993861692e-11,0.19999999998631987,7.820729723917925e-13,3.72080599096221e-12,5.5377070631289685e-14,6.014892731622142e-12,0.19999999994618536,8.776180795449776e-12,5.1837734370318106e-11
