months,CAGR,Vol_annual,Sharpe,Sortino,MaxDD,Calmar,HitRate,Skew,Kurtosis,CEQ_g3,Cost_total,Gross_CAGR,Net_CAGR,Model,Universe,Calib
192,0.15399615398847977,0.15689554572136266,0.9962835788827344,1.5023213037891354,-0.2874115744566339,0.5358035920425865,0.6510416666666666,-0.2842379357934005,0.41488406448251336,0.11938813740123258,0.021749998434501275,0.15554929095796388,0.15399615398847977,RF_longonly,A,isotonic
192,0.14074413875068137,0.1594257633988326,0.9099184489216775,1.339234845144002,-0.29779141693331446,0.47262657936913854,0.6510416666666666,-0.34137443553013963,0.5154455217376501,0.1069395822970693,0.013650000572702572,0.1417090307845139,0.14074413875068137,LASSO_longonly,A,isotonic
