months,CAGR,Vol_annual,Sharpe,Sortino,MaxDD,Calmar,HitRate,Skew,Kurtosis,CEQ_g3,Cost_total,Gross_CAGR,Net_CAGR,Model,Universe,Calib
192,0.1526777556556953,0.19923547271636843,0.815357855974794,1.2791550498839728,-0.31921449928543055,0.4782920449962899,0.5989583333333334,0.15092020529868944,2.2037642133524997,0.1029060474853706,0.03415000002095446,0.15510715395909647,0.1526777556556953,RF_longonly,ALL,isotonic
192,0.13202322594190563,0.20685569102927368,0.703840131495931,1.124133236213858,-0.2483567148117417,0.5315871006023788,0.5885416666666666,0.3124072914379462,2.383546283124211,0.08140942140792813,0.03375000049061572,0.1343822281458109,0.13202322594190563,LASSO_longonly,ALL,isotonic
