,DAX,EUMV,EWD,EWG,EWI,EWL,EWN,EWP,EWQ,EWU,EZU,FEZ,IEUS,VGK
2016-11-30,0.0,0.0,0.19999999994152085,0.19999999968143278,2.1255167936789464e-11,0.19999999995125986,0.199999999903263,2.6510424198766916e-11,3.414574391129702e-11,4.1257674518902156e-11,5.4803360082386363e-11,3.023007286532039e-11,0.19999999997594872,3.383723438642203e-10
2016-12-31,0.0,0.0,0.19999999984331127,0.19999999983465663,6.221375931342292e-11,0.19999999988643724,0.19999999983749403,6.526143629487928e-11,7.476970395535206e-11,7.8612748652695e-11,1.6749721388786473e-10,5.472498020330976e-11,0.19999999993170703,1.6331388279629726e-10
2017-01-31,0.0,0.0,0.1999999998940556,0.1999999998186912,5.924052488577965e-11,0.19999999989409625,0.1999999998225587,6.722554256114485e-11,7.025433758057501e-11,7.943089458475775e-11,1.4479561307163387e-10,5.980482264726157e-11,0.1999999999335856,1.5626102018093716e-10
2017-02-28,0.0,0.0,0.1999999998739882,0.19999999987792177,5.998810636499464e-11,0.1999999998927217,0.19999999983021488,6.784590496461262e-11,5.787683991147986e-11,7.703708012968509e-11,1.3242929058089332e-10,5.396781640718209e-11,0.1999999999357653,1.4024309629756913e-10
2017-03-31,0.0,0.0,0.19999999986611086,0.19999999987789183,6.199963889914272e-11,0.1999999998918615,0.19999999978583902,6.370566264321079e-11,6.470758923276484e-11,5.807136370126076e-11,1.5799067302303557e-10,5.1743451503283376e-11,0.19999999993061776,1.8946072433761513e-10
2017-04-30,0.0,0.0,0.19999999998845705,0.19999999998723822,3.8155795607218056e-12,0.19999999999006932,0.19999999997673137,4.111564502619674e-12,8.652492998363703e-12,5.81191019706763e-12,1.1673851854794435e-11,5.8733234507151686e-12,0.19999999999551352,2.20518267155491e-11
2017-05-31,0.0,0.0,0.1999999999792348,1.8988843647617358e-11,5.818281206114471e-12,0.19999999996004336,0.19999999998138313,6.355099137346425e-12,0.19999999999508045,7.478289168682166e-12,1.702448021263935e-11,7.554693170016524e-12,0.19999999998642848,3.4610173169323923e-11
2017-06-30,0.0,0.0,5.786105564280512e-12,7.347505148815473e-12,0.19999999994532447,5.8830379320539426e-12,0.19999999998893606,3.227577156395371e-12,4.438523466826741e-11,3.657827329384899e-12,0.1999999999929405,0.19999999999677961,8.888344062771803e-12,0.19999999999684367
2017-07-31,0.0,0.0,4.409746563093171e-12,3.669976680147895e-12,0.19999999999841458,4.5497306269455e-12,0.199999999988222,1.873720556429449e-12,0.199999999983353,2.3692194576970234e-12,0.19999999999764775,0.19999999999860119,1.1967230249961191e-11,4.9216906931252836e-12
2017-08-31,0.0,0.0,0.19999998823527287,2.2816931711957227e-09,0.19999999992938397,0.19999989972357085,1.0625358895272439e-07,3.786314946351963e-10,0.19999999981649913,5.812905456571331e-10,1.3373613568775165e-09,6.762170738127638e-10,0.19999999944338911,1.3431016571421383e-09
2017-09-30,0.0,0.0,0.19999999967935267,0.19999999897027565,6.090329028217708e-11,0.19999999963306675,0.19999999892645515,8.412842930789701e-11,3.9793716116930824e-10,1.6178728527188886e-10,4.799849898216701e-10,1.7475524299525917e-10,0.19999999993517398,1.496179650829701e-09
2017-10-31,0.0,0.0,0.19999999994163872,0.1999999999292379,1.4361734752846694e-11,0.19999999992897755,0.19999999994851964,1.3406948045861048e-11,4.580779303766216e-11,2.2173542608345806e-11,7.955142165618351e-11,2.666840434500383e-11,0.19999999998174808,6.790820182907955e-11
2017-11-30,0.0,0.0,0.19999999999369703,0.1999999999931642,1.4460303320883298e-12,0.19999999999326065,0.19999999999660792,1.2905518297395826e-12,4.4691736235040734e-12,2.0778538788134362e-12,8.064830985555901e-12,2.3904330558727373e-12,0.1999999999981223,5.40894886224124e-12
2017-12-31,0.0,0.0,0.19999999999688767,0.199999999996854,6.769536885204517e-13,0.1999999999967236,0.19999999999711834,6.092973186127795e-13,2.403968745949198e-12,1.9286855627445234e-12,4.288528093018736e-12,1.1548888257554401e-12,0.19999999999903825,2.3158913752989972e-12
2018-01-31,0.0,0.0,0.19999999487085512,0.19999998726296342,0.1999999999914105,0.19999999969636542,1.6440666771033003e-08,9.559053046146437e-11,2.8934430649564166e-10,2.1319546889679217e-10,4.3965906539954393e-10,2.0190075540181554e-10,0.19999999991433137,5.837173750194324e-10
2018-02-28,0.0,0.0,0.19999999933102813,0.19999999886486225,1.2892219503487371e-10,0.19999999953628786,0.19999999889486325,1.3073474928701104e-10,4.0849507275591573e-10,2.651017607121363e-10,6.592054054271636e-10,2.449159049112212e-10,0.19999999991352735,1.6220561141313072e-09
2018-03-31,0.0,0.0,0.1999999999233797,0.1999999999124219,1.6473890084345522e-11,0.1999999999015032,0.19999999989214,1.7096117043817982e-11,7.939011760393942e-11,4.9417837540176794e-11,8.761459813875288e-11,4.0719631235382156e-11,0.19999999997738555,1.0245752661349108e-10
2018-04-30,0.0,0.0,0.19999999997102408,0.19999999999154247,2.122160739807941e-12,0.1999999999880563,0.19999999998566498,2.1995589507739532e-12,9.924224803193953e-12,8.266962085129023e-12,3.922779652230746e-12,6.558064582362072e-12,0.19999999999705934,3.365904997743123e-11
2018-05-31,0.0,0.0,0.19999999999398338,0.19999999999566084,1.0702334135295876e-12,0.1999999999948218,0.1999999999938496,1.0955383212626862e-12,5.157868049816756e-12,4.846926717930735e-12,2.961778114890981e-12,2.754037666119651e-12,0.19999999999838697,5.411068890934133e-12
2018-06-30,0.0,0.0,0.19999999999803447,0.19999999999160092,6.945354404547475e-13,0.19999999999551019,0.19999999999559182,7.285595444643248e-13,2.9827632016853877e-12,2.8950054670355565e-12,1.5964495077773248e-12,1.740796639300555e-12,0.19999999999891674,9.707820997164832e-12
2018-07-31,0.0,4.424721815643683e-12,0.19999999999393694,0.199999999978584,3.0862197902565685e-12,0.19999999998345475,0.19999999998326795,3.713972803949714e-12,4.891744119720752e-12,6.299397324583347e-12,4.198114538566378e-12,6.403181611225856e-12,0.19999999999571788,3.2021122638408547e-11
2018-08-31,0.0,5.202514512371021e-12,0.19999999998205062,0.19999999995844026,4.34107978896803e-12,0.1999999999774902,0.19999999997727613,4.905643154418274e-12,4.461344789954319e-12,4.456211750112826e-12,8.058684635149574e-12,5.123371553802629e-12,0.1999999999938638,7.432999937042043e-11
2018-09-30,0.0,1.5791762255943356e-11,0.19999999991557865,0.19999999976347133,1.0710783351831981e-11,0.19999999994947676,0.19999999994107776,1.1745346541063611e-11,2.0161303117209387e-11,1.7919892495409743e-11,1.9750263952168504e-11,1.601558780034375e-11,0.19999999998611373,3.3218667220102465e-10
