,BITW,CPER,CRYPTO_EQ,DBC,GLD,ICLN,TAN,UNG,USO
2014-12-31,0.0,0.0,0.0,6.966575358377355e-10,0.1999999999808803,0.19999999988981368,0.19999999972496396,0.19999999986433054,0.19999999984335395
2015-01-31,0.0,0.0,0.0,0.1999999999914965,0.19999999999610865,0.19999999936381513,6.649043011388418e-10,0.1999999999924599,0.1999999999912155
2015-02-28,0.0,0.0,0.0,7.992244655294288e-10,0.19999999998963885,0.1999999999670177,0.19999999997949522,0.19999999993996861,0.19999999932465518
2015-03-31,0.0,0.0,0.0,4.905536636367605e-10,0.19999999999051973,0.19999999995554,0.19999999996955012,0.19999999994781867,0.19999999964601795
2015-04-30,0.0,0.0,0.0,4.63207759489225e-10,0.1999999999807535,0.19999999998660248,0.19999999999221574,0.19999999974765367,0.1999999998295668
2015-05-31,0.0,0.0,0.0,7.538545233861671e-11,0.19999999999536458,0.1999999999914443,0.19999999998547827,0.19999999997818055,0.19999999997414686
2015-06-30,0.0,0.0,0.0,7.783990797107599e-10,0.1999999999814138,0.19999999993799736,0.19999999988253458,0.19999999964042975,0.1999999997792255
2015-07-31,0.0,0.0,0.0,5.399315889233835e-10,0.19999999996552725,0.19999999998795945,0.19999999996993112,0.1999999999556056,0.1999999995810449
2015-08-31,0.0,0.0,0.0,0.19999999989359973,0.19999999996790926,0.19999999993005646,3.9126402993814753e-10,0.19999999991668987,0.1999999999004807
2015-09-30,0.0,0.0,0.0,0.19999999990131814,0.19999999993845438,0.19999999921871808,0.19999999995456305,1.0714780165023608e-09,0.1999999999154684
2015-10-31,0.0,0.0,0.0,0.19999999999166404,0.19999999999060736,0.19999999998178244,0.19999999999576892,6.505034494876381e-11,0.19999999997512696
2015-11-30,0.0,0.0,0.0,0.1999999999843811,0.1999999999953271,0.19999999999807355,0.19999999999798312,3.3232752499423934e-11,0.19999999999100235
2015-12-31,0.0,0.19999999991424458,0.0,1.5288165339029735e-10,0.1999999998900837,0.19999999998496054,0.199999999985759,1.8001224030399796e-10,0.19999999989205824
