Date,Ret_gross,Cost,Ret_net,Universe,Model,Calib
2008-10-31,,,,A,LASSO_longonly,isotonic
2008-11-30,,,,A,LASSO_longonly,isotonic
2008-12-31,,,,A,LASSO_longonly,isotonic
2009-01-31,,,,A,LASSO_longonly,isotonic
2009-02-28,,,,A,LASSO_longonly,isotonic
2009-03-31,,,,A,LASSO_longonly,isotonic
2009-04-30,,,,A,LASSO_longonly,isotonic
2009-05-31,,,,A,LASSO_longonly,isotonic
2009-06-30,,,,A,LASSO_longonly,isotonic
2009-07-31,,,,A,LASSO_longonly,isotonic
2009-08-31,,,,A,LASSO_longonly,isotonic
2009-09-30,,,,A,LASSO_longonly,isotonic
2009-10-31,0.05796964900008619,-0.00024999999999999995,0.05771964900008619,A,LASSO_longonly,isotonic
2009-11-30,0.05151446160754717,-1.7076587514331953e-12,0.05151446160583951,A,LASSO_longonly,isotonic
2009-12-31,-0.048061851654349265,-3.3092178003215793e-13,-0.04806185165468019,A,LASSO_longonly,isotonic
2010-01-31,0.044795109373577814,-8.686466856688856e-14,0.044795109373490946,A,LASSO_longonly,isotonic
2010-02-28,0.0743014880808495,-0.00010000000011890076,0.07420148808073061,A,LASSO_longonly,isotonic
2010-03-31,0.03635052438025273,-1.2678473986965396e-11,0.03635052436757425,A,LASSO_longonly,isotonic
2010-04-30,-0.07118231118271416,-1.29768131699426e-11,-0.07118231119569098,A,LASSO_longonly,isotonic
2010-05-31,-0.050687342148755886,-0.000199999999317597,-0.050887342148073486,A,LASSO_longonly,isotonic
2010-06-30,0.0752774705824407,-3.6327215466687774e-14,0.07527747058240437,A,LASSO_longonly,isotonic
2010-07-31,-0.03742328765900641,-7.411368874783525e-14,-0.037423287659080526,A,LASSO_longonly,isotonic
2010-08-31,0.08236071904806709,-0.00010000000002918868,0.0822607190480379,A,LASSO_longonly,isotonic
2010-09-30,0.04719627017688875,-0.00020000000018770565,0.04699627017670105,A,LASSO_longonly,isotonic
2010-10-31,0.012565030567822528,-0.00020000000037819453,0.012365030567444334,A,LASSO_longonly,isotonic
2010-11-30,0.058517225369219744,-0.0003999999995838689,0.05811722536963587,A,LASSO_longonly,isotonic
2010-12-31,0.026475206235613225,-0.00020000000001874703,0.026275206235594477,A,LASSO_longonly,isotonic
2011-01-31,0.039115216620604666,-0.00020000014891927208,0.038915216471685395,A,LASSO_longonly,isotonic
2011-02-28,0.00019424664921596012,-0.00020000014937117072,-5.7535001552105934e-06,A,LASSO_longonly,isotonic
2011-03-31,0.037822653319239695,-9.715397318870721e-14,0.037822653319142543,A,LASSO_longonly,isotonic
2011-04-30,-0.00535393491362123,-0.00019999999997322393,-0.005553934913594454,A,LASSO_longonly,isotonic
2011-05-31,-0.02301154740125326,-9.999999996665945e-05,-0.023111547401219918,A,LASSO_longonly,isotonic
2011-06-30,-0.014020609464247075,-1.0874699456242514e-13,-0.014020609464355821,A,LASSO_longonly,isotonic
2011-07-31,-0.06398649108188523,-9.403179805750257e-13,-0.06398649108282554,A,LASSO_longonly,isotonic
2011-08-31,-0.090352338066588,-1.5291772354353677e-12,-0.09035233806811718,A,LASSO_longonly,isotonic
2011-09-30,0.1255379927717961,-0.00010000000148987813,0.1254379927703062,A,LASSO_longonly,isotonic
2011-10-31,-0.010754990410368596,-0.00019999999944073636,-0.010954990409809332,A,LASSO_longonly,isotonic
2011-11-30,0.009621321215454934,-0.00010000000005367224,0.009521321215401262,A,LASSO_longonly,isotonic
2011-12-31,0.0661752274980734,-0.00010000000000572339,0.06607522749806768,A,LASSO_longonly,isotonic
2012-01-31,0.0362382429790934,-0.0002999999999767264,0.03593824297911667,A,LASSO_longonly,isotonic
2012-02-29,0.03139949408545111,-0.00019999999954878423,0.031199494085902328,A,LASSO_longonly,isotonic
2012-03-31,0.0012712652042240515,-1.4137190941790657e-12,0.0012712652028103323,A,LASSO_longonly,isotonic
2012-04-30,-0.06322035953986574,-0.00039999999884628433,-0.06362035953871202,A,LASSO_longonly,isotonic
2012-05-31,0.03314494831364361,-9.999999917587163e-05,0.03304494831446774,A,LASSO_longonly,isotonic
2012-06-30,0.005078682325915954,-9.999999890808681e-05,0.004978682327007867,A,LASSO_longonly,isotonic
2012-07-31,0.04025390658545351,-9.99999999487953e-05,0.04015390658550472,A,LASSO_longonly,isotonic
2012-08-31,0.009695052401774176,-9.99999964414763e-05,0.0095950524053327,A,LASSO_longonly,isotonic
