months,CAGR,Vol_annual,Sharpe,Sortino,MaxDD,Calmar,HitRate,Skew,Kurtosis,CEQ_g3,Cost_total,Gross_CAGR,Net_CAGR,Model,Universe,Calib
192,0.1378108454759941,0.1575694512561937,0.9023881418837658,1.3082418458059362,-0.2728622467215337,0.5050564786144098,0.6510416666666666,-0.38097300168321957,0.8855074933107012,0.10494660638295428,0.005449999964123172,0.13819450871812777,0.1378108454759941,RF_longonly,A,affine
192,0.13983811147012837,0.147442314636993,0.9660579624883561,1.3787945855837143,-0.2690434000140648,0.5197604232730408,0.6510416666666666,-0.39732810006595953,0.7394274756586494,0.10982896784450955,0.007150000202947428,0.14034031739569275,0.13983811147012837,LASSO_longonly,A,affine
