,DIA,IJR,MDY,MTUM,ONEQ,QQQ,QUAL,RSP,SPY,USMV,VNQ,VTV,VUG
2014-04-30,3.0041801991435384e-12,0.19999999999713391,0.19999999999675946,0.0,0.1999999999968232,0.19999999999620544,0.0,2.44491479578699e-12,2.737557000268702e-12,0.0,0.19999999999930101,2.7025810221833787e-12,2.8877446936911685e-12
2014-05-31,2.9940352760449203e-12,0.19999999999706414,0.19999999999666082,0.0,0.19999999999679932,0.19999999999613247,0.0,2.4797603812359633e-12,2.7488373180169864e-12,0.0,0.19999999999928933,2.7775621548464336e-12,3.053931274747223e-12
2014-06-30,3.047421555966989e-12,0.19999999999678927,0.19999999999641146,0.0,0.19999999999642043,0.19999999999580673,0.0,3.5598038769833372e-12,2.864209654411831e-12,0.0,0.19999999999923526,2.998606028030226e-12,2.8667002556187314e-12
2014-07-31,2.9178222910070393e-12,0.19999999999719487,0.19999999999686144,0.0,0.1999999999969786,0.19999999999644713,0.0,2.3631762106616107e-12,2.606333112608813e-12,0.0,0.1999999999993299,2.561528309762198e-12,2.739212027918971e-12
2014-08-31,2.9778161670592383e-12,0.19999999999700563,0.1999999999965718,0.0,0.19999999999677814,0.19999999999605156,0.0,2.5662605743249644e-12,2.760851849430217e-12,0.0,0.19999999999927545,2.8705817016988616e-12,3.1419200160654574e-12
2014-09-30,2.834756297162061e-12,0.1999999999972671,0.19999999999705467,0.0,0.19999999999710813,0.1999999999967195,0.0,2.2315893940603568e-12,2.4900170306106855e-12,0.0,0.1999999999993636,2.355230194079062e-12,2.5755341411050732e-12
2014-10-31,2.7872585133815232e-12,0.1999999999974325,0.19999999999717455,0.0,0.19999999999713292,0.19999999999681609,0.0,2.1220337633108815e-12,2.4573804439618695e-12,0.0,0.19999999999936927,2.2954910886960145e-12,2.412565868105014e-12
2014-11-30,2.8029599133790163e-12,0.19999999999734028,0.19999999999706322,0.0,0.199999999997091,0.19999999999671048,0.0,2.1911656485688287e-12,2.489084334056553e-12,0.0,0.19999999999935264,2.404212927705841e-12,2.555018727839667e-12
2014-12-31,2.8714512148343588e-12,0.19999999999728277,0.19999999999693707,0.0,0.1999999999970211,0.19999999999652732,0.0,2.277796868940945e-12,2.5711483562687074e-12,0.0,0.1999999999993338,2.5217828932016366e-12,2.6557263132554836e-12
2015-01-31,2.617133684511329e-12,0.19999999999768844,0.19999999999750517,0.0,0.19999999999737667,0.19999999999719859,0.0,1.9804962395427154e-12,2.2632423378821293e-12,0.0,0.1999999999994345,1.8484605509429494e-12,2.0873391381099897e-12
2015-02-28,2.6671269863663514e-12,0.19999999999758072,0.1999999999973877,0.0,0.19999999999725204,0.19999999999706147,0.0,1.995718319176433e-12,2.3300914582936758e-12,0.0,0.19999999999940118,2.105244771362241e-12,2.2187488744371656e-12
2015-03-31,2.608278437132746e-12,0.19999999999771706,0.1999999999975362,0.0,0.1999999999973637,0.19999999999719967,0.0,1.9380308786202093e-12,2.265131244146988e-12,0.0,0.19999999999942863,1.9257240055319334e-12,2.0176531300404632e-12
2015-04-30,2.6364506117482274e-12,0.19999999999763052,0.19999999999747214,0.0,0.19999999999733875,0.19999999999716891,0.0,1.9787973329145643e-12,2.2838506329249304e-12,0.0,0.19999999999942455,1.948397525145987e-12,2.1175474296392062e-12
2015-05-31,2.603748144112364e-12,0.19999999999766227,0.1999999999975169,0.0,0.1999999999973772,0.19999999999721962,0.0,1.9581446933804704e-12,2.252295785226908e-12,0.0,0.19999999999943183,1.9204016774798854e-12,2.0575994267890593e-12
