months,CAGR,Vol_annual,Sharpe,Sortino,MaxDD,Calmar,HitRate,Skew,Kurtosis,CEQ_g3,Cost_total,Gross_CAGR,Net_CAGR,Model,Universe,Calib
192,0.14369968269391786,0.19258082451860023,0.7953949180579897,1.3062055103990902,-0.32456887960216463,0.44274017542918953,0.5989583333333334,0.24956741444380207,1.5413132021275207,0.09754674817911631,0.011850000064364527,0.14453592240308288,0.14369968269391786,RF_longonly,ALL,affine
192,0.12746699173174192,0.20120013744306234,0.6976872866319956,1.1951179118499258,-0.30474024780647513,0.4182807904412077,0.6041666666666666,0.2924117875287488,1.2949853609952777,0.07965253500197401,0.015049999996269891,0.12851193434949493,0.12746699173174192,LASSO_longonly,ALL,affine
