,DAX,EUMV,EWD,EWG,EWI,EWL,EWN,EWP,EWQ,EWU,EZU,FEZ,IEUS,VGK
2017-06-30,0.0,0.0,0.19999999997107418,0.19999999993461395,9.101790895930638e-13,0.19999999994367054,3.6007020738208994e-11,5.3728050917871936e-11,3.9161824568345113e-11,0.1999999999766931,3.092845163308168e-11,3.2664311184720275e-11,0.19999999993598366,4.4564604279642036e-11
2017-07-31,0.0,0.0,0.19999999996969853,0.19999999993069578,9.90775723504555e-13,0.1999999999428355,3.774032438107337e-11,5.4497762885211197e-11,3.981770638043907e-11,0.19999999997598739,3.202075472110704e-11,3.3614894129437754e-11,0.1999999999360995,4.600115603101742e-11
2017-08-31,0.0,0.0,0.19999999997023907,0.19999999993231748,9.669322507238013e-13,0.1999999999432448,3.699198203909469e-11,5.4115044819834736e-11,3.9542425330582516e-11,0.19999999997626852,3.156115249821112e-11,3.321798930731459e-11,0.1999999999361748,4.535991529021509e-11
2017-09-30,0.0,0.0,0.19999999996897602,0.1999999999293732,1.0306799032936544e-12,0.1999999999424989,3.8101635184681956e-11,5.479838461472048e-11,4.009855842639231e-11,0.1999999999756673,3.2476832503704145e-11,3.401357525515135e-11,0.19999999993642267,4.6542218425629386e-11
2017-10-31,0.0,0.0,0.19999999996879259,0.19999999992907896,1.0256492727749427e-12,0.19999999994252896,3.819242069495355e-11,5.485830568310864e-11,4.0194128435504935e-11,0.19999999997554585,3.264000423642581e-11,3.4156356999354694e-11,0.19999999993637396,4.6612909728166635e-11
2017-11-30,0.0,0.0,0.19999999996913065,0.19999999992965284,1.0090055668288335e-12,0.19999999994256223,3.7941427152491854e-11,5.475099288248368e-11,4.0092646028336826e-11,0.1999999999756461,3.246981266145068e-11,3.400742128771541e-11,0.19999999993633308,4.6403784280074356e-11
2017-12-31,0.0,0.0,0.19999999996697457,0.19999999992343548,1.0960811310772167e-12,0.19999999994128478,4.077783095439189e-11,5.620908324811681e-11,4.113255026166148e-11,0.19999999997453813,3.420645568798114e-11,3.551040963664247e-11,0.19999999993596754,4.886734003001105e-11
2018-01-31,0.0,0.0,0.1999999999659354,0.19999999992082929,1.180330200066703e-12,0.19999999994068746,4.1705528510281833e-11,5.677058558077405e-11,4.153009148261549e-11,0.1999999999740678,3.4828967643640546e-11,3.605416223019722e-11,0.1999999999365036,4.990697029981523e-11
2018-02-28,0.0,0.0,0.1999999999680867,0.1999999999264097,1.0536623648422586e-12,0.19999999994199663,3.9365478158914685e-11,5.542741229762727e-11,4.058399466283651e-11,0.19999999997512213,3.32888201231e-11,3.471907583758325e-11,0.1999999999363219,4.762452154506291e-11
2018-03-31,0.0,0.0,0.1999999999678723,0.19999999992579892,1.0565787240775024e-12,0.19999999994196363,3.972436682069445e-11,5.557157470150292e-11,4.072325595037789e-11,0.19999999997496876,3.352953712004796e-11,3.492846545947905e-11,0.19999999993600936,4.785328977663765e-11
2018-04-30,0.0,0.0,0.19999999996589288,0.19999999992043455,1.1427860077759133e-12,0.19999999994086856,4.2140580395088403e-11,5.6897312208880486e-11,4.175274623976551e-11,0.19999999997381926,3.5220036765279e-11,3.640020149894041e-11,0.19999999993538983,5.004124547917887e-11
2018-05-31,0.0,0.0,0.19999999996589976,0.19999999992044443,1.1037627032696837e-12,0.19999999994100442,4.2249361492246945e-11,5.6907275583693095e-11,4.176979069201662e-11,0.19999999997382878,3.5269471728435426e-11,3.644171211478409e-11,0.19999999993507525,5.000605771768127e-11
2018-06-30,0.0,0.0,0.19999999996630943,0.19999999992115836,1.077861607767659e-12,0.19999999994115797,4.206517482147378e-11,5.6748043130359735e-11,4.1612063058861094e-11,0.19999999997402507,3.5031660084424305e-11,3.623050944214705e-11,0.1999999999348303,4.975381592676404e-11
2018-07-31,0.0,2.9204941799359783e-13,0.19999999999915005,0.1999999999966378,2.375112022435241e-14,0.1999999999978515,1.6132495102451858e-12,2.0645431175122696e-12,1.5124108816601955e-12,0.19999999999876902,1.2592800638087937e-12,1.3107636259303944e-12,0.19999999999765758,1.8578574760214954e-12
2018-08-31,0.0,1.1143701253031044e-13,0.1999999999996881,0.19999999999881818,7.53388149891462e-15,0.1999999999991935,5.885149070499257e-13,7.558427898742787e-13,5.630661664020097e-13,0.19999999999952126,4.683675162988631e-13,4.882225208892416e-13,0.19999999999912024,6.756176344617899e-13
2018-09-30,0.0,1.3650860881032018e-13,0.1999999999996931,0.1999999999987829,7.53285344209756e-15,0.19999999999919213,6.00052632491934e-13,7.557694333327061e-13,5.608402368624008e-13,0.19999999999951587,4.675769594070991e-13,4.870160678206894e-13,0.19999999999911727,6.833556936617094e-13
