months,CAGR,Vol_annual,Sharpe,Sortino,MaxDD,Calmar,HitRate,Skew,Kurtosis,CEQ_g3,Cost_total,Gross_CAGR,Net_CAGR,Model,Universe,PredObs_N,Pred_R2,Pred_DA_pooled,Pred_DA_cs_mean,Pred_IC_Spearman_mean
192,0.15320245077064798,0.14856905036625162,1.038883826645571,1.5397295390907249,-0.27900693561432166,0.549099076814433,0.6458333333333334,-0.27589605707520226,0.602054266708957,0.12123683947549535,0.0319499990036118,0.15547796202475572,0.15320245077064798,Ridge,A,2225.0,-0.053227879862583594,0.6299460431654677,0.6279136512120805,0.06779973952748825
192,0.13235378873784165,0.14006154159506712,0.9619403774997187,1.3718229041565908,-0.24829560914279303,0.5330492520378237,0.6666666666666666,-0.4297709747905605,1.0227765683341818,0.10530499904417133,-0.0,0.13235378873784165,0.13235378873784165,EqualWeight_1N,A,,,,,
192,0.052456078844432596,0.1693821913495615,0.38750483623451465,0.5871456966589251,-0.3535457042136033,0.14837142191024888,0.5833333333333334,-0.34205204864510513,0.5269357513099031,0.022600928200385853,0.029450000717419086,0.05438835606327874,0.052456078844432596,Ridge,B,2434.0,-0.07721664180248866,0.5377477857444116,0.5352710117108023,0.010595815132602115
192,0.06467892033572986,0.17171925414440614,0.45153185549353586,0.7326002442432222,-0.3109513073186351,0.20800337163224303,0.5572916666666666,-0.14527901471460003,0.740988666935956,0.03330546008192303,-0.0,0.06467892033572986,0.06467892033572986,EqualWeight_1N,B,,,,,
192,0.08182733031527101,0.2146922291210094,0.4729714411504703,0.8286382933604717,-0.5321519977258171,0.1537668385441846,0.5260416666666666,0.2646355200929476,0.9331439850588303,0.032404163143748776,0.011847142905018499,0.0826299768603731,0.08182733031527101,Ridge,C,1262.0,-0.007828136090201943,0.49364069952305245,0.49202251552795034,0.017326604554865416
192,0.08905584744490969,0.22644826772342147,0.48095814662754993,0.9174160112241727,-0.4702201372500595,0.1893918196820024,0.515625,2.7061548532057995,22.57980945187181,0.03199391221886844,-0.0,0.08905584744490969,0.08905584744490969,EqualWeight_1N,C,,,,,
192,0.1537154237719447,0.19429788208161552,0.8358934694495013,1.344179649721164,-0.3224098248266617,0.4767702840773765,0.6197916666666666,0.12690902871856727,2.070521710723545,0.10578483028778962,0.05144999934080656,0.15739582941140196,0.1537154237719447,Ridge,ALL,5921.0,-0.0331551172868203,0.5726977618315394,0.5702221029968957,0.05951287483894258
192,0.09886828223333577,0.15126198467304905,0.7009957531296137,1.0563498073569766,-0.2543578439518458,0.38869759507811047,0.6041666666666666,-0.17048536054992608,1.8216382109402511,0.07171372685491956,-0.0,0.09886828223333577,0.09886828223333577,EqualWeight_1N,ALL,,,,,
