,DAX,EUMV,EWD,EWG,EWI,EWL,EWN,EWP,EWQ,EWU,EZU,FEZ,IEUS,VGK
2016-02-29,2.8850600175180905e-11,2.8850600175180905e-11,0.1999999869732281,0.19999999965488524,4.5173034349954337e-11,1.5733485473935615e-08,0.1999999999013198,2.7593557288003704e-11,2.2229025065276376e-10,1.4327943077244379e-10,1.048623576310314e-10,1.2872246885325112e-10,0.1999999999263782,0.1999999970810808
2016-03-31,5.470629107370995e-11,5.470629107370995e-11,4.4249731517250583e-10,0.19999999987344444,9.216243839034391e-11,0.19999999992257775,0.19999999987346911,6.30979493627727e-11,1.5483917736067659e-10,1.811379747038929e-10,1.2499342782877895e-10,1.9623926966217206e-10,0.19999999990516004,0.19999999906096844
2016-04-30,3.017394477965023e-11,3.017394477965023e-11,1.2062916523363463e-10,0.19999999988335318,3.910487046758902e-11,0.1999999998738499,0.19999999994800205,3.4340720384571644e-11,7.093439659585078e-11,1.8894172685831918e-10,4.71228280863367e-11,3.6948286949724357e-10,0.19999999989856468,0.1999999994653257
2016-05-31,1.5152107875856368e-11,1.5152107875856368e-11,1.7156544401460776e-11,0.1999999999450413,1.7852864005985492e-11,0.19999999993992434,0.19999999996625326,1.663369110874071e-11,3.529935544902768e-11,7.528404094595178e-11,1.910964999692899e-11,1.378423373919612e-10,0.19999999996516915,0.19999999983412947
2016-06-30,0.19999999992208445,0.19999999992208445,0.19999999996884252,1.8134576143713353e-11,6.841980423811339e-12,0.19999999995732645,4.3487357329801876e-11,1.667224106469836e-11,2.0289341312200513e-11,4.7032855500542884e-11,2.965119033596375e-11,1.1192785687816372e-11,0.19999999999182763,4.45323094094647e-11
2016-07-31,1.1119837543169249e-11,1.1119837543169249e-11,0.19999999997609536,2.1685310965392137e-12,1.1479346459892187e-12,2.5833961583117423e-11,0.19999999999149654,0.19999999998430118,2.9127507259267744e-12,5.087151919739803e-12,0.19999999998407839,4.312426555947951e-12,0.19999999999712695,3.1991357160711822e-12
2016-08-31,0.1999999999427207,0.1999999999427207,0.1999999999859707,1.7986902506383772e-11,8.69342242800495e-12,0.1999999999112013,3.116140492022391e-11,1.793182151435732e-11,1.8739173798493817e-11,4.2521265909349826e-11,4.818116513426777e-11,1.3460908085946829e-11,0.19999999999217366,2.6536915467507883e-11
2016-09-30,1.385231180756869e-10,1.385231180756869e-10,1.9071292565999085e-10,0.1999999994584965,1.4335793458613195e-10,0.19999999960907974,0.19999999967907786,1.3690765007480582e-10,3.122665890648377e-10,2.377704297658752e-10,2.6673879718965457e-10,2.9017937996884166e-10,0.19999999975497013,0.19999999964339582
2016-10-31,1.0228907238549816e-10,1.0228907238549816e-10,1.1911443004205366e-10,0.19999999979889946,1.2966082995730403e-10,0.19999999978770833,8.262499985831504e-11,1.2295317262214102e-10,0.19999999285540362,7.1302067607517256e-09,1.934210882748208e-10,7.357255033985045e-11,0.1999999998281659,0.1999999996736905
2016-11-30,2.9369225738262163e-11,2.9369225738262163e-11,3.940671030564651e-11,0.19999999990893305,4.1668088836593836e-11,0.19999999991202932,0.19999999980450323,3.1864954213654365e-11,2.540293855477916e-10,7.003945076997532e-10,1.057163457727092e-10,1.0952673722852747e-10,0.19999999994619286,0.19999999908699648
2016-12-31,2.4573030193846012e-11,2.4573030193846012e-11,1.0693940829109184e-09,0.19999999986106012,2.6030848922583293e-11,0.19999999990509734,0.19999999993977435,2.3789319881269197e-11,2.1660095324348313e-10,1.4971150260516985e-10,4.68067372008507e-11,1.3773912699354605e-10,0.19999999982653294,0.1999999987483166
