Date,Ret_gross,Cost,Ret_net,Universe,Model
2013-10-31,0.029412908918644416,-0.00030000000000016705,0.029112908918644247,ALL,Ridge
2013-11-30,0.002867082833192655,-0.00010000000043180533,0.0027670828327608496,ALL,Ridge
2013-12-31,-0.0043440229871628735,-0.0003999999999834909,-0.004744022987146364,ALL,Ridge
2014-01-31,0.0853547899034359,-0.00020000000000376637,0.08515478990343213,ALL,Ridge
2014-02-28,-0.0159427961279867,-0.0002999999999923353,-0.016242796127979034,ALL,Ridge
2014-03-31,-0.0037810855693554317,-0.0003999999999814229,-0.004181085569336855,ALL,Ridge
2014-04-30,0.005785017663562667,-0.0002999999999853486,0.005485017663577319,ALL,Ridge
2014-05-31,0.03845637578478538,-0.00029999999994436474,0.03815637578484101,ALL,Ridge
2014-06-30,-0.024047596262923077,-0.00029999999990617464,-0.02434759626282925,ALL,Ridge
2014-07-31,0.037748911375646704,-0.00010000000020232114,0.037648911375444384,ALL,Ridge
2014-08-31,-0.030401202495278376,-0.00020000000001385728,-0.030601202495292232,ALL,Ridge
2014-09-30,0.009561043101274702,-0.0002999999999863626,0.009261043101288339,ALL,Ridge
2014-10-31,0.031682458196968584,-0.00010000000020857127,0.03158245819676001,ALL,Ridge
2014-11-30,-0.0012569293996106653,-0.00019999999719308122,-0.0014569293968037466,ALL,Ridge
2014-12-31,-0.022843308438976105,-0.0001999999998881668,-0.023043308438864273,ALL,Ridge
2015-01-31,0.04363051191387464,-0.00029999999978016004,0.04333051191409448,ALL,Ridge
2015-02-28,-0.02071421295858497,-0.0002999999998950201,-0.02101421295847999,ALL,Ridge
2015-03-31,0.015453023849063318,-2.0272738165444037e-13,0.015453023848860591,ALL,Ridge
2015-04-30,0.01887878546903755,-0.00010000000057630576,0.018778785468461245,ALL,Ridge
2015-05-31,-0.03586842242488608,-0.0003999999999740209,-0.0362684224248601,ALL,Ridge
2015-06-30,0.03994936581021507,-0.0002999999999853167,0.03964936581022975,ALL,Ridge
2015-07-31,-0.08444954261413504,-0.00039999999992664946,-0.08484954261406169,ALL,Ridge
2015-08-31,-0.022735893120994652,-0.0004999999999014182,-0.02323589312089607,ALL,Ridge
2015-09-30,0.09658313898738448,-0.00029999999960809233,0.09628313898777639,ALL,Ridge
2015-10-31,-0.019092221844211797,-4.489997141457393e-13,-0.019092221844660796,ALL,Ridge
2015-11-30,0.04144269131292705,-0.00010000000203568907,0.04134269131089136,ALL,Ridge
2015-12-31,-0.09852148658575058,-9.999999997550231e-05,-0.09862148658572609,ALL,Ridge
2016-01-31,-0.02646041183555603,-9.999999997877995e-05,-0.02656041183553481,ALL,Ridge
2016-02-29,0.05490534235330418,-0.00010000001659685356,0.05480534233670733,ALL,Ridge
2016-03-31,0.010423152946515631,-0.0003999999999805301,0.0100231529465351,ALL,Ridge
2016-04-30,0.009188319899475201,-0.0003000000900735516,0.00888831980940165,ALL,Ridge
2016-05-31,-0.04880946143891243,-0.00030000008998394014,-0.04910946152889637,ALL,Ridge
2016-06-30,0.03874862403647221,-0.0004999999998687379,0.03824862403660347,ALL,Ridge
2016-07-31,0.001741491408201124,-9.999999990646442e-05,0.0016414914082946595,ALL,Ridge
2016-08-31,0.00409156058331596,-0.0002999999901534588,0.003791560593162501,ALL,Ridge
2016-09-30,-0.0164108024460952,-0.00020000000007105214,-0.016610802446166254,ALL,Ridge
2016-10-31,0.007030180309519464,-0.00010000000014033936,0.006930180309379125,ALL,Ridge
2016-11-30,0.007461407403265349,-0.00010000000006163095,0.007361407403203718,ALL,Ridge
2016-12-31,0.014330037063915151,-0.0004999999999265044,0.013830037063988648,ALL,Ridge
2017-01-31,0.038610929044002054,-0.0004999999999159537,0.0381109290440861,ALL,Ridge
2017-02-28,0.00267999209663105,-0.00019999905536631095,0.002479993041264739,ALL,Ridge
2017-03-31,0.014307459330746772,-0.0002999999999959021,0.01400745933075087,ALL,Ridge
2017-04-30,0.03777487679085963,-0.0003999999999338315,0.0373748767909258,ALL,Ridge
2017-05-31,0.008647070794830656,-0.00029999999999437557,0.00834707079483628,ALL,Ridge
2017-06-30,0.040202339361212855,-0.0003999999999358408,0.039802339361277014,ALL,Ridge
2017-07-31,0.010365223204627152,-0.0004999999994584852,0.009865223205168666,ALL,Ridge
2017-08-31,0.028557957588943614,-0.0004000003887345107,0.028157957200209104,ALL,Ridge
2017-09-30,0.008266849978914389,-0.00039999961076842553,0.007866850368145963,ALL,Ridge
2017-10-31,0.0278187565305999,-0.0004999999999573777,0.027318756530642523,ALL,Ridge
2017-11-30,0.00772327885136642,-0.00010000001245476011,0.0076232788389116605,ALL,Ridge
2017-12-31,0.06474003467999974,-9.999999973759667e-05,0.06464003468026214,ALL,Ridge
2018-01-31,-0.02567497084408252,-0.00029999999987086515,-0.025974970843953386,ALL,Ridge
2018-02-28,-0.03130845027783517,-0.0003000000000543209,-0.03160845027788949,ALL,Ridge
2018-03-31,0.01229115017275326,-0.00019999999670642182,0.012091150176046839,ALL,Ridge
2018-04-30,-0.04592360227455287,-0.00039999999991041917,-0.046323602274463284,ALL,Ridge
2018-05-31,0.006798129275647255,-0.0004000000001294989,0.006398129275517756,ALL,Ridge
2018-06-30,0.0268291269070014,-0.00020000000022844436,0.026629126906772955,ALL,Ridge
2018-07-31,0.041777146767488504,-0.00019999999978797257,0.04157714676770053,ALL,Ridge
2018-08-31,-0.006848151485211113,-0.00030000000017898695,-0.0071481514853901,ALL,Ridge
2018-09-30,-0.09516483073226042,-0.00019999999958109915,-0.09536483073184153,ALL,Ridge
2018-10-31,0.020793946068244678,-0.0004999999997101339,0.020293946068534543,ALL,Ridge
2018-11-30,-0.05367233560882644,-0.00029999999995936863,-0.05397233560878581,ALL,Ridge
2018-12-31,0.09696471938719017,-0.000499999999921399,0.09646471938726878,ALL,Ridge
2019-01-31,0.038951161258252674,-0.00040000000000629517,0.038551161258246376,ALL,Ridge
2019-02-28,0.02714269689982361,-0.0003999999999321153,0.026742696899891494,ALL,Ridge
2019-03-31,0.04235638679309447,-0.00029999999986962493,0.04205638679322484,ALL,Ridge
2019-04-30,0.1140880298227515,-0.0004999999982468926,0.11358802982450461,ALL,Ridge
2019-05-31,0.09552361885591439,-0.00020000000157298803,0.0953236188543414,ALL,Ridge
2019-06-30,-0.03816379063554415,-0.00030000000658015745,-0.0384637906421243,ALL,Ridge
2019-07-31,0.0060576201325922546,-0.00040000000667011104,0.005657620125922144,ALL,Ridge
2019-08-31,-0.005613881303919308,-9.999999999405963e-05,-0.005713881303913368,ALL,Ridge
2019-09-30,0.006243888584721482,-0.00020000000000417712,0.006043888584717305,ALL,Ridge
2019-10-31,-0.0020623310294802695,-0.0003999999999630613,-0.002462331029443331,ALL,Ridge
2019-11-30,0.03391929138394764,-0.00020000001610144966,0.03371929136784619,ALL,Ridge
2019-12-31,0.024590282401559034,-9.999998430967718e-05,0.024490282417249355,ALL,Ridge
2020-01-31,-0.029346708808636483,-0.00019999999997326375,-0.029546708808609747,ALL,Ridge
2020-02-29,-0.2091048263367267,-0.000200000015298402,-0.2093048263520251,ALL,Ridge
2020-03-31,0.155949275105903,-9.999999999289821e-05,0.1558492751059101,ALL,Ridge
2020-04-30,0.07317600054496479,-0.00019999999997504384,0.07297600054498975,ALL,Ridge
2020-05-31,0.0433202685293644,-9.999999991869171e-05,0.04322026852944571,ALL,Ridge
2020-06-30,0.1337227816447952,-9.999999991020921e-05,0.133622781644885,ALL,Ridge
2020-07-31,0.14244325648524844,-0.00010000000008976352,0.1423432564851587,ALL,Ridge
2020-08-31,-0.028284783119264315,-9.99999999995829e-05,-0.028384783119263898,ALL,Ridge
2020-09-30,0.0156330679146819,-0.00019999999999810916,0.01543306791468379,ALL,Ridge
2020-10-31,0.23399439052165086,-0.00019999999998980095,0.23379439052166107,ALL,Ridge
2020-11-30,0.14123977871662977,-0.00010000000022917591,0.1411397787164006,ALL,Ridge
2020-12-31,0.11470618422066922,-0.00010000000005273438,0.11460618422061648,ALL,Ridge
2021-01-31,0.02673430816466409,-0.0001999999999421436,0.026534308164721947,ALL,Ridge
2021-02-28,0.03939721241822205,-0.0001999999999866583,0.03919721241823539,ALL,Ridge
2021-03-31,0.08181729773401412,-0.00029999999998379706,0.08151729773403033,ALL,Ridge
2021-04-30,-0.025442667733240512,-0.000399999999941303,-0.025842667733181814,ALL,Ridge
2021-05-31,-0.03784581023802329,-0.0003000000000788657,-0.03814581023810216,ALL,Ridge
2021-06-30,0.039548215863318026,-0.000399999999965111,0.03914821586335292,ALL,Ridge
