,DIA,IJR,MDY,MTUM,ONEQ,QQQ,QUAL,RSP,SPY,USMV,VNQ,VTV,VUG
2014-03-31,7.337369378212805e-13,9.092508786366167e-13,1.539169453680945e-12,1.915719702231681e-13,1.3282758577907425e-12,0.1999999999995745,1.915719702231681e-13,0.19999999999928342,0.19999999999639528,1.915719702231681e-13,0.19999999999965246,7.264389469609259e-13,0.19999999999928278
2014-04-30,1.2657942062125496e-09,2.708988130230727e-10,0.19999999960029688,1.829031938274689e-11,6.55564191883062e-11,0.19999999993111464,1.829031938274689e-11,0.1999999959187485,0.19999999986240938,1.829031938274689e-11,1.2107702168031313e-10,2.970557867199357e-09,0.19999999993867523
2014-05-31,4.765167362558487e-11,0.1999999999357363,0.19999998944461436,1.3896272277020357e-11,2.044518347835014e-10,0.19999999966952492,1.3896272277020357e-11,0.19999999995208645,2.547350433713988e-10,1.3896272277020357e-11,1.1639122458148764e-08,0.19999999854721282,2.6317552315524086e-10
2014-06-30,1.5016282966596456e-11,0.19999999993972584,0.19999999997219034,6.535170491338584e-12,3.9237220500362945e-11,1.0871302682434468e-10,6.535170491338584e-12,0.19999999996168255,0.19999999992855597,6.535170491338584e-12,5.635874907582006e-11,0.19999999992891648,2.999802249266955e-11
2014-07-31,4.691356128237343e-12,2.379612568603193e-12,3.0331665607118747e-12,6.630910998068929e-13,0.19999999999033427,0.1999999999973192,6.630910998068929e-13,0.1999999999981683,2.334520518766547e-12,6.630910998068929e-13,0.19999999999961282,2.3813865890092196e-12,0.19999999999775603
2014-08-31,0.1999999989174603,2.1321032815529158e-11,9.687909083831175e-10,2.769958081812224e-12,3.5247486585532156e-11,0.19999999999581128,2.769958081812224e-12,0.19999999999132656,4.587645692124637e-11,2.769958081812224e-12,0.1999999999985233,2.3958358964459914e-11,0.1999999999933744
2014-09-30,2.858137031979905e-10,1.8898606081323044e-11,6.007921266009883e-11,2.5964571058637448e-12,0.1999999999814766,0.1999999999915669,2.5964571058637448e-12,0.19999999964245063,1.568491608248447e-11,2.5964571058637448e-12,0.19999999998798848,2.0516680809801167e-11,0.19999999998773477
2014-10-31,0.1999999998349778,4.9384204672175e-11,6.881522679225255e-11,3.189786403434983e-12,2.714725985852373e-11,0.1999999999940233,3.189786403434983e-12,0.19999999995429857,3.638897326561628e-11,3.189786403434983e-12,0.19999999998869075,4.687345535289745e-11,0.19999999998983098
2014-11-30,1.3472672918737725e-11,0.1999999999556942,1.3373879500213416e-11,2.4589829419937013e-12,0.19999999977656613,0.19999999997363543,2.4589829419937013e-12,0.1999999999166438,9.32924483696028e-12,2.4589829419937013e-12,0.19999999998522566,2.871988612707955e-11,3.1996204936999033e-10
2014-12-31,0.19999999997009335,1.895093179103066e-11,8.283231215647493e-12,8.114792758614326e-13,6.796994456914498e-12,0.19999999999847065,8.114792758614326e-13,0.19999999998482426,7.696321784705742e-12,8.114792758614326e-13,0.1999999999977805,8.979959694802073e-12,0.19999999999568938
