Date,Ret_gross,Cost,Ret_net,Universe,Model
2008-10-31,,,,ALL,EqualWeight_1N
2008-11-30,,,,ALL,EqualWeight_1N
2008-12-31,,,,ALL,EqualWeight_1N
2009-01-31,,,,ALL,EqualWeight_1N
2009-02-28,,,,ALL,EqualWeight_1N
2009-03-31,,,,ALL,EqualWeight_1N
2009-04-30,,,,ALL,EqualWeight_1N
2009-05-31,,,,ALL,EqualWeight_1N
2009-06-30,,,,ALL,EqualWeight_1N
2009-07-31,,,,ALL,EqualWeight_1N
2009-08-31,,,,ALL,EqualWeight_1N
2009-09-30,,,,ALL,EqualWeight_1N
2009-10-31,0.036345155389728816,-0.0,0.036345155389728816,ALL,EqualWeight_1N
2009-11-30,0.016564651350408188,-0.0,0.016564651350408188,ALL,EqualWeight_1N
2009-12-31,-0.04836041095656739,-0.0,-0.04836041095656739,ALL,EqualWeight_1N
2010-01-31,0.004300377439774596,-0.0,0.004300377439774596,ALL,EqualWeight_1N
2010-02-28,0.041517600754852835,-0.0,0.041517600754852835,ALL,EqualWeight_1N
2010-03-31,-0.0003823622661551878,-0.0,-0.0003823622661551878,ALL,EqualWeight_1N
2010-04-30,-0.07765575465581366,-0.0,-0.07765575465581366,ALL,EqualWeight_1N
2010-05-31,-0.020314212519594546,-0.0,-0.020314212519594546,ALL,EqualWeight_1N
2010-06-30,0.07913282027368865,-0.0,0.07913282027368865,ALL,EqualWeight_1N
2010-07-31,-0.042950143614121576,-0.0,-0.042950143614121576,ALL,EqualWeight_1N
2010-08-31,0.08260629102174734,-0.0,0.08260629102174734,ALL,EqualWeight_1N
2010-09-30,0.028009166271337805,-0.0,0.028009166271337805,ALL,EqualWeight_1N
2010-10-31,-0.036473855343067324,-0.0,-0.036473855343067324,ALL,EqualWeight_1N
2010-11-30,0.05979578637416191,-0.0,0.05979578637416191,ALL,EqualWeight_1N
2010-12-31,0.02581540811963286,-0.0,0.02581540811963286,ALL,EqualWeight_1N
2011-01-31,0.02109064828038903,-0.0,0.02109064828038903,ALL,EqualWeight_1N
2011-02-28,0.012052583498484967,-0.0,0.012052583498484967,ALL,EqualWeight_1N
2011-03-31,0.04168572572843875,-0.0,0.04168572572843875,ALL,EqualWeight_1N
2011-04-30,-0.026538524039229225,-0.0,-0.026538524039229225,ALL,EqualWeight_1N
2011-05-31,-0.020230778171914425,-0.0,-0.020230778171914425,ALL,EqualWeight_1N
2011-06-30,-0.026019802873005496,-0.0,-0.026019802873005496,ALL,EqualWeight_1N
2011-07-31,-0.05775998542155835,-0.0,-0.05775998542155835,ALL,EqualWeight_1N
2011-08-31,-0.0967368961351838,-0.0,-0.0967368961351838,ALL,EqualWeight_1N
2011-09-30,0.08691491938402296,-0.0,0.08691491938402296,ALL,EqualWeight_1N
2011-10-31,-0.02170507224445467,-0.0,-0.02170507224445467,ALL,EqualWeight_1N
2011-11-30,-0.02003509881016268,-0.0,-0.02003509881016268,ALL,EqualWeight_1N
2011-12-31,0.047908270564557126,-0.0,0.047908270564557126,ALL,EqualWeight_1N
2012-01-31,0.030362627111409357,-0.0,0.030362627111409357,ALL,EqualWeight_1N
2012-02-29,-0.005431435805637438,-0.0,-0.005431435805637438,ALL,EqualWeight_1N
2012-03-31,-0.018980776316891428,-0.0,-0.018980776316891428,ALL,EqualWeight_1N
2012-04-30,-0.08339743898107686,-0.0,-0.08339743898107686,ALL,EqualWeight_1N
2012-05-31,0.04893493757635507,-0.0,0.04893493757635507,ALL,EqualWeight_1N
2012-06-30,0.000755662842707739,-0.0,0.000755662842707739,ALL,EqualWeight_1N
2012-07-31,0.03265275453079603,-0.0,0.03265275453079603,ALL,EqualWeight_1N
2012-08-31,0.023260063565932774,-0.0,0.023260063565932774,ALL,EqualWeight_1N
2012-09-30,-0.009701565167389797,-0.0,-0.009701565167389797,ALL,EqualWeight_1N
2012-10-31,0.011813753588490948,-0.0,0.011813753588490948,ALL,EqualWeight_1N
2012-11-30,0.025928507020701732,-0.0,0.025928507020701732,ALL,EqualWeight_1N
2012-12-31,0.0391043144562841,-0.0,0.0391043144562841,ALL,EqualWeight_1N
2013-01-31,-0.014670160489809124,-0.0,-0.014670160489809124,ALL,EqualWeight_1N
2013-02-28,0.011231416963620788,-0.0,0.011231416963620788,ALL,EqualWeight_1N
2013-03-31,0.031805009618672136,-0.0,0.031805009618672136,ALL,EqualWeight_1N
2013-04-30,0.009050184881604334,-0.0,0.009050184881604334,ALL,EqualWeight_1N
2013-05-31,-0.02996036379345949,-0.0,-0.02996036379345949,ALL,EqualWeight_1N
2013-06-30,0.05794929233327193,-0.0,0.05794929233327193,ALL,EqualWeight_1N
2013-07-31,-0.01336415546501393,-0.0,-0.01336415546501393,ALL,EqualWeight_1N
2013-08-31,0.04866407351939611,-0.0,0.04866407351939611,ALL,EqualWeight_1N
2013-09-30,0.03196551519051978,-0.0,0.03196551519051978,ALL,EqualWeight_1N
2013-10-31,0.011423793892966404,-0.0,0.011423793892966404,ALL,EqualWeight_1N
2013-11-30,0.021206481547274704,-0.0,0.021206481547274704,ALL,EqualWeight_1N
2013-12-31,-0.017387545965623856,-0.0,-0.017387545965623856,ALL,EqualWeight_1N
2014-01-31,0.05362813759417128,-0.0,0.05362813759417128,ALL,EqualWeight_1N
2014-02-28,-0.0032546125490726698,-0.0,-0.0032546125490726698,ALL,EqualWeight_1N
2014-03-31,0.005070449893119509,-0.0,0.005070449893119509,ALL,EqualWeight_1N
2014-04-30,0.011425862246850351,-0.0,0.011425862246850351,ALL,EqualWeight_1N
2014-05-31,0.015682906529381882,-0.0,0.015682906529381882,ALL,EqualWeight_1N
2014-06-30,-0.03469454687953558,-0.0,-0.03469454687953558,ALL,EqualWeight_1N
2014-07-31,0.02152286306629808,-0.0,0.02152286306629808,ALL,EqualWeight_1N
2014-08-31,-0.03128612138047419,-0.0,-0.03128612138047419,ALL,EqualWeight_1N
2014-09-30,-0.007809839445103351,-0.0,-0.007809839445103351,ALL,EqualWeight_1N
2014-10-31,0.01244754785791118,-0.0,0.01244754785791118,ALL,EqualWeight_1N
2014-11-30,-0.04160145996833793,-0.0,-0.04160145996833793,ALL,EqualWeight_1N
2014-12-31,-0.02016519923490416,-0.0,-0.02016519923490416,ALL,EqualWeight_1N
2015-01-31,0.05729305123714241,-0.0,0.05729305123714241,ALL,EqualWeight_1N
2015-02-28,-0.008798447889746736,-0.0,-0.008798447889746736,ALL,EqualWeight_1N
2015-03-31,0.023113650062337895,-0.0,0.023113650062337895,ALL,EqualWeight_1N
2015-04-30,-0.002265944025859473,-0.0,-0.002265944025859473,ALL,EqualWeight_1N
2015-05-31,-0.018115216730343484,-0.0,-0.018115216730343484,ALL,EqualWeight_1N
2015-06-30,0.002403545436440067,-0.0,0.002403545436440067,ALL,EqualWeight_1N
2015-07-31,-0.05878851253437298,-0.0,-0.05878851253437298,ALL,EqualWeight_1N
2015-08-31,-0.03415091830101268,-0.0,-0.03415091830101268,ALL,EqualWeight_1N
2015-09-30,0.06444035752698075,-0.0,0.06444035752698075,ALL,EqualWeight_1N
2015-10-31,-0.014298073004549099,-0.0,-0.014298073004549099,ALL,EqualWeight_1N
2015-11-30,-0.012901585069254354,-0.0,-0.012901585069254354,ALL,EqualWeight_1N
2015-12-31,-0.058564505979558375,-0.0,-0.058564505979558375,ALL,EqualWeight_1N
2016-01-31,-0.016081510527927976,-0.0,-0.016081510527927976,ALL,EqualWeight_1N
2016-02-29,0.06300016075264843,-0.0,0.06300016075264843,ALL,EqualWeight_1N
2016-03-31,0.02346016768051239,-0.0,0.02346016768051239,ALL,EqualWeight_1N
2016-04-30,0.0021126123572264926,-0.0,0.0021126123572264926,ALL,EqualWeight_1N
2016-05-31,0.0030909205638297806,-0.0,0.0030909205638297806,ALL,EqualWeight_1N
2016-06-30,0.02405725004060717,-0.0,0.02405725004060717,ALL,EqualWeight_1N
2016-07-31,-0.00025561078479597357,-0.0,-0.00025561078479597357,ALL,EqualWeight_1N
2016-08-31,0.008149930523165124,-0.0,0.008149930523165124,ALL,EqualWeight_1N
2016-09-30,-0.019269998227582606,-0.0,-0.019269998227582606,ALL,EqualWeight_1N
2016-10-31,0.00245436845946115,-0.0,0.00245436845946115,ALL,EqualWeight_1N
2016-11-30,0.04330638859901417,-0.0,0.04330638859901417,ALL,EqualWeight_1N
2016-12-31,0.018416650990242714,-0.0,0.018416650990242714,ALL,EqualWeight_1N
2017-01-31,0.02226472498513507,-0.0,0.02226472498513507,ALL,EqualWeight_1N
2017-02-28,0.016879442286202855,-0.0,0.016879442286202855,ALL,EqualWeight_1N
2017-03-31,0.02577939414232506,-0.0,0.02577939414232506,ALL,EqualWeight_1N
2017-04-30,0.04107404438215216,-0.0,0.04107404438215216,ALL,EqualWeight_1N
