,DIA,IJR,MDY,MTUM,ONEQ,QQQ,QUAL,RSP,SPY,USMV,VNQ,VTV,VUG
2015-10-31,1.5698186523067717e-10,0.19999999979704985,0.19999999722957537,2.1683994939437912e-11,2.8238071302055397e-09,0.1999999998021684,2.1683994939437912e-11,4.984286664135145e-10,2.525912420741135e-10,2.1683994939437912e-11,0.19999999955028028,1.0704311165543046e-10,0.19999999971702195
2015-11-30,4.537072665091756e-11,0.19999999993052456,0.19999999874339763,1.490056781138384e-11,1.3090262665157803e-09,0.19999999993107997,1.490056781138384e-11,7.572662017097153e-11,6.359265925942835e-11,6.140601870953327e-11,0.19999999984598407,4.4356396890532175e-11,0.19999999991973394
2015-12-31,2.896456632674249e-11,0.19999999983086242,3.282137518168301e-10,6.4732442455667344e-12,5.878540869382484e-11,0.1999999999962003,6.4732442455667344e-12,3.7546030782267495e-11,3.0407785514580105e-11,0.19999999998550128,0.19999999983103958,2.3822579949598985e-11,0.19999999983570974
2016-01-31,3.0220813619904084e-10,0.19999999974223046,5.893394332538404e-10,5.220174508614416e-11,3.110571411759111e-10,0.19999999987978406,5.220174508614416e-11,4.2228130423518295e-08,0.1999999565242603,5.691488557896173e-10,0.19999999974311172,2.6072388598292243e-10,0.19999999974560212
2016-02-29,4.9618901282861737e-11,0.19999999993096335,1.4655182636976031e-10,7.671382170426337e-12,4.9263207324200674e-11,0.1999999999600483,7.671382170426337e-12,4.1071617258134845e-08,0.19999995280855593,6.0719660209567015e-09,0.1999999999338448,3.463188510404666e-11,0.19999999992759587
2016-03-31,1.6433349323372014e-11,0.19999999997697715,9.799404576944774e-11,2.0316638864656366e-12,1.9824346118892198e-11,0.19999999998562576,2.0316638864656366e-12,4.105231834493945e-08,4.439719108487891e-11,0.1999999588408504,0.19999999998052342,1.1010777713494654e-11,0.19999999996998194
2016-04-30,2.2035564352250386e-11,0.19999999996290851,2.3528355434325267e-10,4.989335009689037e-12,2.0016303366908802e-11,0.19999999996414208,4.989335009689037e-12,4.093372338045167e-08,2.592404405025352e-11,0.19999995891545974,0.19999999996263423,1.7938587403316074e-11,0.1999999999299553
2016-05-31,1.0173203595625708e-10,0.19999999982921599,1.5274850840225145e-09,1.3665327356998394e-11,1.4003470368848276e-10,0.19999999989348097,1.3665327356998394e-11,4.0386509132133495e-08,2.092106020961718e-10,0.19999995830634287,0.19999999982601235,7.37500263868491e-11,0.19999999967889562
2016-06-30,5.2346975482269843e-11,0.19999999990962475,2.649893331653979e-10,1.3391822176325065e-11,5.000170317789628e-11,0.199999999923855,1.3391822176325065e-11,5.243233795880795e-10,8.354282052436025e-11,0.1999999994769912,0.19999999992694556,4.826486992211122e-11,0.1999999997123308
2016-07-31,1.7008441394408046e-11,0.19999999997939058,2.8598094598027567e-10,5.466865021345036e-12,1.9344729004722675e-11,0.19999999997319476,5.466865021345036e-12,1.809141700609994e-11,1.972094576904945e-11,0.19999999973110177,0.19999999997288098,1.6790308617467965e-11,0.1999999999555612
