Date,Universe,Ticker,alpha,l1_ratio
2021-12-31,A,QUAL,100.0,0.2
2021-12-31,A,RSP,0.018873918221350976,0.2
2021-12-31,A,SPY,0.0028072162039411755,0.8
2021-12-31,A,USMV,100.0,0.2
2021-12-31,A,VNQ,0.004520353656360241,0.95
2021-12-31,A,VTV,0.0028072162039411755,0.95
2021-12-31,A,VUG,0.011721022975334805,0.2
2022-01-31,A,DIA,100.0,0.2
2022-01-31,A,IJR,100.0,0.2
2022-01-31,A,MDY,100.0,0.2
2022-01-31,A,MTUM,0.0028072162039411755,0.95
2022-01-31,A,ONEQ,0.018873918221350976,0.2
2022-01-31,A,QQQ,0.004520353656360241,0.95
2022-01-31,A,QUAL,0.0028072162039411755,0.95
2022-01-31,A,RSP,0.004520353656360241,0.95
2022-01-31,A,SPY,0.007278953843983146,0.5
2022-01-31,A,USMV,0.011721022975334805,0.2
2022-01-31,A,VNQ,0.004520353656360241,0.95
2022-01-31,A,VTV,0.018873918221350976,0.2
2022-01-31,A,VUG,0.0028072162039411755,0.95
2022-02-28,A,DIA,100.0,0.2
2022-02-28,A,IJR,100.0,0.2
2022-02-28,A,MDY,100.0,0.2
2022-02-28,A,MTUM,0.004520353656360241,0.8
2022-02-28,A,ONEQ,0.007278953843983146,0.8
2022-02-28,A,QQQ,0.007278953843983146,0.8
2022-02-28,A,QUAL,0.004520353656360241,0.8
2022-02-28,A,RSP,0.007278953843983146,0.8
2022-02-28,A,SPY,0.004520353656360241,0.8
2022-02-28,A,USMV,0.011721022975334805,0.2
2022-02-28,A,VNQ,0.004520353656360241,0.95
2022-02-28,A,VTV,0.018873918221350976,0.2
2022-02-28,A,VUG,0.0028072162039411755,0.95
2022-03-31,A,DIA,100.0,0.2
2022-03-31,A,IJR,100.0,0.2
2022-03-31,A,MDY,100.0,0.2
2022-03-31,A,MTUM,0.0028072162039411755,0.95
2022-03-31,A,ONEQ,100.0,0.2
2022-03-31,A,QQQ,100.0,0.2
2022-03-31,A,QUAL,0.004520353656360241,0.8
2022-03-31,A,RSP,0.007278953843983146,0.95
2022-03-31,A,SPY,0.03039195382313198,0.2
2022-03-31,A,USMV,100.0,0.2
2022-03-31,A,VNQ,0.007278953843983146,0.8
2022-03-31,A,VTV,100.0,0.2
2022-03-31,A,VUG,100.0,0.2
2022-04-30,A,DIA,100.0,0.2
2022-04-30,A,IJR,100.0,0.2
2022-04-30,A,MDY,100.0,0.2
2022-04-30,A,MTUM,0.03039195382313198,0.2
2022-04-30,A,ONEQ,100.0,0.2
2022-04-30,A,QQQ,100.0,0.2
2022-04-30,A,QUAL,100.0,0.2
2022-04-30,A,RSP,100.0,0.2
2022-04-30,A,SPY,0.03039195382313198,0.2
2022-04-30,A,USMV,100.0,0.2
2022-04-30,A,VNQ,0.004520353656360241,0.95
2022-04-30,A,VTV,100.0,0.2
2022-04-30,A,VUG,100.0,0.2
2022-05-31,A,DIA,100.0,0.2
2022-05-31,A,IJR,0.04893900918477494,0.2
2022-05-31,A,MDY,100.0,0.2
2022-05-31,A,MTUM,0.007278953843983146,0.8
2022-05-31,A,ONEQ,100.0,0.2
2022-05-31,A,QQQ,0.007278953843983146,0.8
2022-05-31,A,QUAL,100.0,0.2
2022-05-31,A,RSP,0.007278953843983146,0.95
2022-05-31,A,SPY,0.0028072162039411755,0.95
2022-05-31,A,USMV,100.0,0.2
2022-05-31,A,VNQ,0.004520353656360241,0.95
2022-05-31,A,VTV,0.004520353656360241,0.95
2022-05-31,A,VUG,0.018873918221350976,0.2
2022-06-30,A,DIA,100.0,0.2
2022-06-30,A,IJR,100.0,0.2
2022-06-30,A,MDY,100.0,0.2
2022-06-30,A,MTUM,0.004520353656360241,0.95
2022-06-30,A,ONEQ,100.0,0.2
2022-06-30,A,QQQ,0.007278953843983146,0.8
2022-06-30,A,QUAL,100.0,0.2
2022-06-30,A,RSP,100.0,0.2
2022-06-30,A,SPY,100.0,0.2
2022-06-30,A,USMV,100.0,0.2
2022-06-30,A,VNQ,100.0,0.2
2022-06-30,A,VTV,100.0,0.2
2022-06-30,A,VUG,0.007278953843983146,0.8
2022-07-31,A,DIA,100.0,0.2
2022-07-31,A,IJR,100.0,0.2
2022-07-31,A,MDY,100.0,0.2
2022-07-31,A,MTUM,0.004520353656360241,0.95
2022-07-31,A,ONEQ,0.03039195382313198,0.2
2022-07-31,A,QQQ,100.0,0.2
2022-07-31,A,QUAL,100.0,0.2
2022-07-31,A,RSP,100.0,0.2
2022-07-31,A,SPY,100.0,0.2
2022-07-31,A,USMV,100.0,0.2
2022-07-31,A,VNQ,0.007278953843983146,0.8
2022-07-31,A,VTV,100.0,0.2
2022-07-31,A,VUG,100.0,0.2
2022-08-31,A,DIA,100.0,0.2
2022-08-31,A,IJR,100.0,0.2
2022-08-31,A,MDY,100.0,0.2
2022-08-31,A,MTUM,100.0,0.2
2022-08-31,A,ONEQ,100.0,0.2
2022-08-31,A,QQQ,100.0,0.2
2022-08-31,A,QUAL,100.0,0.2
2022-08-31,A,RSP,100.0,0.2
2022-08-31,A,SPY,100.0,0.2
2022-08-31,A,USMV,100.0,0.2
2022-08-31,A,VNQ,0.007278953843983146,0.8
2022-08-31,A,VTV,100.0,0.2
2022-08-31,A,VUG,100.0,0.2
2022-09-30,A,DIA,100.0,0.2
2022-09-30,A,IJR,100.0,0.2
2022-09-30,A,MDY,100.0,0.2
2022-09-30,A,MTUM,0.004520353656360241,0.95
2022-09-30,A,ONEQ,100.0,0.2
2022-09-30,A,QQQ,100.0,0.2
2022-09-30,A,QUAL,100.0,0.2
2022-09-30,A,RSP,100.0,0.2
2022-09-30,A,SPY,100.0,0.2
2022-09-30,A,USMV,100.0,0.2
2022-09-30,A,VNQ,0.007278953843983146,0.8
2022-09-30,A,VTV,100.0,0.2
2022-09-30,A,VUG,0.03039195382313198,0.2
2022-10-31,A,DIA,100.0,0.2
2022-10-31,A,IJR,100.0,0.2
2022-10-31,A,MDY,100.0,0.2
2022-10-31,A,MTUM,100.0,0.2
2022-10-31,A,ONEQ,0.007278953843983146,0.8
2022-10-31,A,QQQ,0.007278953843983146,0.8
2022-10-31,A,QUAL,100.0,0.2
2022-10-31,A,RSP,0.03039195382313198,0.2
2022-10-31,A,SPY,0.007278953843983146,0.8
2022-10-31,A,USMV,100.0,0.2
2022-10-31,A,VNQ,0.007278953843983146,0.8
2022-10-31,A,VTV,100.0,0.2
2022-10-31,A,VUG,0.007278953843983146,0.8
2022-11-30,A,DIA,100.0,0.2
2022-11-30,A,IJR,0.011721022975334805,0.8
2022-11-30,A,MDY,100.0,0.2
2022-11-30,A,MTUM,100.0,0.2
2022-11-30,A,ONEQ,0.007278953843983146,0.8
2022-11-30,A,QQQ,0.007278953843983146,0.8
2022-11-30,A,QUAL,100.0,0.2
2022-11-30,A,RSP,100.0,0.2
2022-11-30,A,SPY,0.007278953843983146,0.8
2022-11-30,A,USMV,100.0,0.2
2022-11-30,A,VNQ,0.007278953843983146,0.8
2022-11-30,A,VTV,100.0,0.2
2022-11-30,A,VUG,0.007278953843983146,0.8
2022-12-31,A,DIA,100.0,0.2
2022-12-31,A,IJR,100.0,0.2
2022-12-31,A,MDY,100.0,0.2
2022-12-31,A,MTUM,100.0,0.2
2022-12-31,A,ONEQ,100.0,0.2
2022-12-31,A,QQQ,100.0,0.2
2022-12-31,A,QUAL,100.0,0.2
2022-12-31,A,RSP,100.0,0.2
2022-12-31,A,SPY,0.03039195382313198,0.2
2022-12-31,A,USMV,100.0,0.2
2022-12-31,A,VNQ,0.011721022975334805,0.5
2022-12-31,A,VTV,0.018873918221350976,0.2
2022-12-31,A,VUG,0.007278953843983146,0.95
2023-01-31,A,DIA,100.0,0.2
2023-01-31,A,IJR,100.0,0.2
2023-01-31,A,MDY,100.0,0.2
2023-01-31,A,MTUM,0.004520353656360241,0.95
2023-01-31,A,ONEQ,0.007278953843983146,0.8
2023-01-31,A,QQQ,0.007278953843983146,0.8
2023-01-31,A,QUAL,100.0,0.2
2023-01-31,A,RSP,100.0,0.2
2023-01-31,A,SPY,100.0,0.2
2023-01-31,A,USMV,100.0,0.2
2023-01-31,A,VNQ,0.004520353656360241,0.95
2023-01-31,A,VTV,100.0,0.2
2023-01-31,A,VUG,0.007278953843983146,0.8
2023-02-28,A,DIA,100.0,0.2
2023-02-28,A,IJR,100.0,0.2
2023-02-28,A,MDY,100.0,0.2
2023-02-28,A,MTUM,0.004520353656360241,0.95
2023-02-28,A,ONEQ,0.007278953843983146,0.2
2023-02-28,A,QQQ,0.007278953843983146,0.8
2023-02-28,A,QUAL,100.0,0.2
2023-02-28,A,RSP,100.0,0.2
2023-02-28,A,SPY,100.0,0.2
2023-02-28,A,USMV,0.004520353656360241,0.95
2023-02-28,A,VNQ,0.018873918221350976,0.2
2023-02-28,A,VTV,100.0,0.2
2023-02-28,A,VUG,0.007278953843983146,0.8
2023-03-31,A,DIA,100.0,0.2
2023-03-31,A,IJR,100.0,0.2
2023-03-31,A,MDY,100.0,0.2
2023-03-31,A,MTUM,0.007278953843983146,0.95
2023-03-31,A,ONEQ,0.007278953843983146,0.2
2023-03-31,A,QQQ,0.007278953843983146,0.8
2023-03-31,A,QUAL,100.0,0.2
2023-03-31,A,RSP,100.0,0.2
2023-03-31,A,SPY,100.0,0.2
2023-03-31,A,USMV,100.0,0.2
2023-03-31,A,VNQ,0.018873918221350976,0.2
2023-03-31,A,VTV,100.0,0.2
2023-03-31,A,VUG,0.007278953843983146,0.8
2023-04-30,A,DIA,100.0,0.2
2023-04-30,A,IJR,100.0,0.2
2023-04-30,A,MDY,100.0,0.2
2023-04-30,A,MTUM,0.007278953843983146,0.95
2023-04-30,A,ONEQ,0.007278953843983146,0.2
2023-04-30,A,QQQ,0.007278953843983146,0.8
2023-04-30,A,QUAL,100.0,0.2
2023-04-30,A,RSP,100.0,0.2
2023-04-30,A,SPY,100.0,0.2
2023-04-30,A,USMV,100.0,0.2
2023-04-30,A,VNQ,0.007278953843983146,0.8
2023-04-30,A,VTV,100.0,0.2
2023-04-30,A,VUG,0.004520353656360241,0.95
2023-05-31,A,DIA,100.0,0.2
2023-05-31,A,IJR,100.0,0.2
2023-05-31,A,MDY,100.0,0.2
2023-05-31,A,MTUM,0.007278953843983146,0.95
2023-05-31,A,ONEQ,0.007278953843983146,0.8
2023-05-31,A,QQQ,0.007278953843983146,0.8
2023-05-31,A,QUAL,100.0,0.2
2023-05-31,A,RSP,100.0,0.2
2023-05-31,A,SPY,100.0,0.2
2023-05-31,A,USMV,0.004520353656360241,0.95
2023-05-31,A,VNQ,0.004520353656360241,0.95
