Date,Universe,Strategy,Cost_bps,Ret_gross,Cost,Ret_net
2019-04-30,A,ML_RF_longshort_0bps,10,-0.0002071960590299,0.0006904761904761902,-0.0008976722495060902
2019-05-31,A,ML_RF_longshort_0bps,10,-0.0096019208640338,0.0005952380952380951,-0.010197158959271894
2019-06-30,A,ML_RF_longshort_0bps,10,0.0027827378304967,0.0006190476190476189,0.002163690211449081
2019-07-31,A,ML_RF_longshort_0bps,10,0.0114598290089972,0.0006428571428571426,0.010816971866140057
2019-08-31,A,ML_RF_longshort_0bps,10,-0.0134051089541917,0.00033333333333333316,-0.013738442287525033
2019-09-30,A,ML_RF_longshort_0bps,10,0.0081697383637884,0.0004999999999999997,0.0076697383637884
2019-10-31,A,ML_RF_longshort_0bps,10,0.0107104584320073,0.0004523809523809522,0.010258077479626348
2019-11-30,A,ML_RF_longshort_0bps,10,0.0031621573428905,0.00035714285714285703,0.002805014485747643
2019-12-31,A,ML_RF_longshort_0bps,10,0.0208131266456656,0.00019047619047619037,0.02062265045518941
2020-01-31,A,ML_RF_longshort_0bps,10,0.0106867900234516,0.00023809523809523804,0.010448694785356361
2020-02-29,A,ML_RF_longshort_0bps,10,0.037549053451925,0.00021428571428571422,0.03733476773763929
2020-03-31,A,ML_RF_longshort_0bps,10,0.005928574225483,0.0001428571428571428,0.005785717082625858
2020-04-30,A,ML_RF_longshort_0bps,10,0.0070131624996392,0.0002142857142857142,0.006798876785353485
2020-05-31,A,ML_RF_longshort_0bps,10,0.0155488399826801,0.00019047619047619043,0.01535836379220391
2020-06-30,A,ML_RF_longshort_0bps,10,0.0149646454948422,0.0001428571428571428,0.014821788351985058
2020-07-31,A,ML_RF_longshort_0bps,10,0.0268919379093223,0.0002619047619047618,0.026630033147417537
2020-08-31,A,ML_RF_longshort_0bps,10,-0.0123619689562905,0.0002142857142857142,-0.012576254670576213
2020-09-30,A,ML_RF_longshort_0bps,10,-0.0139184940395119,0.0002857142857142856,-0.014204208325226186
2020-10-31,A,ML_RF_longshort_0bps,10,-0.0066132043875623,0.0002142857142857142,-0.006827490101848015
2020-11-30,A,ML_RF_longshort_0bps,10,0.0120567318428907,0.00030952380952380945,0.01174720803336689
2020-12-31,A,ML_RF_longshort_0bps,10,0.0143652603101933,0.00016666666666666663,0.014198593643526632
2021-01-31,A,ML_RF_longshort_0bps,10,0.0040680676840369,0.0001428571428571428,0.003925210541179757
2021-02-28,A,ML_RF_longshort_0bps,10,-0.0141056048301443,0.00016666666666666658,-0.014272271496810967
2021-03-31,A,ML_RF_longshort_0bps,10,0.0075994662845487,0.000714285714285714,0.0068851805702629856
2021-04-30,A,ML_RF_longshort_0bps,10,-0.0076081650723876,0.00023809523809523796,-0.007846260310482838
2021-05-31,A,ML_RF_longshort_0bps,10,0.0050571738307222,0.00040476190476190457,0.004652411925960296
2021-06-30,A,ML_RF_longshort_0bps,10,0.0056576742005701,0.0005952380952380949,0.005062436105332005
2021-07-31,A,ML_RF_longshort_0bps,10,0.0052961347998171,0.00030952380952380945,0.004986610990293291
2021-08-31,A,ML_RF_longshort_0bps,10,-0.0072217738293642,0.00030952380952380945,-0.0075312976388880095
2021-09-30,A,ML_RF_longshort_0bps,10,0.0046421222942526,0.000357142857142857,0.004284979437109743
2021-10-31,A,ML_RF_longshort_0bps,10,0.0090004351920368,0.0004523809523809522,0.008548054239655848
2021-11-30,A,ML_RF_longshort_0bps,10,-0.0213014273552295,0.00023809523809523801,-0.02153952259332474
2021-12-31,A,ML_RF_longshort_0bps,10,-0.0100647113270178,0.0004761904761904761,-0.010540901803208276
2022-01-31,A,ML_RF_longshort_0bps,10,-0.0048315543364185,0.0003571428571428569,-0.005188697193561357
2022-02-28,A,ML_RF_longshort_0bps,10,-0.0049082270323567,0.00047619047619047603,-0.0053844175085471764
2022-03-31,A,ML_RF_longshort_0bps,10,-0.0104563829943961,0.0005714285714285711,-0.011027811565824672
2022-04-30,A,ML_RF_longshort_0bps,10,-0.0097640139368084,0.00042857142857142844,-0.01019258536537983
2022-05-31,A,ML_RF_longshort_0bps,10,0.0022603973018058,0.0006904761904761904,0.0015699211113296095
2022-06-30,A,ML_RF_longshort_0bps,10,-0.0220775634178254,0.00023809523809523801,-0.02231565865592064
2022-07-31,A,ML_RF_longshort_0bps,10,-0.0019336477436259,0.0006904761904761902,-0.0026241239341020903
2022-08-31,A,ML_RF_longshort_0bps,10,0.0081307276647167,0.00038095238095238075,0.007749775283764318
2022-09-30,A,ML_RF_longshort_0bps,10,0.0101245647607161,0.0005714285714285711,0.009553136189287529
2022-10-31,A,ML_RF_longshort_0bps,10,-0.002712252641702,0.0007142857142857141,-0.0034265383559877144
2022-11-30,A,ML_RF_longshort_0bps,10,-0.0038912884809729,0.0004999999999999998,-0.0043912884809729
2022-12-31,A,ML_RF_longshort_0bps,10,-0.035332427930657,0.0006428571428571426,-0.03597528507351414
2023-01-31,A,ML_RF_longshort_0bps,10,0.0097241227206988,0.0008095238095238092,0.00891459891117499
2023-02-28,A,ML_RF_longshort_0bps,10,0.0254673847614348,0.00019047619047619037,0.02527690857095861
2023-03-31,A,ML_RF_longshort_0bps,10,0.0053858517782408,0.0004047619047619046,0.004981089873478895
2023-04-30,A,ML_RF_longshort_0bps,10,0.0313916789016311,0.000238095238095238,0.031153583663535864
2023-05-31,A,ML_RF_longshort_0bps,10,-0.0005761581927206,0.0003333333333333332,-0.0009094915260539332
2023-06-30,A,ML_RF_longshort_0bps,10,-0.0010086030739865,0.00023809523809523801,-0.001246698312081738
2023-07-31,A,ML_RF_longshort_0bps,10,0.0059778070545334,0.0002857142857142856,0.005692092768819114
2023-08-31,A,ML_RF_longshort_0bps,10,0.0014824767306747,0.00019047619047619043,0.0012920005401985096
2023-09-30,A,ML_RF_longshort_0bps,10,0.0078126584406725,0.00011904761904761902,0.007693610821624881
2023-10-31,A,ML_RF_longshort_0bps,10,0.0083289537627536,0.00021428571428571417,0.008114668048467886
2023-11-30,A,ML_RF_longshort_0bps,10,-0.0181865921871725,0.000119047619047619,-0.01830563980622012
2023-12-31,A,ML_RF_longshort_0bps,10,0.022031908125129,0.0001666666666666666,0.021865241458462335
2024-01-31,A,ML_RF_longshort_0bps,10,0.0187276523059914,0.000238095238095238,0.01848955706789616
2024-02-29,A,ML_RF_longshort_0bps,10,-0.0049351783490038,0.00028571428571428563,-0.005220892634718086
2024-03-31,A,ML_RF_longshort_0bps,10,0.0045855188819253,0.00023809523809523801,0.004347423643830063
2024-04-30,A,ML_RF_longshort_0bps,10,0.0088115463143254,0.00033333333333333316,0.008478212980992068
2024-05-31,A,ML_RF_longshort_0bps,10,0.0259926231485871,0.0002619047619047618,0.02573071838668234
2024-06-30,A,ML_RF_longshort_0bps,10,-0.043038488582646,0.000238095238095238,-0.04327658382074124
2024-07-31,A,ML_RF_longshort_0bps,10,-0.010723400617952,0.00033333333333333327,-0.011056733951285333
2024-08-31,A,ML_RF_longshort_0bps,10,0.0032488743248562,0.00023809523809523801,0.0030107790867609616
2024-09-30,A,ML_RF_longshort_0bps,10,-0.003690225269127,0.0006666666666666665,-0.004356891935793666
2024-10-31,A,ML_RF_longshort_0bps,10,-0.0073388780274303,0.0005714285714285711,-0.007910306598858871
2024-11-30,A,ML_RF_longshort_0bps,10,0.013366100269885,0.0007619047619047615,0.012604195507980238
2024-12-31,A,ML_RF_longshort_0bps,10,-0.0012612590111829,0.00047619047619047603,-0.0017374494873733759
2025-01-31,A,ML_RF_longshort_0bps,10,-0.0197266041789561,0.00021428571428571422,-0.019940889893241817
2025-02-28,A,ML_RF_longshort_0bps,10,-0.0154660370502064,0.0003333333333333332,-0.015799370383539735
2025-03-31,A,ML_RF_longshort_0bps,10,0.0017492798122106,0.0006428571428571426,0.0011064226693534573
2025-04-30,A,ML_RF_longshort_0bps,10,0.0282172290863887,0.0005476190476190473,0.027669610038769655
2025-05-31,A,ML_RF_longshort_0bps,10,0.0123419119946873,0.00026190476190476175,0.012080007232782538
2025-06-30,A,ML_RF_longshort_0bps,10,0.011869901946054,0.0002142857142857142,0.011655616231768286
2025-07-31,A,ML_RF_longshort_0bps,10,-0.0042755304672149,0.0002857142857142855,-0.004561244752929186
2025-08-31,A,ML_RF_longshort_0bps,10,0.0036645108891072,0.00038095238095238085,0.0032835585081548192
2025-09-30,A,ML_RF_longshort_0bps,10,0.0,0.00045238095238095215,-0.00045238095238095215
2009-10-31,ALL,EqualWeight_1N,0,0.0363451553897288,0.0,0.0363451553897288
2009-11-30,ALL,EqualWeight_1N,0,0.0165646513504081,0.0,0.0165646513504081
2009-12-31,ALL,EqualWeight_1N,0,-0.0483604109565673,0.0,-0.0483604109565673
2010-01-31,ALL,EqualWeight_1N,0,0.0043003774397745,0.0,0.0043003774397745
2010-02-28,ALL,EqualWeight_1N,0,0.0415176007548528,0.0,0.0415176007548528
2010-03-31,ALL,EqualWeight_1N,0,-0.0003823622661551,0.0,-0.0003823622661551
2010-04-30,ALL,EqualWeight_1N,0,-0.0776557546558136,0.0,-0.0776557546558136
2010-05-31,ALL,EqualWeight_1N,0,-0.0203142125195945,0.0,-0.0203142125195945
2010-06-30,ALL,EqualWeight_1N,0,0.0791328202736886,0.0,0.0791328202736886
2010-07-31,ALL,EqualWeight_1N,0,-0.0429501436141215,0.0,-0.0429501436141215
2010-08-31,ALL,EqualWeight_1N,0,0.0826062910217473,0.0,0.0826062910217473
2010-09-30,ALL,EqualWeight_1N,0,0.0280091662713378,0.0,0.0280091662713378
2010-10-31,ALL,EqualWeight_1N,0,-0.0364738553430673,0.0,-0.0364738553430673
2010-11-30,ALL,EqualWeight_1N,0,0.0597957863741619,0.0,0.0597957863741619
2010-12-31,ALL,EqualWeight_1N,0,0.0258154081196328,0.0,0.0258154081196328
2011-01-31,ALL,EqualWeight_1N,0,0.021090648280389,0.0,0.021090648280389
2011-02-28,ALL,EqualWeight_1N,0,0.0120525834984849,0.0,0.0120525834984849
2011-03-31,ALL,EqualWeight_1N,0,0.0416857257284387,0.0,0.0416857257284387
2011-04-30,ALL,EqualWeight_1N,0,-0.0265385240392292,0.0,-0.0265385240392292
2011-05-31,ALL,EqualWeight_1N,0,-0.0202307781719144,0.0,-0.0202307781719144
2011-06-30,ALL,EqualWeight_1N,0,-0.0260198028730054,0.0,-0.0260198028730054
2011-07-31,ALL,EqualWeight_1N,0,-0.0577599854215583,0.0,-0.0577599854215583
2011-08-31,ALL,EqualWeight_1N,0,-0.0967368961351838,0.0,-0.0967368961351838
2011-09-30,ALL,EqualWeight_1N,0,0.0869149193840229,0.0,0.0869149193840229
2011-10-31,ALL,EqualWeight_1N,0,-0.0217050722444546,0.0,-0.0217050722444546
2011-11-30,ALL,EqualWeight_1N,0,-0.0200350988101626,0.0,-0.0200350988101626
2011-12-31,ALL,EqualWeight_1N,0,0.0479082705645571,0.0,0.0479082705645571
2012-01-31,ALL,EqualWeight_1N,0,0.0303626271114093,0.0,0.0303626271114093
2012-02-29,ALL,EqualWeight_1N,0,-0.0054314358056374,0.0,-0.0054314358056374
2012-03-31,ALL,EqualWeight_1N,0,-0.0189807763168914,0.0,-0.0189807763168914
2012-04-30,ALL,EqualWeight_1N,0,-0.0833974389810768,0.0,-0.0833974389810768
2012-05-31,ALL,EqualWeight_1N,0,0.048934937576355,0.0,0.048934937576355
2012-06-30,ALL,EqualWeight_1N,0,0.0007556628427077,0.0,0.0007556628427077
2012-07-31,ALL,EqualWeight_1N,0,0.032652754530796,0.0,0.032652754530796
2012-08-31,ALL,EqualWeight_1N,0,0.0232600635659327,0.0,0.0232600635659327
2012-09-30,ALL,EqualWeight_1N,0,-0.0097015651673897,0.0,-0.0097015651673897
2012-10-31,ALL,EqualWeight_1N,0,0.0118137535884909,0.0,0.0118137535884909
2012-11-30,ALL,EqualWeight_1N,0,0.0259285070207017,0.0,0.0259285070207017
2012-12-31,ALL,EqualWeight_1N,0,0.0391043144562841,0.0,0.0391043144562841
2013-01-31,ALL,EqualWeight_1N,0,-0.0146701604898091,0.0,-0.0146701604898091
2013-02-28,ALL,EqualWeight_1N,0,0.0112314169636207,0.0,0.0112314169636207
2013-03-31,ALL,EqualWeight_1N,0,0.0318050096186721,0.0,0.0318050096186721
2013-04-30,ALL,EqualWeight_1N,0,0.0090501848816043,0.0,0.0090501848816043
2013-05-31,ALL,EqualWeight_1N,0,-0.0299603637934594,0.0,-0.0299603637934594
2013-06-30,ALL,EqualWeight_1N,0,0.0579492923332719,0.0,0.0579492923332719
2013-07-31,ALL,EqualWeight_1N,0,-0.0133641554650139,0.0,-0.0133641554650139
2013-08-31,ALL,EqualWeight_1N,0,0.0486640735193961,0.0,0.0486640735193961
2013-09-30,ALL,EqualWeight_1N,0,0.0319655151905197,0.0,0.0319655151905197
2013-10-31,ALL,EqualWeight_1N,0,0.0114237938929664,0.0,0.0114237938929664
2013-11-30,ALL,EqualWeight_1N,0,0.0212064815472747,0.0,0.0212064815472747
2013-12-31,ALL,EqualWeight_1N,0,-0.0173875459656238,0.0,-0.0173875459656238
2014-01-31,ALL,EqualWeight_1N,0,0.0536281375941712,0.0,0.0536281375941712
2014-02-28,ALL,EqualWeight_1N,0,-0.0032546125490726,0.0,-0.0032546125490726
2014-03-31,ALL,EqualWeight_1N,0,0.0050704498931195,0.0,0.0050704498931195
2014-04-30,ALL,EqualWeight_1N,0,0.0114258622468503,0.0,0.0114258622468503
2014-05-31,ALL,EqualWeight_1N,0,0.0156829065293818,0.0,0.0156829065293818
2014-06-30,ALL,EqualWeight_1N,0,-0.0346945468795355,0.0,-0.0346945468795355
2014-07-31,ALL,EqualWeight_1N,0,0.021522863066298,0.0,0.021522863066298
2014-08-31,ALL,EqualWeight_1N,0,-0.0312861213804741,0.0,-0.0312861213804741
2014-09-30,ALL,EqualWeight_1N,0,-0.0078098394451033,0.0,-0.0078098394451033
2014-10-31,ALL,EqualWeight_1N,0,0.0124475478579111,0.0,0.0124475478579111
2014-11-30,ALL,EqualWeight_1N,0,-0.0416014599683379,0.0,-0.0416014599683379
2014-12-31,ALL,EqualWeight_1N,0,-0.0201651992349041,0.0,-0.0201651992349041
2015-01-31,ALL,EqualWeight_1N,0,0.0572930512371424,0.0,0.0572930512371424
2015-02-28,ALL,EqualWeight_1N,0,-0.0087984478897467,0.0,-0.0087984478897467
2015-03-31,ALL,EqualWeight_1N,0,0.0231136500623378,0.0,0.0231136500623378
2015-04-30,ALL,EqualWeight_1N,0,-0.0022659440258594,0.0,-0.0022659440258594
2015-05-31,ALL,EqualWeight_1N,0,-0.0181152167303434,0.0,-0.0181152167303434
2015-06-30,ALL,EqualWeight_1N,0,0.00240354543644,0.0,0.00240354543644
2015-07-31,ALL,EqualWeight_1N,0,-0.0587885125343729,0.0,-0.0587885125343729
2015-08-31,ALL,EqualWeight_1N,0,-0.0341509183010126,0.0,-0.0341509183010126
2015-09-30,ALL,EqualWeight_1N,0,0.0644403575269807,0.0,0.0644403575269807
2015-10-31,ALL,EqualWeight_1N,0,-0.014298073004549,0.0,-0.014298073004549
2015-11-30,ALL,EqualWeight_1N,0,-0.0129015850692543,0.0,-0.0129015850692543
2015-12-31,ALL,EqualWeight_1N,0,-0.0585645059795583,0.0,-0.0585645059795583
2016-01-31,ALL,EqualWeight_1N,0,-0.0160815105279279,0.0,-0.0160815105279279
2016-02-29,ALL,EqualWeight_1N,0,0.0630001607526484,0.0,0.0630001607526484
2016-03-31,ALL,EqualWeight_1N,0,0.0234601676805123,0.0,0.0234601676805123
2016-04-30,ALL,EqualWeight_1N,0,0.0021126123572264,0.0,0.0021126123572264
2016-05-31,ALL,EqualWeight_1N,0,0.0030909205638297,0.0,0.0030909205638297
2016-06-30,ALL,EqualWeight_1N,0,0.0240572500406071,0.0,0.0240572500406071
2016-07-31,ALL,EqualWeight_1N,0,-0.0002556107847959,0.0,-0.0002556107847959
2016-08-31,ALL,EqualWeight_1N,0,0.0081499305231651,0.0,0.0081499305231651
2016-09-30,ALL,EqualWeight_1N,0,-0.0192699982275826,0.0,-0.0192699982275826
2016-10-31,ALL,EqualWeight_1N,0,0.0024543684594611,0.0,0.0024543684594611
2016-11-30,ALL,EqualWeight_1N,0,0.0433063885990141,0.0,0.0433063885990141
2016-12-31,ALL,EqualWeight_1N,0,0.0184166509902427,0.0,0.0184166509902427
2017-01-31,ALL,EqualWeight_1N,0,0.022264724985135,0.0,0.022264724985135
2017-02-28,ALL,EqualWeight_1N,0,0.0168794422862028,0.0,0.0168794422862028
2017-03-31,ALL,EqualWeight_1N,0,0.025779394142325,0.0,0.025779394142325
2017-04-30,ALL,EqualWeight_1N,0,0.0410740443821521,0.0,0.0410740443821521
2017-05-31,ALL,EqualWeight_1N,0,0.0043226006268074,0.0,0.0043226006268074
2017-06-30,ALL,EqualWeight_1N,0,0.0314030008179044,0.0,0.0314030008179044
2017-07-31,ALL,EqualWeight_1N,0,0.0225794608794749,0.0,0.0225794608794749
2017-08-31,ALL,EqualWeight_1N,0,0.0182126748303495,0.0,0.0182126748303495
2017-09-30,ALL,EqualWeight_1N,0,0.0302805632625816,0.0,0.0302805632625816
2017-10-31,ALL,EqualWeight_1N,0,0.0272434150052343,0.0,0.0272434150052343
2017-11-30,ALL,EqualWeight_1N,0,0.0264601132260211,0.0,0.0264601132260211
2017-12-31,ALL,EqualWeight_1N,0,0.0496976830478769,0.0,0.0496976830478769
2018-01-31,ALL,EqualWeight_1N,0,-0.0482425728488701,0.0,-0.0482425728488701
2018-02-28,ALL,EqualWeight_1N,0,-0.0156610013693751,0.0,-0.0156610013693751
2018-03-31,ALL,EqualWeight_1N,0,0.0260846664618622,0.0,0.0260846664618622
2018-04-30,ALL,EqualWeight_1N,0,-0.0035233428597768,0.0,-0.0035233428597768
2018-05-31,ALL,EqualWeight_1N,0,-0.0116064784960035,0.0,-0.0116064784960035
2018-06-30,ALL,EqualWeight_1N,0,0.0235130425527549,0.0,0.0235130425527549
2018-07-31,ALL,EqualWeight_1N,0,-0.0076254733486438,0.0,-0.0076254733486438
2018-08-31,ALL,EqualWeight_1N,0,-0.0001188376678072,0.0,-0.0001188376678072
2018-09-30,ALL,EqualWeight_1N,0,-0.0689732974528989,0.0,-0.0689732974528989
2018-10-31,ALL,EqualWeight_1N,0,0.0057985480718498,0.0,0.0057985480718498
2018-11-30,ALL,EqualWeight_1N,0,-0.068090974637025,0.0,-0.068090974637025
2018-12-31,ALL,EqualWeight_1N,0,0.0742893775699088,0.0,0.0742893775699088
2019-01-31,ALL,EqualWeight_1N,0,0.0342139858327262,0.0,0.0342139858327262
2019-02-28,ALL,EqualWeight_1N,0,0.0074248090338931,0.0,0.0074248090338931
2019-03-31,ALL,EqualWeight_1N,0,0.040062131586429,0.0,0.040062131586429
2019-04-30,ALL,EqualWeight_1N,0,-0.0344791402962384,0.0,-0.0344791402962384
2019-05-31,ALL,EqualWeight_1N,0,0.062947899072376,0.0,0.062947899072376
2019-06-30,ALL,EqualWeight_1N,0,-0.0103116441039785,0.0,-0.0103116441039785
2019-07-31,ALL,EqualWeight_1N,0,-0.0140236503624612,0.0,-0.0140236503624612
2019-08-31,ALL,EqualWeight_1N,0,0.0134266058270218,0.0,0.0134266058270218
2019-09-30,ALL,EqualWeight_1N,0,0.0258297225620096,0.0,0.0258297225620096
2019-10-31,ALL,EqualWeight_1N,0,0.0077172515569959,0.0,0.0077172515569959
2019-11-30,ALL,EqualWeight_1N,0,0.0319373428761482,0.0,0.0319373428761482
2019-12-31,ALL,EqualWeight_1N,0,-0.0109342721910327,0.0,-0.0109342721910327
2020-01-31,ALL,EqualWeight_1N,0,-0.0592479409542674,0.0,-0.0592479409542674
2020-02-29,ALL,EqualWeight_1N,0,-0.1678289096416482,0.0,-0.1678289096416482
2020-03-31,ALL,EqualWeight_1N,0,0.0852584437242017,0.0,0.0852584437242017
2020-04-30,ALL,EqualWeight_1N,0,0.0619578352570646,0.0,0.0619578352570646
2020-05-31,ALL,EqualWeight_1N,0,0.0358647692185195,0.0,0.0358647692185195
2020-06-30,ALL,EqualWeight_1N,0,0.0613724426247222,0.0,0.0613724426247222
2020-07-31,ALL,EqualWeight_1N,0,0.0713113750822561,0.0,0.0713113750822561
2020-08-31,ALL,EqualWeight_1N,0,-0.0323840634159334,0.0,-0.0323840634159334
2020-09-30,ALL,EqualWeight_1N,0,-0.0198294293679753,0.0,-0.0198294293679753
2020-10-31,ALL,EqualWeight_1N,0,0.1412360879175544,0.0,0.1412360879175544
2020-11-30,ALL,EqualWeight_1N,0,0.1679325925777149,0.0,0.1679325925777149
2020-12-31,ALL,EqualWeight_1N,0,0.0117484524329739,0.0,0.0117484524329739
2021-01-31,ALL,EqualWeight_1N,0,0.0573869172762492,0.0,0.0573869172762492
2021-02-28,ALL,EqualWeight_1N,0,0.0251287958883075,0.0,0.0251287958883075
2021-03-31,ALL,EqualWeight_1N,0,0.0455517255677112,0.0,0.0455517255677112
2021-04-30,ALL,EqualWeight_1N,0,0.0119269818302604,0.0,0.0119269818302604
2021-05-31,ALL,EqualWeight_1N,0,-0.0031537456017318,0.0,-0.0031537456017318
2021-06-30,ALL,EqualWeight_1N,0,0.0188789687285244,0.0,0.0188789687285244
2021-07-31,ALL,EqualWeight_1N,0,0.0292473990348157,0.0,0.0292473990348157
2021-08-31,ALL,EqualWeight_1N,0,-0.0366116522527634,0.0,-0.0366116522527634
2021-09-30,ALL,EqualWeight_1N,0,0.0743987309329445,0.0,0.0743987309329445
2021-10-31,ALL,EqualWeight_1N,0,-0.0435192390786454,0.0,-0.0435192390786454
2021-11-30,ALL,EqualWeight_1N,0,0.0186575609470606,0.0,0.0186575609470606
2021-12-31,ALL,EqualWeight_1N,0,-0.0396383036399948,0.0,-0.0396383036399948
2022-01-31,ALL,EqualWeight_1N,0,-0.0191701522083945,0.0,-0.0191701522083945
2022-02-28,ALL,EqualWeight_1N,0,0.0317470198285975,0.0,0.0317470198285975
2022-03-31,ALL,EqualWeight_1N,0,-0.0648178369670636,0.0,-0.0648178369670636
2022-04-30,ALL,EqualWeight_1N,0,0.0043593357612016,0.0,0.0043593357612016
2022-05-31,ALL,EqualWeight_1N,0,-0.110650343281812,0.0,-0.110650343281812
2022-06-30,ALL,EqualWeight_1N,0,0.0936629011891035,0.0,0.0936629011891035
2022-07-31,ALL,EqualWeight_1N,0,-0.0487126964098502,0.0,-0.0487126964098502
2022-08-31,ALL,EqualWeight_1N,0,-0.0939102516199266,0.0,-0.0939102516199266
2022-09-30,ALL,EqualWeight_1N,0,0.0677578800423118,0.0,0.0677578800423118
2022-10-31,ALL,EqualWeight_1N,0,0.0724106491435931,0.0,0.0724106491435931
2022-11-30,ALL,EqualWeight_1N,0,-0.050724438407329,0.0,-0.050724438407329
2022-12-31,ALL,EqualWeight_1N,0,0.0953563341705761,0.0,0.0953563341705761
2023-01-31,ALL,EqualWeight_1N,0,-0.0265837466772143,0.0,-0.0265837466772143
2023-02-28,ALL,EqualWeight_1N,0,0.026391442390034,0.0,0.026391442390034
2023-03-31,ALL,EqualWeight_1N,0,0.0125350100087258,0.0,0.0125350100087258
2023-04-30,ALL,EqualWeight_1N,0,-0.0335553568149082,0.0,-0.0335553568149082
2023-05-31,ALL,EqualWeight_1N,0,0.0555282237931078,0.0,0.0555282237931078
2023-06-30,ALL,EqualWeight_1N,0,0.0307021129640036,0.0,0.0307021129640036
2023-07-31,ALL,EqualWeight_1N,0,-0.0359343292904439,0.0,-0.0359343292904439
2023-08-31,ALL,EqualWeight_1N,0,-0.0418304705538175,0.0,-0.0418304705538175
2023-09-30,ALL,EqualWeight_1N,0,-0.0091061386173167,0.0,-0.0091061386173167
2023-10-31,ALL,EqualWeight_1N,0,0.0812476363178987,0.0,0.0812476363178987
2023-11-30,ALL,EqualWeight_1N,0,0.0504638937851303,0.0,0.0504638937851303
2023-12-31,ALL,EqualWeight_1N,0,-0.0139356255737644,0.0,-0.0139356255737644
2024-01-31,ALL,EqualWeight_1N,0,0.0482419567380628,0.0,0.0482419567380628
2024-02-29,ALL,EqualWeight_1N,0,0.0396395917242997,0.0,0.0396395917242997
2024-03-31,ALL,EqualWeight_1N,0,-0.0375387862109818,0.0,-0.0375387862109818
2024-04-30,ALL,EqualWeight_1N,0,0.0668008406423466,0.0,0.0668008406423466
2024-05-31,ALL,EqualWeight_1N,0,-0.0155611397222985,0.0,-0.0155611397222985
2024-06-30,ALL,EqualWeight_1N,0,0.0160348289995005,0.0,0.0160348289995005
2024-07-31,ALL,EqualWeight_1N,0,0.0125033512506613,0.0,0.0125033512506613
2024-08-31,ALL,EqualWeight_1N,0,0.022210639454327,0.0,0.022210639454327
2024-09-30,ALL,EqualWeight_1N,0,-0.0250849288672944,0.0,-0.0250849288672944
2024-10-31,ALL,EqualWeight_1N,0,0.0447190414127845,0.0,0.0447190414127845
2024-11-30,ALL,EqualWeight_1N,0,-0.0250280492574064,0.0,-0.0250280492574064
2024-12-31,ALL,EqualWeight_1N,0,0.0462121677989163,0.0,0.0462121677989163
2025-01-31,ALL,EqualWeight_1N,0,0.0023372306424001,0.0,0.0023372306424001
2025-02-28,ALL,EqualWeight_1N,0,-0.00784694943673,0.0,-0.00784694943673
2025-03-31,ALL,EqualWeight_1N,0,0.001242191512264,0.0,0.001242191512264
2025-04-30,ALL,EqualWeight_1N,0,0.0582598625769283,0.0,0.0582598625769283
2025-05-31,ALL,EqualWeight_1N,0,0.0355649260343964,0.0,0.0355649260343964
2025-06-30,ALL,EqualWeight_1N,0,0.0066673468592262,0.0,0.0066673468592262
2025-07-31,ALL,EqualWeight_1N,0,0.0281863648601221,0.0,0.0281863648601221
2025-08-31,ALL,EqualWeight_1N,0,0.0096888189779986,0.0,0.0096888189779986
2025-09-30,ALL,EqualWeight_1N,0,0.0,0.0,0.0
2009-10-31,ALL,EqualWeight_LongShort,0,0.00205374054283,0.0,0.00205374054283
2009-11-30,ALL,EqualWeight_LongShort,0,-0.0149787816103796,0.0,-0.0149787816103796
2009-12-31,ALL,EqualWeight_LongShort,0,-0.0070026346010714,0.0,-0.0070026346010714
2010-01-31,ALL,EqualWeight_LongShort,0,0.0136123592628711,0.0,0.0136123592628711
2010-02-28,ALL,EqualWeight_LongShort,0,-0.0003266982340082,0.0,-0.0003266982340082
2010-03-31,ALL,EqualWeight_LongShort,0,0.0309292615284055,0.0,0.0309292615284055
2010-04-30,ALL,EqualWeight_LongShort,0,0.0257410883260577,0.0,0.0257410883260577
2010-05-31,ALL,EqualWeight_LongShort,0,-0.014528063535091,0.0,-0.014528063535091
2010-06-30,ALL,EqualWeight_LongShort,0,-0.0320189203896271,0.0,-0.0320189203896271
2010-07-31,ALL,EqualWeight_LongShort,0,0.0157766062279935,0.0,0.0157766062279935
2010-08-31,ALL,EqualWeight_LongShort,0,-0.00818772262331,0.0,-0.00818772262331
2010-09-30,ALL,EqualWeight_LongShort,0,-0.0040523936320769,0.0,-0.0040523936320769
2010-10-31,ALL,EqualWeight_LongShort,0,-0.003223997083194,0.0,-0.003223997083194
2010-11-30,ALL,EqualWeight_LongShort,0,-0.0125390909565532,0.0,-0.0125390909565532
2010-12-31,ALL,EqualWeight_LongShort,0,-0.0104939076679753,0.0,-0.0104939076679753
2011-01-31,ALL,EqualWeight_LongShort,0,-0.0055240856008345,0.0,-0.0055240856008345
2011-02-28,ALL,EqualWeight_LongShort,0,-0.0051197050679003,0.0,-0.0051197050679003
2011-03-31,ALL,EqualWeight_LongShort,0,0.0062838050495836,0.0,0.0062838050495836
2011-04-30,ALL,EqualWeight_LongShort,0,-0.0130356854989782,0.0,-0.0130356854989782
2011-05-31,ALL,EqualWeight_LongShort,0,0.0035564271274353,0.0,0.0035564271274353
2011-06-30,ALL,EqualWeight_LongShort,0,-0.0051853300072719,0.0,-0.0051853300072719
