,DIA,IJR,MDY,MTUM,ONEQ,QQQ,QUAL,RSP,SPY,USMV,VNQ,VTV,VUG
2014-01-31,4.904108961804404e-12,0.19999999999670015,0.19999999999625803,0.0,0.19999999999538964,0.19999999999664808,0.0,0.19999999999575588,5.715538218407579e-12,0.0,2.908910673611112e-13,3.4625056561624037e-12,4.875045026543931e-12
2014-02-28,6.719482525985018e-11,0.19999999996359524,4.483019722268473e-12,0.0,0.19999999995364198,0.19999999997499962,0.0,0.19999999995674306,8.766717437143013e-11,0.0,0.19999999982667346,1.1471649466068407e-10,5.0285012557538116e-11
2014-03-31,2.0602034781593035e-11,0.19999999999963514,0.19999999999560827,0.0,0.19999999999404808,0.1999999999956046,0.0,0.19999999990413017,1.832649573226439e-11,0.0,3.983142536587885e-11,1.8143648055791546e-11,1.4070103990259226e-11
2014-04-30,2.5098990042081432e-11,0.19999999998543705,0.1999999999833905,0.0,3.651126062116193e-10,0.19999999997893364,0.0,0.19999999963459922,2.3886935747398744e-11,0.0,0.1999999999576326,2.3236623076425105e-11,2.267196130299996e-11
2014-05-31,2.4548936407746752e-11,1.4063872768618242e-10,0.19999999998707932,0.0,0.1999999998488627,0.19999999998941262,0.0,0.19999999995232343,2.3574161300548098e-11,0.0,0.19999999998874954,1.9109513486995082e-11,2.570096736485864e-11
2014-06-30,3.621030420824716e-12,0.199999999998703,0.19999999999900636,0.0,0.19999999996382578,0.19999999999810167,0.0,2.9728518266627125e-11,4.0016891646434936e-12,0.0,0.19999999999598442,3.2450013582603233e-12,3.782491829979788e-12
2014-07-31,7.291593307411455e-12,1.2508386035839598e-11,0.1999999999942346,0.0,0.1999999999905216,0.19999999999645496,0.0,0.19999999998284188,7.489048457659909e-12,0.0,0.19999999999544776,6.650457950544424e-12,6.559748512268542e-12
2014-08-31,5.253873375250965e-11,8.632677483399376e-11,0.19999999993395132,0.0,0.19999999992595116,0.19999999998317222,0.0,0.1999999999066675,5.3720369535659846e-11,0.0,0.1999999999595822,4.7956552575352605e-11,5.01331794188612e-11
2014-09-30,6.399858939938944e-11,0.19999999963881854,8.595443485798986e-11,0.0,0.19999999994532752,0.19999999999149776,0.0,0.19999999994484027,2.3043168770479298e-10,0.0,0.19999999998993187,6.469015776099424e-11,4.450895462647583e-11
2014-10-31,1.5508871599574394e-11,3.751856887555216e-11,0.19999999998473153,0.0,0.1999999999838089,0.19999999999132326,0.0,0.1999999999246426,1.5004781158660577e-11,0.0,0.19999999999002316,1.5754640802937623e-11,4.1683589912299975e-11
2014-11-30,1.3436131981856649e-11,2.741249971892802e-11,8.324103003339978e-12,0.0,0.1999999999970989,0.19999999999845772,0.0,0.1999999999779952,1.0416483402918533e-11,0.0,0.19999999998789192,1.2390649377307295e-11,0.1999999999665765
2014-12-31,1.302173839208195e-11,0.19999999998237494,0.1999999998391719,0.0,0.1999999999845823,0.19999999999249948,0.0,8.607478347797914e-11,1.2239128745949814e-11,0.0,0.19999999999080162,1.2875215694219162e-11,8.635897106920205e-11
2015-01-31,5.018683819926021e-11,0.19999999995197149,1.1789502987112241e-11,0.0,0.19999999998368453,0.1999999999707908,0.0,0.19999999997752338,3.343253338274151e-11,0.0,1.681052223008781e-11,0.19999999995151035,5.229999022150887e-11
2015-02-28,2.1267193641459746e-10,0.19999999982114786,6.581255180286063e-11,0.0,0.1999999998899876,0.1999999996867797,0.0,0.1999999996355709,2.3270290303210046e-10,0.0,0.19999999997508933,2.77706168936538e-10,2.0253108974261553e-10
2015-03-31,5.650292957124342e-10,0.19999999979940042,0.19999999956092995,0.0,3.78674550001138e-10,1.6878367753308015e-11,0.0,0.19999999982648112,7.694578606773091e-10,0.0,0.19999999994881112,0.19999999893804088,1.9629638809321092e-10
2015-04-30,7.627681029779824e-10,0.19999999995059248,6.216536333056878e-11,0.0,0.1999999999749937,0.19999999995248466,0.0,9.416301030592355e-11,0.1999999991203773,0.0,2.0375832292482414e-12,0.199999999947675,1.3274283887922105e-10
2015-05-31,3.220074138425412e-10,1.1110615584303831e-10,0.19999999975972899,0.0,2.193542608669689e-10,2.5105849894353716e-11,0.0,0.19999999975373856,0.1999999996408875,0.0,0.19999999994758044,0.19999999964112306,5.793677701562584e-10
2015-06-30,0.19999999957729336,4.164549138834588e-10,0.1999999999126386,0.0,1.2562205440830262e-10,2.191979227194945e-11,0.0,0.19999999995231607,0.1999999999166087,0.0,2.1829064496122207e-12,0.19999999990479045,1.7017292260267696e-10
2015-07-31,8.474355358728765e-12,6.5055074368527065e-12,0.19999999995083362,0.0,0.19999999999344248,0.19999999999338147,0.0,0.19999999998578405,1.7832329965012702e-11,0.0,0.19999999999726864,3.443111170009261e-11,1.2046443450563362e-11
2015-08-31,2.9282929255101384e-14,9.944410912578558e-12,0.19999999999482956,0.0,0.19999999999876775,5.954075408832263e-13,0.0,0.19999999999900092,0.19999999999826878,0.0,1.2097699499537758e-13,0.1999999999983383,1.0459512137551619e-13
2015-09-30,7.472331970109395e-13,5.169020610338362e-12,2.676995743167982e-12,0.0,7.73223403813734e-12,0.19999999999928725,0.0,0.19999999999272242,0.19999999998929474,0.0,0.19999999999929172,2.0679324567992364e-11,0.19999999998239903
2015-10-31,4.1306407331981047e-13,2.752907390484816e-11,0.19999999997367549,0.0,0.19999999999155998,3.687130850492506e-11,0.0,0.19999999999036758,7.339724028689468e-13,0.0,0.19999999998773424,0.19999999998574208,5.37323310699148e-12
2015-11-30,1.1736552361426446e-12,1.966320208748481e-12,7.972334253559393e-12,0.0,0.19999999999851883,0.19999999999815307,0.0,0.19999999998686488,5.552409181642781e-12,1.3331330256960474e-12,0.19999999999926515,5.643889278272493e-12,0.19999999999355605
2015-12-31,4.9486454387013895e-11,2.0216256515237726e-11,1.3889827224813474e-11,0.0,3.0370481564738035e-11,0.19999999998759982,0.0,0.19999999992808254,1.031431779136423e-10,0.19999999985880101,0.19999999998613208,6.616821565073743e-11,0.19999999995611006
2016-01-31,0.19999999998979798,1.5704966822142673e-12,1.3240486573988788e-12,0.0,3.4597740148279316e-12,0.19999999999836995,0.0,1.0417785633435203e-11,0.19999999999591428,8.99008670793354e-12,2.4523409040424334e-13,0.19999999999378046,0.19999999999612986
2016-02-29,0.19999999999584045,2.4139042327640546e-12,1.0159127244189713e-12,0.0,2.9826611957932615e-12,0.1999999999989024,0.0,5.724464247118108e-12,0.19999999999585436,0.19999999990927148,4.5441921865896777e-13,0.1999999999973767,9.016329685047261e-11
2016-03-31,0.19999999990646183,6.420483452095677e-11,5.667462069923096e-11,0.0,6.415276613146365e-11,0.19999999998585893,0.0,0.19999999992347078,0.19999999993410808,8.216489763841398e-11,6.406183604494906e-12,0.19999999990098177,7.551535666397067e-11
2016-04-30,1.812057498340309e-11,1.1990454357860928e-11,8.002030069530177e-12,0.0,6.729274645474992e-12,0.19999999999543638,0.0,0.19999999998325133,0.19999999999102339,0.19999999999741816,1.4925651388679717e-12,0.19999999997658643,9.949378708019804e-12
2016-05-31,2.558575719942584e-10,2.4380685513797477e-10,1.2548696461191948e-10,0.0,0.1999999998340126,0.19999999996147677,0.0,1.098217365991445e-08,0.19999999276010114,5.426732972893626e-10,0.19999999627344728,0.19999999883959485,1.8136897334992122e-10
2016-06-30,6.569973456612879e-10,4.3162474967009335e-10,1.5335172227489592e-10,0.0,0.1999999992216974,0.19999999993895112,0.0,3.371982877270419e-09,8.273845583584553e-09,0.19999998889249138,0.19999999990460002,0.1999999989673352,1.8712243872203833e-10
2016-07-31,2.04955230361523e-10,2.780282394172003e-10,0.19999999984359185,0.0,0.19999999973919894,0.19999999994209738,0.0,0.19999999819693484,2.996071641611023e-10,4.774758173598327e-10,0.19999999990591386,9.602049248237294e-10,1.5199177181204549e-10
2016-08-31,2.723873779751846e-11,0.19999999788679687,0.19999999998968354,0.0,0.19999999994777692,0.19999999999502696,0.0,3.238135442888725e-10,3.925686535464548e-11,1.9469348985030855e-09,2.7891856090599506e-12,0.19999999982945502,1.1227273346219598e-11
2016-09-30,6.720076626471488e-11,3.134102286137492e-09,0.19999999993725218,0.0,0.19999999990827666,0.19999999910803784,0.0,7.210040822602734e-11,7.741972223589406e-11,0.19999999789263403,6.85176983003318e-12,0.1999999997888896,7.2349236500181375e-12
2016-10-31,3.705421457038817e-11,4.060987784145179e-11,0.19999999991864503,0.0,1.0379429541271977e-10,0.1999999999105968,0.0,3.646550319523554e-11,3.754013232980792e-11,2.949439774770231e-10,0.1999999999690654,0.19999999970523985,0.19999999994604484
2016-11-30,7.531032269156028e-12,1.1883355165591962e-10,7.0333651567051095e-12,0.0,0.1999999998588894,6.342245563231902e-12,0.0,0.19999999999572685,5.8867584132811874e-12,8.750975166941767e-11,0.19999999999731832,0.1999999999194608,0.1999999999954681
2016-12-31,2.1215471421966896e-10,0.19999999915321257,0.19999999956221542,0.0,0.19999999950691352,1.791496879306984e-10,0.0,2.8901758642246837e-09,3.087786295213811e-10,0.19999999821427183,2.2397870205491177e-11,0.1999999995100417,4.4068815979115647e-10
2017-01-31,4.4015234801887874e-11,0.19999999995465742,0.1999999999683923,0.0,0.1999999999455649,3.900972066717003e-11,0.0,6.271748899019143e-11,4.664501790836372e-11,0.1999999999448231,2.852589981018339e-13,0.19999999995236797,4.1521699768718654e-11
2017-02-28,2.7717614156922566e-10,1.7838204314292045e-09,0.1999999995267857,0.0,0.19999999892266596,0.19999999993620868,0.0,2.9362267024992633e-10,2.8431389937638034e-10,0.19999999894524778,7.095833893770003e-12,0.19999999973277577,2.902871277148393e-10
2017-03-31,1.0086690045189366e-10,4.475434066802182e-11,2.960358443875979e-10,0.0,0.19999999987732597,0.19999999994915324,0.0,5.607113809242065e-11,8.910989120544236e-11,0.19999999987456474,4.226852986538593e-12,0.19999999985110023,0.1999999998567907
2017-04-30,1.5631874863609522e-11,1.1050241381381068e-09,1.120272537366761e-11,0.0,0.19999999998682966,0.19999999999286366,0.0,1.3674497449510672e-11,1.2900729317641552e-11,0.19999999998691406,3.9020757020026473e-13,0.19999999996458964,0.1999999989099788
2017-05-31,1.3265725508767573e-10,8.729293996197648e-11,5.975956531320824e-11,0.1999999997287954,0.1999999996741299,0.19999999996711354,0.0,0.19999999682891748,1.3429290414501968e-10,2.079170691064137e-09,0.1999999999913877,4.5991960955145306e-10,8.565630862364856e-10
2017-06-30,5.118650538005449e-11,1.7434114421457515e-10,0.1999999999377237,0.1999999997144731,1.0173973621465058e-10,0.199999999960772,0.0,0.19999999986777423,4.6003578125254506e-11,4.7937487135050426e-11,0.1999999999885655,6.228679101873465e-11,4.7196398258915265e-11
2017-07-31,1.0488327684760047e-11,1.758317214391318e-11,0.1999999999959479,0.19999999995329226,3.4334622154373352e-09,0.19999999999457566,0.0,3.2863221459599765e-12,1.031793997812002e-11,0.19999999653507422,0.1999999999973828,1.2738175706491539e-11,3.5851109773945367e-11
2017-08-31,7.205086462266688e-12,6.577581279153784e-12,0.19999999999935772,0.19999999998998522,0.19999999995654763,0.199999999992452,1.0354359009430196e-11,7.783196527211647e-12,5.838673472037117e-12,7.463098957918113e-12,0.1999999999985545,6.2835168218912905e-12,1.1597419393678759e-11
2017-09-30,1.597551499340395e-11,0.19999999836401067,2.0621369714398036e-11,0.1999999999949593,0.19999999995640586,0.19999999999619314,1.605309099334787e-09,1.8875174482617643e-11,1.1664216171930476e-11,0.19999999993891443,1.1099336893252807e-12,1.409911457552636e-11,6.18621706260859e-11
2017-10-31,1.0284926967865794e-11,1.2193416874023073e-11,0.19999999998522025,2.691228486405581e-11,1.3707646915889777e-11,2.1155744843739056e-11,1.9783373500836413e-11,1.0509684406027461e-11,0.1999999999465625,0.19999999997658072,0.1999999999801579,1.0006467725913067e-11,0.1999999999869251
2017-11-30,8.867527147274267e-12,3.8257972051906517e-10,0.19999999997872017,0.19999999996624784,0.19999999953567282,0.1999999999902041,3.1469362506287186e-11,6.508487744429675e-11,1.2932719898014394e-11,0.1999999999936304,1.5849508038052983e-12,8.092289236592717e-12,2.491300555717264e-11
2017-12-31,1.208200142101594e-10,4.1978779366498054e-10,5.232338082016631e-10,0.19999999959912554,3.147029832330413e-10,0.1999999995631108,0.19999999867142917,6.536632750063395e-10,1.3231959818616442e-10,0.19999999985875577,0.1999999998877222,1.0720751186358165e-10,1.4812171347198202e-10
2018-01-31,3.9768128784578466e-11,4.002967200667093e-11,4.523613106279367e-11,0.199999999971893,0.19999999988469538,0.19999999982149422,9.071759446562846e-11,3.9633150884890586e-11,3.373745582252401e-11,8.458728174086893e-11,0.19999999994933151,2.764276437169508e-11,0.19999999997123366
2018-02-28,3.891706601022032e-11,0.19999999830842766,0.19999999993014494,8.279280381595699e-12,0.19999999999745202,0.19999999999529702,8.961700218680987e-12,1.6419092197994122e-09,6.21434064730988e-11,4.6020681232887626e-12,2.3212427435650287e-12,1.1606663348456202e-11,0.19999999998993762
2018-03-31,4.618448099702706e-11,0.19999999990287406,0.19999999989007428,2.2912429969822644e-11,0.19999999997945284,0.19999999996947704,2.4807507389684785e-11,7.992116915067807e-11,6.633169512639648e-11,1.4725938874821965e-11,7.928952626985498e-12,3.438768765238063e-11,0.19999999996092188
2018-04-30,1.234766623509622e-10,0.19999999933271667,3.723834385457336e-10,0.1999999999531148,0.19999999987271502,0.199999990990448,0.19999999888522313,8.03498018897384e-09,1.0074538889350415e-10,9.27316078577192e-10,9.44655820206473e-12,6.143791114487435e-11,1.3359960125985e-09
2018-05-31,5.350518492456827e-11,0.19999999984950306,1.412467360850978e-10,0.1999999999714025,0.19999999994246817,0.1999999967515448,0.19999999774362248,3.1783560511211645e-09,4.429309608001507e-11,2.1447975817426754e-10,7.649128685524613e-12,2.4045029937294964e-11,2.077883936868668e-09
2018-06-30,7.678729118515632e-11,0.1999999999564379,8.413371312387462e-11,4.190916576781042e-11,0.1999999999838671,0.19999999996874798,1.9277437935977912e-11,8.22955007662803e-11,8.271351912113707e-11,6.044179367433404e-11,0.19999999992668674,3.5827399253700583e-11,0.1999999996808744
2018-07-31,0.1999999997206921,3.3257767061457856e-10,3.21032335339075e-11,0.19999999992813614,0.19999999997899048,0.19999999996119183,2.3917526307579026e-11,2.9642485874237445e-11,3.720305235818909e-11,2.6254511318142416e-11,3.1269728632747425e-11,2.476748769891989e-11,0.19999999987325376
2018-08-31,0.19999999998738166,7.310946555423496e-12,5.425556335350613e-12,0.19999999999007298,0.19999999999705256,0.199999999993557,8.439980503507529e-12,4.676860640895193e-12,1.0067819577144512e-11,4.359259408256083e-12,4.71504579511096e-12,3.9929345736642154e-12,0.1999999999829473
2018-09-30,0.19999999997929493,0.19999999987083927,2.517265853200027e-11,1.351743434257539e-11,0.19999999999177112,0.1999999999814453,1.3481776105126643e-11,1.7477566653744495e-11,9.003276439439684e-11,1.6479121824645366e-11,6.095233251073717e-12,1.7518809344681552e-11,0.199999999976874
