Date,Universe,Strategy,Ticker,Weight
2009-09-30,A,ML_RF_longshort_costaware_5bps_grosslabels,SPY,
2009-09-30,A,ML_RF_longshort_costaware_5bps_grosslabels,USMV,
2009-09-30,A,ML_RF_longshort_costaware_5bps_grosslabels,VNQ,
2009-09-30,A,ML_RF_longshort_costaware_5bps_grosslabels,VTV,
2009-09-30,A,ML_RF_longshort_costaware_5bps_grosslabels,VUG,
2009-10-31,A,ML_RF_longshort_costaware_5bps_grosslabels,DIA,1.2017718933562723e-11
2009-10-31,A,ML_RF_longshort_costaware_5bps_grosslabels,IJR,1.2646773012506612e-11
2009-10-31,A,ML_RF_longshort_costaware_5bps_grosslabels,MDY,1.2539310891289324e-11
2009-10-31,A,ML_RF_longshort_costaware_5bps_grosslabels,MTUM,-3.2052165094075638e-25
2009-10-31,A,ML_RF_longshort_costaware_5bps_grosslabels,ONEQ,0.1999999999913999
2009-10-31,A,ML_RF_longshort_costaware_5bps_grosslabels,QQQ,0.19999999999362192
2009-10-31,A,ML_RF_longshort_costaware_5bps_grosslabels,QUAL,-3.2052165094075638e-25
2009-10-31,A,ML_RF_longshort_costaware_5bps_grosslabels,RSP,0.19999999997964998
2009-10-31,A,ML_RF_longshort_costaware_5bps_grosslabels,SPY,1.727753605409704e-11
2009-10-31,A,ML_RF_longshort_costaware_5bps_grosslabels,USMV,-3.2052165094075638e-25
2009-10-31,A,ML_RF_longshort_costaware_5bps_grosslabels,VNQ,0.2000000000094363
2009-10-31,A,ML_RF_longshort_costaware_5bps_grosslabels,VTV,1.7137066890261566e-11
2009-10-31,A,ML_RF_longshort_costaware_5bps_grosslabels,VUG,0.19999999995427353
2009-11-30,A,ML_RF_longshort_costaware_5bps_grosslabels,DIA,5.455061963769623e-10
2009-11-30,A,ML_RF_longshort_costaware_5bps_grosslabels,IJR,1.2656465022505618e-11
2009-11-30,A,ML_RF_longshort_costaware_5bps_grosslabels,MDY,3.0579195088878295e-11
2009-11-30,A,ML_RF_longshort_costaware_5bps_grosslabels,MTUM,-9.688120969541612e-25
2009-11-30,A,ML_RF_longshort_costaware_5bps_grosslabels,ONEQ,0.19999999996737414
2009-11-30,A,ML_RF_longshort_costaware_5bps_grosslabels,QQQ,0.2000000000104858
2009-11-30,A,ML_RF_longshort_costaware_5bps_grosslabels,QUAL,-9.688120969541612e-25
2009-11-30,A,ML_RF_longshort_costaware_5bps_grosslabels,RSP,0.19999999942069885
2009-11-30,A,ML_RF_longshort_costaware_5bps_grosslabels,SPY,3.260873002996973e-11
2009-11-30,A,ML_RF_longshort_costaware_5bps_grosslabels,USMV,-9.688120969541612e-25
2009-11-30,A,ML_RF_longshort_costaware_5bps_grosslabels,VNQ,0.20000000000944224
2009-11-30,A,ML_RF_longshort_costaware_5bps_grosslabels,VTV,3.219339665349134e-11
2009-11-30,A,ML_RF_longshort_costaware_5bps_grosslabels,VUG,0.19999999993845508
2009-12-31,A,ML_RF_longshort_costaware_5bps_grosslabels,DIA,2.6517796140841103e-11
2009-12-31,A,ML_RF_longshort_costaware_5bps_grosslabels,IJR,0.1999999999096116
2009-12-31,A,ML_RF_longshort_costaware_5bps_grosslabels,MDY,2.71222543640608e-11
2009-12-31,A,ML_RF_longshort_costaware_5bps_grosslabels,MTUM,-4.199531705602507e-25
2009-12-31,A,ML_RF_longshort_costaware_5bps_grosslabels,ONEQ,0.20000000001016446
2009-12-31,A,ML_RF_longshort_costaware_5bps_grosslabels,QQQ,0.20000000000593138
2009-12-31,A,ML_RF_longshort_costaware_5bps_grosslabels,QUAL,-4.199531705602507e-25
2009-12-31,A,ML_RF_longshort_costaware_5bps_grosslabels,RSP,1.5510031548973708e-11
2009-12-31,A,ML_RF_longshort_costaware_5bps_grosslabels,SPY,1.7833807208539546e-11
2009-12-31,A,ML_RF_longshort_costaware_5bps_grosslabels,USMV,-4.199531705602507e-25
2009-12-31,A,ML_RF_longshort_costaware_5bps_grosslabels,VNQ,0.20000000001305432
2009-12-31,A,ML_RF_longshort_costaware_5bps_grosslabels,VTV,1.2745303160456814e-11
2009-12-31,A,ML_RF_longshort_costaware_5bps_grosslabels,VUG,0.19999999996150908
2010-01-31,A,ML_RF_longshort_costaware_5bps_grosslabels,DIA,0.1999999999938808
2010-01-31,A,ML_RF_longshort_costaware_5bps_grosslabels,IJR,0.19999999994627332
2010-01-31,A,ML_RF_longshort_costaware_5bps_grosslabels,MDY,1.5969745505732768e-11
2010-01-31,A,ML_RF_longshort_costaware_5bps_grosslabels,MTUM,-8.01675201698623e-26
2010-01-31,A,ML_RF_longshort_costaware_5bps_grosslabels,ONEQ,1.725184708288492e-11
2010-01-31,A,ML_RF_longshort_costaware_5bps_grosslabels,QQQ,2.1264413304672526e-10
2010-01-31,A,ML_RF_longshort_costaware_5bps_grosslabels,QUAL,-8.01675201698623e-26
