Date,Universe,Strategy,Ret_gross,Cost,Ret_net
2015-05-31,A,ML_RF_longshort_costaware_5bps_netlabels,-0.017863993395492585,-2.7851374499624734e-13,-0.017863993395771098
2015-06-30,A,ML_RF_longshort_costaware_5bps_netlabels,0.025064194726547834,-2.602049191421869e-13,0.02506419472628763
2015-07-31,A,ML_RF_longshort_costaware_5bps_netlabels,-0.06164782374532788,-2.04639525316307e-14,-0.06164782374534834
2015-08-31,A,ML_RF_longshort_costaware_5bps_netlabels,-0.018841958152373453,-3.8781389958577905e-15,-0.018841958152377332
2015-09-30,A,ML_RF_longshort_costaware_5bps_netlabels,0.0773351375738817,-3.2580494573718794e-15,0.07733513757387844
2015-10-31,A,ML_RF_longshort_costaware_5bps_netlabels,0.010562166541715337,-8.372218758569646e-15,0.010562166541706965
2015-11-30,A,ML_RF_longshort_costaware_5bps_netlabels,-0.021405684532045565,-3.9753017072738476e-15,-0.02140568453204954
2015-12-31,A,ML_RF_longshort_costaware_5bps_netlabels,-0.06021397069117785,-1.1203002246217207e-13,-0.06021397069128988
2016-01-31,A,ML_RF_longshort_costaware_5bps_netlabels,-0.0010966381840826504,-3.498934776951246e-14,-0.0010966381841176398
2016-02-29,A,ML_RF_longshort_costaware_5bps_netlabels,0.08193771193486181,-5.552808600140902e-14,0.08193771193480628
2016-03-31,A,ML_RF_longshort_costaware_5bps_netlabels,-0.010059287949625517,-8.73895535855889e-14,-0.010059287949712907
2016-04-30,A,ML_RF_longshort_costaware_5bps_netlabels,0.028701871230273613,-5.4999528689313855e-14,0.028701871230218612
2016-05-31,A,ML_RF_longshort_costaware_5bps_netlabels,0.007380034354540348,-2.4988681868955408e-14,0.0073800343545153595
2016-06-30,A,ML_RF_longshort_costaware_5bps_netlabels,0.04785330098793496,-9.999999993729662e-05,0.04775330098799766
2016-07-31,A,ML_RF_longshort_costaware_5bps_netlabels,0.0008209642096967122,-9.999999988068576e-05,0.0007209642098160265
2016-08-31,A,ML_RF_longshort_costaware_5bps_netlabels,0.004634683965740533,-8.615432477998481e-14,0.004634683965654379
2016-09-30,A,ML_RF_longshort_costaware_5bps_netlabels,-0.032693456023194,-2.9041510706252396e-14,-0.03269345602322304
