Date,Universe,Strategy,Ticker,Weight
2009-01-31,A,ML_RF_longshort_costaware_5bps_netlabels,SPY,
2009-01-31,A,ML_RF_longshort_costaware_5bps_netlabels,USMV,
2009-01-31,A,ML_RF_longshort_costaware_5bps_netlabels,VNQ,
2009-01-31,A,ML_RF_longshort_costaware_5bps_netlabels,VTV,
2009-01-31,A,ML_RF_longshort_costaware_5bps_netlabels,VUG,
2009-02-28,A,ML_RF_longshort_costaware_5bps_netlabels,DIA,
2009-02-28,A,ML_RF_longshort_costaware_5bps_netlabels,IJR,
2009-02-28,A,ML_RF_longshort_costaware_5bps_netlabels,MDY,
2009-02-28,A,ML_RF_longshort_costaware_5bps_netlabels,MTUM,
2009-02-28,A,ML_RF_longshort_costaware_5bps_netlabels,ONEQ,
2009-02-28,A,ML_RF_longshort_costaware_5bps_netlabels,QQQ,
2009-02-28,A,ML_RF_longshort_costaware_5bps_netlabels,QUAL,
2009-02-28,A,ML_RF_longshort_costaware_5bps_netlabels,RSP,
2009-02-28,A,ML_RF_longshort_costaware_5bps_netlabels,SPY,
2009-02-28,A,ML_RF_longshort_costaware_5bps_netlabels,USMV,
2009-02-28,A,ML_RF_longshort_costaware_5bps_netlabels,VNQ,
2009-02-28,A,ML_RF_longshort_costaware_5bps_netlabels,VTV,
2009-02-28,A,ML_RF_longshort_costaware_5bps_netlabels,VUG,
2009-03-31,A,ML_RF_longshort_costaware_5bps_netlabels,DIA,
2009-03-31,A,ML_RF_longshort_costaware_5bps_netlabels,IJR,
2009-03-31,A,ML_RF_longshort_costaware_5bps_netlabels,MDY,
2009-03-31,A,ML_RF_longshort_costaware_5bps_netlabels,MTUM,
2009-03-31,A,ML_RF_longshort_costaware_5bps_netlabels,ONEQ,
2009-03-31,A,ML_RF_longshort_costaware_5bps_netlabels,QQQ,
2009-03-31,A,ML_RF_longshort_costaware_5bps_netlabels,QUAL,
2009-03-31,A,ML_RF_longshort_costaware_5bps_netlabels,RSP,
2009-03-31,A,ML_RF_longshort_costaware_5bps_netlabels,SPY,
2009-03-31,A,ML_RF_longshort_costaware_5bps_netlabels,USMV,
2009-03-31,A,ML_RF_longshort_costaware_5bps_netlabels,VNQ,
2009-03-31,A,ML_RF_longshort_costaware_5bps_netlabels,VTV,
2009-03-31,A,ML_RF_longshort_costaware_5bps_netlabels,VUG,
2009-04-30,A,ML_RF_longshort_costaware_5bps_netlabels,DIA,
2009-04-30,A,ML_RF_longshort_costaware_5bps_netlabels,IJR,
2009-04-30,A,ML_RF_longshort_costaware_5bps_netlabels,MDY,
2009-04-30,A,ML_RF_longshort_costaware_5bps_netlabels,MTUM,
2009-04-30,A,ML_RF_longshort_costaware_5bps_netlabels,ONEQ,
2009-04-30,A,ML_RF_longshort_costaware_5bps_netlabels,QQQ,
2009-04-30,A,ML_RF_longshort_costaware_5bps_netlabels,QUAL,
2009-04-30,A,ML_RF_longshort_costaware_5bps_netlabels,RSP,
2009-04-30,A,ML_RF_longshort_costaware_5bps_netlabels,SPY,
2009-04-30,A,ML_RF_longshort_costaware_5bps_netlabels,USMV,
2009-04-30,A,ML_RF_longshort_costaware_5bps_netlabels,VNQ,
2009-04-30,A,ML_RF_longshort_costaware_5bps_netlabels,VTV,
2009-04-30,A,ML_RF_longshort_costaware_5bps_netlabels,VUG,
2009-05-31,A,ML_RF_longshort_costaware_5bps_netlabels,DIA,
2009-05-31,A,ML_RF_longshort_costaware_5bps_netlabels,IJR,
2009-05-31,A,ML_RF_longshort_costaware_5bps_netlabels,MDY,
2009-05-31,A,ML_RF_longshort_costaware_5bps_netlabels,MTUM,
2009-05-31,A,ML_RF_longshort_costaware_5bps_netlabels,ONEQ,
2009-05-31,A,ML_RF_longshort_costaware_5bps_netlabels,QQQ,
2009-05-31,A,ML_RF_longshort_costaware_5bps_netlabels,QUAL,
2009-05-31,A,ML_RF_longshort_costaware_5bps_netlabels,RSP,
2009-05-31,A,ML_RF_longshort_costaware_5bps_netlabels,SPY,
2009-05-31,A,ML_RF_longshort_costaware_5bps_netlabels,USMV,
2009-05-31,A,ML_RF_longshort_costaware_5bps_netlabels,VNQ,
2009-05-31,A,ML_RF_longshort_costaware_5bps_netlabels,VTV,
2009-05-31,A,ML_RF_longshort_costaware_5bps_netlabels,VUG,
2009-06-30,A,ML_RF_longshort_costaware_5bps_netlabels,DIA,
2009-06-30,A,ML_RF_longshort_costaware_5bps_netlabels,IJR,
2009-06-30,A,ML_RF_longshort_costaware_5bps_netlabels,MDY,
2009-06-30,A,ML_RF_longshort_costaware_5bps_netlabels,MTUM,
2009-06-30,A,ML_RF_longshort_costaware_5bps_netlabels,ONEQ,
2009-06-30,A,ML_RF_longshort_costaware_5bps_netlabels,QQQ,
2009-06-30,A,ML_RF_longshort_costaware_5bps_netlabels,QUAL,
2009-06-30,A,ML_RF_longshort_costaware_5bps_netlabels,RSP,
2009-06-30,A,ML_RF_longshort_costaware_5bps_netlabels,SPY,
2009-06-30,A,ML_RF_longshort_costaware_5bps_netlabels,USMV,
2009-06-30,A,ML_RF_longshort_costaware_5bps_netlabels,VNQ,
2009-06-30,A,ML_RF_longshort_costaware_5bps_netlabels,VTV,
2009-06-30,A,ML_RF_longshort_costaware_5bps_netlabels,VUG,
2009-07-31,A,ML_RF_longshort_costaware_5bps_netlabels,DIA,
2009-07-31,A,ML_RF_longshort_costaware_5bps_netlabels,IJR,
2009-07-31,A,ML_RF_longshort_costaware_5bps_netlabels,MDY,
2009-07-31,A,ML_RF_longshort_costaware_5bps_netlabels,MTUM,
2009-07-31,A,ML_RF_longshort_costaware_5bps_netlabels,ONEQ,
2009-07-31,A,ML_RF_longshort_costaware_5bps_netlabels,QQQ,
2009-07-31,A,ML_RF_longshort_costaware_5bps_netlabels,QUAL,
2009-07-31,A,ML_RF_longshort_costaware_5bps_netlabels,RSP,
2009-07-31,A,ML_RF_longshort_costaware_5bps_netlabels,SPY,
2009-07-31,A,ML_RF_longshort_costaware_5bps_netlabels,USMV,
2009-07-31,A,ML_RF_longshort_costaware_5bps_netlabels,VNQ,
2009-07-31,A,ML_RF_longshort_costaware_5bps_netlabels,VTV,
2009-07-31,A,ML_RF_longshort_costaware_5bps_netlabels,VUG,
2009-08-31,A,ML_RF_longshort_costaware_5bps_netlabels,DIA,
2009-08-31,A,ML_RF_longshort_costaware_5bps_netlabels,IJR,
2009-08-31,A,ML_RF_longshort_costaware_5bps_netlabels,MDY,
2009-08-31,A,ML_RF_longshort_costaware_5bps_netlabels,MTUM,
2009-08-31,A,ML_RF_longshort_costaware_5bps_netlabels,ONEQ,
2009-08-31,A,ML_RF_longshort_costaware_5bps_netlabels,QQQ,
2009-08-31,A,ML_RF_longshort_costaware_5bps_netlabels,QUAL,
2009-08-31,A,ML_RF_longshort_costaware_5bps_netlabels,RSP,
2009-08-31,A,ML_RF_longshort_costaware_5bps_netlabels,SPY,
2009-08-31,A,ML_RF_longshort_costaware_5bps_netlabels,USMV,
2009-08-31,A,ML_RF_longshort_costaware_5bps_netlabels,VNQ,
2009-08-31,A,ML_RF_longshort_costaware_5bps_netlabels,VTV,
2009-08-31,A,ML_RF_longshort_costaware_5bps_netlabels,VUG,
2009-09-30,A,ML_RF_longshort_costaware_5bps_netlabels,DIA,
2009-09-30,A,ML_RF_longshort_costaware_5bps_netlabels,IJR,
2009-09-30,A,ML_RF_longshort_costaware_5bps_netlabels,MDY,
2009-09-30,A,ML_RF_longshort_costaware_5bps_netlabels,MTUM,
2009-09-30,A,ML_RF_longshort_costaware_5bps_netlabels,ONEQ,
2009-09-30,A,ML_RF_longshort_costaware_5bps_netlabels,QQQ,
2009-09-30,A,ML_RF_longshort_costaware_5bps_netlabels,QUAL,
2009-09-30,A,ML_RF_longshort_costaware_5bps_netlabels,RSP,
2009-09-30,A,ML_RF_longshort_costaware_5bps_netlabels,SPY,
2009-09-30,A,ML_RF_longshort_costaware_5bps_netlabels,USMV,
2009-09-30,A,ML_RF_longshort_costaware_5bps_netlabels,VNQ,
2009-09-30,A,ML_RF_longshort_costaware_5bps_netlabels,VTV,
2009-09-30,A,ML_RF_longshort_costaware_5bps_netlabels,VUG,
2009-10-31,A,ML_RF_longshort_costaware_5bps_netlabels,DIA,1.0714131038148837e-11
2009-10-31,A,ML_RF_longshort_costaware_5bps_netlabels,IJR,1.0801105591822026e-11
2009-10-31,A,ML_RF_longshort_costaware_5bps_netlabels,MDY,1.1140160003990512e-11
2009-10-31,A,ML_RF_longshort_costaware_5bps_netlabels,MTUM,3.30328649438932e-25
2009-10-31,A,ML_RF_longshort_costaware_5bps_netlabels,ONEQ,0.19999999999448298
2009-10-31,A,ML_RF_longshort_costaware_5bps_netlabels,QQQ,0.19999999999715862
2009-10-31,A,ML_RF_longshort_costaware_5bps_netlabels,QUAL,3.30328649438932e-25
2009-10-31,A,ML_RF_longshort_costaware_5bps_netlabels,RSP,0.19999999995646905
2009-10-31,A,ML_RF_longshort_costaware_5bps_netlabels,SPY,2.02845201903513e-11
2009-10-31,A,ML_RF_longshort_costaware_5bps_netlabels,USMV,3.30328649438932e-25
2009-10-31,A,ML_RF_longshort_costaware_5bps_netlabels,VNQ,0.2000000000106596
2009-10-31,A,ML_RF_longshort_costaware_5bps_netlabels,VTV,2.019050795071907e-11
2009-10-31,A,ML_RF_longshort_costaware_5bps_netlabels,VUG,0.19999999996809928
2009-11-30,A,ML_RF_longshort_costaware_5bps_netlabels,DIA,5.668124649317287e-10
2009-11-30,A,ML_RF_longshort_costaware_5bps_netlabels,IJR,1.2782189910876235e-11
2009-11-30,A,ML_RF_longshort_costaware_5bps_netlabels,MDY,3.109877021391855e-11
2009-11-30,A,ML_RF_longshort_costaware_5bps_netlabels,MTUM,-1.250207395116391e-23
2009-11-30,A,ML_RF_longshort_costaware_5bps_netlabels,ONEQ,0.19999999996680637
2009-11-30,A,ML_RF_longshort_costaware_5bps_netlabels,QQQ,0.20000000001081103
2009-11-30,A,ML_RF_longshort_costaware_5bps_netlabels,QUAL,-1.250207395116391e-23
2009-11-30,A,ML_RF_longshort_costaware_5bps_netlabels,RSP,0.19999999939736104
2009-11-30,A,ML_RF_longshort_costaware_5bps_netlabels,SPY,3.320390219187542e-11
2009-11-30,A,ML_RF_longshort_costaware_5bps_netlabels,USMV,-1.250207395116391e-23
2009-11-30,A,ML_RF_longshort_costaware_5bps_netlabels,VNQ,0.20000000000972656
2009-11-30,A,ML_RF_longshort_costaware_5bps_netlabels,VTV,3.2779193684693364e-11
2009-11-30,A,ML_RF_longshort_costaware_5bps_netlabels,VUG,0.19999999993861858
2009-12-31,A,ML_RF_longshort_costaware_5bps_netlabels,DIA,2.748834658204978e-11
2009-12-31,A,ML_RF_longshort_costaware_5bps_netlabels,IJR,0.19999999990474643
2009-12-31,A,ML_RF_longshort_costaware_5bps_netlabels,MDY,2.8228520126984678e-11
2009-12-31,A,ML_RF_longshort_costaware_5bps_netlabels,MTUM,-1.3795478449003333e-24
2009-12-31,A,ML_RF_longshort_costaware_5bps_netlabels,ONEQ,0.20000000001073176
2009-12-31,A,ML_RF_longshort_costaware_5bps_netlabels,QQQ,0.20000000000626403
2009-12-31,A,ML_RF_longshort_costaware_5bps_netlabels,QUAL,-1.3795478449003333e-24
2009-12-31,A,ML_RF_longshort_costaware_5bps_netlabels,RSP,1.6337080475548338e-11
2009-12-31,A,ML_RF_longshort_costaware_5bps_netlabels,SPY,1.8463796334419978e-11
2009-12-31,A,ML_RF_longshort_costaware_5bps_netlabels,USMV,-1.3795478449003333e-24
2009-12-31,A,ML_RF_longshort_costaware_5bps_netlabels,VNQ,0.20000000001364793
2009-12-31,A,ML_RF_longshort_costaware_5bps_netlabels,VTV,1.3177792759103908e-11
2009-12-31,A,ML_RF_longshort_costaware_5bps_netlabels,VUG,0.19999999996091414
2010-01-31,A,ML_RF_longshort_costaware_5bps_netlabels,DIA,0.1999999999938139
2010-01-31,A,ML_RF_longshort_costaware_5bps_netlabels,IJR,0.19999999994411766
2010-01-31,A,ML_RF_longshort_costaware_5bps_netlabels,MDY,1.6781198554092513e-11
2010-01-31,A,ML_RF_longshort_costaware_5bps_netlabels,MTUM,-4.6984813085808517e-26
2010-01-31,A,ML_RF_longshort_costaware_5bps_netlabels,ONEQ,1.766215524827882e-11
2010-01-31,A,ML_RF_longshort_costaware_5bps_netlabels,QQQ,2.1707742912341865e-10
2010-01-31,A,ML_RF_longshort_costaware_5bps_netlabels,QUAL,-4.6984813085808517e-26
2010-01-31,A,ML_RF_longshort_costaware_5bps_netlabels,RSP,1.2460936931830965e-09
2010-01-31,A,ML_RF_longshort_costaware_5bps_netlabels,SPY,2.2347837463217376e-11
2010-01-31,A,ML_RF_longshort_costaware_5bps_netlabels,USMV,-4.6984813085808517e-26
2010-01-31,A,ML_RF_longshort_costaware_5bps_netlabels,VNQ,0.20000000000209162
2010-01-31,A,ML_RF_longshort_costaware_5bps_netlabels,VTV,0.19999999992615725
2010-01-31,A,ML_RF_longshort_costaware_5bps_netlabels,VUG,0.1999999986138572
2010-02-28,A,ML_RF_longshort_costaware_5bps_netlabels,DIA,0.20000000004204865
2010-02-28,A,ML_RF_longshort_costaware_5bps_netlabels,IJR,0.19999999727514584
2010-02-28,A,ML_RF_longshort_costaware_5bps_netlabels,MDY,0.19999999951846253
2010-02-28,A,ML_RF_longshort_costaware_5bps_netlabels,MTUM,-1.7713875918127888e-25
2010-02-28,A,ML_RF_longshort_costaware_5bps_netlabels,ONEQ,1.1275013506779913e-10
2010-02-28,A,ML_RF_longshort_costaware_5bps_netlabels,QQQ,3.922889566801458e-09
2010-02-28,A,ML_RF_longshort_costaware_5bps_netlabels,QUAL,-1.7713875918127888e-25
2010-02-28,A,ML_RF_longshort_costaware_5bps_netlabels,RSP,0.20000000003755183
2010-02-28,A,ML_RF_longshort_costaware_5bps_netlabels,SPY,3.430518212379293e-10
2010-02-28,A,ML_RF_longshort_costaware_5bps_netlabels,USMV,-1.7713875918127888e-25
2010-02-28,A,ML_RF_longshort_costaware_5bps_netlabels,VNQ,-1.5555127511227931e-10
2010-02-28,A,ML_RF_longshort_costaware_5bps_netlabels,VTV,4.097386441998293e-10
2010-02-28,A,ML_RF_longshort_costaware_5bps_netlabels,VUG,0.19999999818280967
2010-03-31,A,ML_RF_longshort_costaware_5bps_netlabels,DIA,0.1999999998261394
2010-03-31,A,ML_RF_longshort_costaware_5bps_netlabels,IJR,5.521488820053643e-10
2010-03-31,A,ML_RF_longshort_costaware_5bps_netlabels,MDY,0.19999999765198753
2010-03-31,A,ML_RF_longshort_costaware_5bps_netlabels,MTUM,2.3503700316086364e-24
2010-03-31,A,ML_RF_longshort_costaware_5bps_netlabels,ONEQ,2.730163551685623e-09
2010-03-31,A,ML_RF_longshort_costaware_5bps_netlabels,QQQ,0.19999999707166116
2010-03-31,A,ML_RF_longshort_costaware_5bps_netlabels,QUAL,2.3503700316086364e-24
2010-03-31,A,ML_RF_longshort_costaware_5bps_netlabels,RSP,0.19999999986244735
2010-03-31,A,ML_RF_longshort_costaware_5bps_netlabels,SPY,2.826340563443221e-10
2010-03-31,A,ML_RF_longshort_costaware_5bps_netlabels,USMV,2.3503700316086364e-24
2010-03-31,A,ML_RF_longshort_costaware_5bps_netlabels,VNQ,0.199999999933467
2010-03-31,A,ML_RF_longshort_costaware_5bps_netlabels,VTV,1.548167871967055e-09
2010-03-31,A,ML_RF_longshort_costaware_5bps_netlabels,VUG,5.411833767762629e-10
2010-04-30,A,ML_RF_longshort_costaware_5bps_netlabels,DIA,2.694347229252433e-10
2010-04-30,A,ML_RF_longshort_costaware_5bps_netlabels,IJR,0.20000000030354184
2010-04-30,A,ML_RF_longshort_costaware_5bps_netlabels,MDY,0.20000000018761102
2010-04-30,A,ML_RF_longshort_costaware_5bps_netlabels,MTUM,-8.663394601777908e-24
2010-04-30,A,ML_RF_longshort_costaware_5bps_netlabels,ONEQ,0.19999999980801486
2010-04-30,A,ML_RF_longshort_costaware_5bps_netlabels,QQQ,1.6091138524799053e-11
2010-04-30,A,ML_RF_longshort_costaware_5bps_netlabels,QUAL,-8.663394601777908e-24
2010-04-30,A,ML_RF_longshort_costaware_5bps_netlabels,RSP,5.507914657082599e-11
2010-04-30,A,ML_RF_longshort_costaware_5bps_netlabels,SPY,-8.82472997625443e-09
2010-04-30,A,ML_RF_longshort_costaware_5bps_netlabels,USMV,-8.663394601777908e-24
2010-04-30,A,ML_RF_longshort_costaware_5bps_netlabels,VNQ,0.20000000031823106
2010-04-30,A,ML_RF_longshort_costaware_5bps_netlabels,VTV,-0.19999998990703655
2010-04-30,A,ML_RF_longshort_costaware_5bps_netlabels,VUG,-3.102298220605448e-10
2010-05-31,A,ML_RF_longshort_costaware_5bps_netlabels,DIA,7.946155812589676e-11
2010-05-31,A,ML_RF_longshort_costaware_5bps_netlabels,IJR,4.894410078690634e-10
2010-05-31,A,ML_RF_longshort_costaware_5bps_netlabels,MDY,-2.6938091943122706e-10
2010-05-31,A,ML_RF_longshort_costaware_5bps_netlabels,MTUM,1.6614658334730342e-24
2010-05-31,A,ML_RF_longshort_costaware_5bps_netlabels,ONEQ,-0.20000000016640757
2010-05-31,A,ML_RF_longshort_costaware_5bps_netlabels,QQQ,-0.20000000009808627
2010-05-31,A,ML_RF_longshort_costaware_5bps_netlabels,QUAL,1.6614658334730342e-24
2010-05-31,A,ML_RF_longshort_costaware_5bps_netlabels,RSP,-2.8192066725238125e-09
2010-05-31,A,ML_RF_longshort_costaware_5bps_netlabels,SPY,-0.19999964711296947
2010-05-31,A,ML_RF_longshort_costaware_5bps_netlabels,USMV,1.6614658334730342e-24
2010-05-31,A,ML_RF_longshort_costaware_5bps_netlabels,VNQ,0.19999999962860102
2010-05-31,A,ML_RF_longshort_costaware_5bps_netlabels,VTV,-3.491678159528752e-07
2010-05-31,A,ML_RF_longshort_costaware_5bps_netlabels,VUG,-0.2000000001686295
2010-06-30,A,ML_RF_longshort_costaware_5bps_netlabels,DIA,-4.9548336247057105e-11
2010-06-30,A,ML_RF_longshort_costaware_5bps_netlabels,IJR,-0.19999999981657365
2010-06-30,A,ML_RF_longshort_costaware_5bps_netlabels,MDY,-0.19999999900572388
2010-06-30,A,ML_RF_longshort_costaware_5bps_netlabels,MTUM,-2.5157673679262726e-24
2010-06-30,A,ML_RF_longshort_costaware_5bps_netlabels,ONEQ,-0.19999999964568801
2010-06-30,A,ML_RF_longshort_costaware_5bps_netlabels,QQQ,-6.119576316653751e-10
2010-06-30,A,ML_RF_longshort_costaware_5bps_netlabels,QUAL,-2.5157673679262726e-24
2010-06-30,A,ML_RF_longshort_costaware_5bps_netlabels,RSP,-0.19999999998943488
2010-06-30,A,ML_RF_longshort_costaware_5bps_netlabels,SPY,-5.762600742071179e-10
2010-06-30,A,ML_RF_longshort_costaware_5bps_netlabels,USMV,-2.5157673679262726e-24
2010-06-30,A,ML_RF_longshort_costaware_5bps_netlabels,VNQ,-1.5638432795715644e-10
2010-06-30,A,ML_RF_longshort_costaware_5bps_netlabels,VTV,-2.4619674015087624e-10
2010-06-30,A,ML_RF_longshort_costaware_5bps_netlabels,VUG,-0.19999999990223258
2010-07-31,A,ML_RF_longshort_costaware_5bps_netlabels,DIA,-7.521878062987908e-11
2010-07-31,A,ML_RF_longshort_costaware_5bps_netlabels,IJR,-0.2000000000047016
2010-07-31,A,ML_RF_longshort_costaware_5bps_netlabels,MDY,-1.371851433179985e-10
2010-07-31,A,ML_RF_longshort_costaware_5bps_netlabels,MTUM,-9.280065638417825e-25
2010-07-31,A,ML_RF_longshort_costaware_5bps_netlabels,ONEQ,-0.20000000000509335
2010-07-31,A,ML_RF_longshort_costaware_5bps_netlabels,QQQ,-6.036168767559003e-10
2010-07-31,A,ML_RF_longshort_costaware_5bps_netlabels,QUAL,-9.280065638417825e-25
2010-07-31,A,ML_RF_longshort_costaware_5bps_netlabels,RSP,-9.074897693663971e-10
2010-07-31,A,ML_RF_longshort_costaware_5bps_netlabels,SPY,-0.19999999968889481
2010-07-31,A,ML_RF_longshort_costaware_5bps_netlabels,USMV,-9.280065638417825e-25
2010-07-31,A,ML_RF_longshort_costaware_5bps_netlabels,VNQ,-3.859670625688214e-11
2010-07-31,A,ML_RF_longshort_costaware_5bps_netlabels,VTV,-0.19999999850442315
2010-07-31,A,ML_RF_longshort_costaware_5bps_netlabels,VUG,-0.2000000000347799
2010-08-31,A,ML_RF_longshort_costaware_5bps_netlabels,DIA,-5.911988543878635e-11
2010-08-31,A,ML_RF_longshort_costaware_5bps_netlabels,IJR,-0.19999999986922481
2010-08-31,A,ML_RF_longshort_costaware_5bps_netlabels,MDY,-2.813399211626215e-11
2010-08-31,A,ML_RF_longshort_costaware_5bps_netlabels,MTUM,-5.8828557452290684e-24
2010-08-31,A,ML_RF_longshort_costaware_5bps_netlabels,ONEQ,-3.421377266489568e-10
2010-08-31,A,ML_RF_longshort_costaware_5bps_netlabels,QQQ,-2.1102854060162584e-11
2010-08-31,A,ML_RF_longshort_costaware_5bps_netlabels,QUAL,-5.8828557452290684e-24
2010-08-31,A,ML_RF_longshort_costaware_5bps_netlabels,RSP,-0.19999999965520496
2010-08-31,A,ML_RF_longshort_costaware_5bps_netlabels,SPY,-0.20000000000795465
2010-08-31,A,ML_RF_longshort_costaware_5bps_netlabels,USMV,-5.8828557452290684e-24
2010-08-31,A,ML_RF_longshort_costaware_5bps_netlabels,VNQ,3.775708145465852e-11
2010-08-31,A,ML_RF_longshort_costaware_5bps_netlabels,VTV,-0.20000000000975363
2010-08-31,A,ML_RF_longshort_costaware_5bps_netlabels,VUG,-0.19999999996961046
2010-09-30,A,ML_RF_longshort_costaware_5bps_netlabels,DIA,-3.7410018639740656e-07
2010-09-30,A,ML_RF_longshort_costaware_5bps_netlabels,IJR,-1.0926776037890917e-10
2010-09-30,A,ML_RF_longshort_costaware_5bps_netlabels,MDY,2.8271560943580184e-11
2010-09-30,A,ML_RF_longshort_costaware_5bps_netlabels,MTUM,-1.6813393965434033e-24
2010-09-30,A,ML_RF_longshort_costaware_5bps_netlabels,ONEQ,-1.228885711635911e-10
2010-09-30,A,ML_RF_longshort_costaware_5bps_netlabels,QQQ,1.8576113945168484e-09
2010-09-30,A,ML_RF_longshort_costaware_5bps_netlabels,QUAL,-1.6813393965434033e-24
2010-09-30,A,ML_RF_longshort_costaware_5bps_netlabels,RSP,-0.20000000003129698
2010-09-30,A,ML_RF_longshort_costaware_5bps_netlabels,SPY,-0.20000000005353985
2010-09-30,A,ML_RF_longshort_costaware_5bps_netlabels,USMV,-1.6813393965434033e-24
2010-09-30,A,ML_RF_longshort_costaware_5bps_netlabels,VNQ,-0.2000000000293109
2010-09-30,A,ML_RF_longshort_costaware_5bps_netlabels,VTV,-0.20000000007878388
2010-09-30,A,ML_RF_longshort_costaware_5bps_netlabels,VUG,-0.19999962358884263
2010-10-31,A,ML_RF_longshort_costaware_5bps_netlabels,DIA,6.025278668877269e-10
2010-10-31,A,ML_RF_longshort_costaware_5bps_netlabels,IJR,0.19999999960274883
2010-10-31,A,ML_RF_longshort_costaware_5bps_netlabels,MDY,5.139043960898446e-09
2010-10-31,A,ML_RF_longshort_costaware_5bps_netlabels,MTUM,4.883446478717366e-24
2010-10-31,A,ML_RF_longshort_costaware_5bps_netlabels,ONEQ,0.19999999754964123
2010-10-31,A,ML_RF_longshort_costaware_5bps_netlabels,QQQ,0.19999999829748888
2010-10-31,A,ML_RF_longshort_costaware_5bps_netlabels,QUAL,4.883446478717366e-24
2010-10-31,A,ML_RF_longshort_costaware_5bps_netlabels,RSP,0.19999999794179163
2010-10-31,A,ML_RF_longshort_costaware_5bps_netlabels,SPY,2.4881305182197e-10
2010-10-31,A,ML_RF_longshort_costaware_5bps_netlabels,USMV,4.883446478717366e-24
2010-10-31,A,ML_RF_longshort_costaware_5bps_netlabels,VNQ,0.19999999996296747
2010-10-31,A,ML_RF_longshort_costaware_5bps_netlabels,VTV,1.612742038728971e-10
2010-10-31,A,ML_RF_longshort_costaware_5bps_netlabels,VUG,4.937030868711029e-10
2010-11-30,A,ML_RF_longshort_costaware_5bps_netlabels,DIA,4.510748878287414e-12
2010-11-30,A,ML_RF_longshort_costaware_5bps_netlabels,IJR,0.200000000056122
