,BITW,CPER,CRYPTO_EQ,DAX,DBC,DIA,EUMV,EWD,EWG,EWI,EWL,EWN,EWP,EWQ,EWU,EZU,FEZ,GLD,ICLN,IEUS,IJR,MDY,MTUM,ONEQ,QQQ,QUAL,RSP,SPY,TAN,UNG,USMV,USO,VGK,VNQ,VTV,VUG
2010-02-28,0.05714285715740892,0.05714285715740892,0.05714285715740892,0.05714285715740892,0.05714285715740892,0.0,0.05714285715740892,2.0820302934348928e-12,0.0,0.0,3.3540121776266473e-13,0.19999999979158828,0.0,9.396411479187222e-14,0.0,0.0,0.0,6.778325502484605e-14,0.05714285715740892,0.05714285715740892,4.05165159559273e-14,5.04109631789624e-13,0.05714285715740892,2.5978461325431775e-13,3.480850226833712e-13,0.05714285715740892,8.178845160801842e-13,5.372664483847184e-14,0.05714285715740892,0.05714285715740892,0.05714285715740892,0.05714285715740892,0.0,0.0,0.0,8.350969391313323e-14
2010-03-31,7.343933167924333e-13,7.343933167924333e-13,7.343933167924333e-13,7.343933167924333e-13,0.0,0.19999999997265333,7.343933167924333e-13,0.19999999999608614,1.9495034100150526e-12,0.1999999999846802,6.152220192168807e-13,7.443879203863536e-13,1.0472793546328451e-12,3.665371921174395e-12,0.19999999998668394,1.575154674268487e-12,7.989385874602023e-13,4.785251050003575e-13,7.343933167924333e-13,7.343933167924333e-13,2.7108616225929878e-12,1.0075860912943297e-12,7.343933167924333e-13,4.721406771174956e-13,1.693217427875296e-13,7.343933167924333e-13,1.1965668737772227e-12,1.3824736222354072e-12,7.343933167924333e-13,7.343933167924333e-13,7.343933167924333e-13,7.343933167924333e-13,6.7447009204365426e-12,0.1999999999991003,2.6172916070438454e-11,5.178999061808982e-13
2010-04-30,6.860934340653577e-13,6.860934340653577e-13,6.860934340653577e-13,6.860934340653577e-13,5.459775106824568e-14,3.190839987135451e-13,6.860934340653577e-13,0.19999999999911902,4.273852278792183e-14,8.097402386996296e-15,3.5532601706050403e-13,0.0,8.286515797691367e-14,3.759322938520698e-14,1.321359191026813e-13,1.4578662394551584e-14,0.0,0.1999999999994348,6.860934340653577e-13,6.860934340653577e-13,0.1999999999995005,0.19999999998953386,6.860934340653577e-13,4.1671749636935635e-13,2.0501681629432222e-13,6.860934340653577e-13,3.754473671225311e-13,3.0330345038530325e-13,6.860934340653577e-13,6.860934340653577e-13,6.860934340653577e-13,6.860934340653577e-13,9.90319149202324e-14,0.19999999999994217,5.083567589098072e-13,5.953840662909307e-13
2010-05-31,0.050000000000832316,0.050000000000832316,0.050000000000832316,0.050000000000832316,0.0,0.0,0.050000000000832316,2.2298678873800703e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999930732,0.050000000000832316,0.050000000000832316,0.0,0.0,0.050000000000832316,1.3782480500431344e-13,0.19999999999054754,0.050000000000832316,0.0,0.0,0.050000000000832316,0.050000000000832316,0.050000000000832316,0.0,0.0,1.7277590742665458e-14,0.0,0.0
2010-06-30,1.7971664445819465e-11,1.7971664445819465e-11,1.7971664445819465e-11,1.7971664445819465e-11,1.5431289642947763e-11,4.706028662822372e-12,1.7971664445819465e-11,0.19999999998252754,8.200581312935332e-12,1.202471709365569e-12,0.19999999997222317,4.03159912258694e-12,3.661540630908218e-12,5.968924787397942e-12,5.144622407202879e-12,3.447975637025849e-12,8.795893744033568e-12,0.19999999990368358,1.7971664445819465e-11,1.7971664445819465e-11,0.19999999982344527,2.594289537601897e-12,1.7971664445819465e-11,3.644662850156773e-12,2.2537011370796366e-12,1.7971664445819465e-11,6.547151043698274e-12,2.8703930892876787e-12,1.7971664445819465e-11,1.7971664445819465e-11,1.7971664445819465e-11,3.105966961239636e-12,1.77266310699659e-11,0.19999999999755272,4.552372343210249e-12,1.0216930741709114e-12
2010-07-31,0.033333332924422,0.033333332924422,0.033333332924422,0.033333332924422,0.19999999997932302,8.585796408958319e-12,0.033333332924422,1.7784939822116066e-10,7.90722194651732e-12,4.599650687970404e-09,7.18046623394784e-12,1.8268010509913114e-12,1.5410480694207646e-12,9.203572403768635e-12,5.674750011371889e-11,1.4594976410133116e-11,2.6195123521435597e-11,5.858616403190035e-12,0.033333332924422,0.033333332924422,5.730524139763923e-13,1.9809568227014612e-12,0.033333332924422,5.68688064629284e-13,2.592760789760509e-12,0.033333332924422,1.0757767664138568e-11,4.415108404676651e-12,0.033333332924422,0.033333332924422,0.033333332924422,0.19999999998802132,0.19999999998424878,1.0716854539192859e-11,2.439138008613758e-12,4.157324773634925e-12
2010-08-31,1.376703753360295e-11,1.376703753360295e-11,1.376703753360295e-11,1.376703753360295e-11,0.0,1.9763487498013944e-11,1.376703753360295e-11,1.3711922515058728e-12,0.0,5.962453873138344e-12,1.6467507261007375e-12,1.111929716765624e-12,2.1158194485020715e-12,4.436548240940908e-12,0.19999999995315298,2.8088815646178216e-12,8.007942063017504e-13,0.19999999989142048,1.376703753360295e-11,1.376703753360295e-11,2.3672202856179875e-12,9.422590595595914e-12,1.376703753360295e-11,0.1999999999884419,0.19999999998273563,1.376703753360295e-11,7.862180382159687e-11,1.3565219377395994e-11,1.376703753360295e-11,1.376703753360295e-11,1.376703753360295e-11,0.0,1.3518911248914282e-11,9.742916520314144e-13,6.189346603997317e-12,0.19999999985436723
2010-09-30,1.3485212161809965e-13,1.3485212161809965e-13,1.3485212161809965e-13,1.3485212161809965e-13,3.4564820141072636e-13,2.1215894206035756e-13,1.3485212161809965e-13,0.19999999999993756,0.19999999999957768,5.770256124325216e-13,4.4911221608483337e-13,1.2396089066154214e-12,2.0361245993022402e-13,0.19999999999938914,0.19999999999848336,1.8559652992652515e-11,0.1999999999753874,0.0,1.3485212161809965e-13,1.3485212161809965e-13,1.5535186694625269e-13,8.64804937409396e-14,1.3485212161809965e-13,1.5853349244018768e-13,3.909245423065566e-14,1.3485212161809965e-13,5.024482026316146e-13,2.781775242341615e-13,1.3485212161809965e-13,1.3485212161809965e-13,1.3485212161809965e-13,3.095541957232024e-14,2.1592106855074015e-12,4.1382582872807095e-14,5.066164858992277e-13,6.155109484199898e-14
2010-10-31,1.0834317751565808e-13,1.0834317751565808e-13,1.0834317751565808e-13,1.0834317751565808e-13,2.5693703875557613e-13,8.852039222996597e-14,1.0834317751565808e-13,1.0958281677808125e-14,0.19999999999891038,6.191466431322925e-13,1.1643084902999396e-13,6.237819584352053e-14,2.7409860539367406e-14,2.503311843650728e-13,7.1958451632897e-13,2.163348049241316e-12,1.0036964128235938e-13,0.19999999999986698,1.0834317751565808e-13,1.0834317751565808e-13,1.9749427753532273e-13,7.740040951369222e-13,1.0834317751565808e-13,0.1999999999939658,0.19999999999939444,1.0834317751565808e-13,0.19999999999921075,1.6836763543357105e-13,1.0834317751565808e-13,1.0834317751565808e-13,1.0834317751565808e-13,3.7376902600040273e-13,4.845089856108811e-13,2.4425813664614826e-13,1.6484757907403773e-13,5.291229831358228e-13
2010-11-30,1.3118687907939633e-12,1.3118687907939633e-12,1.3118687907939633e-12,1.3118687907939633e-12,3.1606376195330275e-13,6.206813500042622e-13,1.3118687907939633e-12,0.19999999999542944,1.7174508660612313e-12,0.0,2.857822474928786e-12,1.4757249680632798e-13,0.0,1.7956264676683398e-13,4.4938518018095323e-13,7.794944556561255e-14,0.0,0.19999999990218015,1.3118687907939633e-12,1.3118687907939633e-12,0.19999999999581317,0.19999999998958246,1.3118687907939633e-12,6.540875952422081e-12,3.4489170634916596e-12,1.3118687907939633e-12,7.915313219103168e-11,9.101509704179956e-13,1.3118687907939633e-12,1.3118687907939633e-12,1.3118687907939633e-12,1.4656658006564162e-12,2.886950284381948e-13,0.19999999999843038,9.027370626823342e-13,3.745483031692962e-12
2010-12-31,0.0,0.0,0.0,0.0,1.4046516950393272e-12,1.855693014203175e-12,0.0,3.0423162058336124e-11,0.19999999940494623,8.028838212547401e-12,3.75333914638663e-11,0.1999999999940772,1.1724806808492411e-11,0.19999999998399526,3.6302168948326e-12,0.19999999998548812,0.1999999999705475,2.5872535420327864e-13,0.0,0.0,1.2887916339578615e-12,1.5143994938752395e-12,0.0,1.8340692976866982e-12,7.409191132657587e-13,0.0,4.028374977744091e-12,2.7249709935447944e-12,0.0,0.0,0.0,1.8101527349393337e-12,5.411832626204654e-10,5.408938698394527e-12,3.486868030652557e-12,2.0659488004932163e-12
2011-01-31,5.477349492329637e-14,5.477349492329637e-14,5.477349492329637e-14,5.477349492329637e-14,7.029965831832991e-13,3.5284900103507498e-12,5.477349492329637e-14,3.633850173490845e-13,4.59214043976342e-12,1.510394643138378e-12,3.2735090034592116e-12,1.413554685101734e-12,1.6129474058108626e-12,0.19999999999533177,1.4102537641482797e-12,9.667851593555366e-12,0.1999999999408575,1.9830910180861125e-13,5.477349492329637e-14,5.477349492329637e-14,0.1999999999933163,6.422224672350547e-12,5.477349492329637e-14,0.19999999999688878,0.19999999999530352,5.477349492329637e-14,2.0992951553043597e-12,1.1458517753290738e-11,5.477349492329637e-14,5.477349492329637e-14,5.477349492329637e-14,4.277261719475114e-12,1.0071042139634956e-11,7.107870878546757e-12,3.4778348737524048e-12,4.45688614138367e-12
2011-02-28,2.356465274889385e-13,2.356465274889385e-13,2.356465274889385e-13,2.356465274889385e-13,0.19999999999752557,5.604465850879718e-13,2.356465274889385e-13,2.805018707845839e-14,2.5543871791256156e-13,3.7875686122298954e-14,1.5804168116210276e-13,8.16445733935557e-14,0.1999999999973427,1.342171684497257e-13,7.01333171979399e-14,1.8654230373847925e-13,1.5985427121274775e-13,0.19999999999991522,2.356465274889385e-13,2.356465274889385e-13,2.4759971958684567e-14,2.903104556492494e-13,2.356465274889385e-13,4.556184940029614e-13,2.5994274305152046e-13,2.356465274889385e-13,1.0222222417839895e-13,0.19999999999930426,2.356465274889385e-13,2.356465274889385e-13,2.356465274889385e-13,0.0,1.1929368184873553e-13,3.4416362772011215e-13,1.8745550474665247e-13,0.19999999999962845
2011-03-31,1.5356890244137838e-11,1.5356890244137838e-11,1.5356890244137838e-11,1.5356890244137838e-11,1.4403217372527557e-11,9.773987633156866e-12,1.5356890244137838e-11,0.0,0.19999999997014434,6.292159038630891e-12,0.19999999976209068,2.538957591250965e-12,0.1999999999683351,1.0432921810392143e-11,2.2084759667100678e-12,9.9548329324472e-12,1.0336420472513014e-11,7.0951994459323575e-12,1.5356890244137838e-11,1.5356890244137838e-11,2.6795523149487054e-12,2.1099932071750666e-12,1.5356890244137838e-11,1.660781280042388e-11,0.1999999999948043,1.5356890244137838e-11,3.3145282059051315e-12,4.188086819429591e-12,1.5356890244137838e-11,1.5356890244137838e-11,1.5356890244137838e-11,0.19999999998427603,4.642622196763746e-12,2.1055042691438817e-11,3.039627021840031e-12,5.39341029976452e-12
2011-04-30,1.940615463437763e-13,1.940615463437763e-13,1.940615463437763e-13,1.940615463437763e-13,4.567129004980672e-13,6.364223216386714e-13,1.940615463437763e-13,0.19999999999854592,3.618470957850933e-13,1.0439038641968945e-13,4.2975696178435053e-13,1.8825344962433828e-13,1.5398726528611465e-12,2.8799792520904395e-13,2.1537518459919708e-13,4.854542403409368e-13,2.417150123937671e-13,2.384634765701793e-13,1.940615463437763e-13,1.940615463437763e-13,0.1999999999894239,1.8698068843852804e-12,1.940615463437763e-13,0.19999999999867005,0.19999999999970244,1.940615463437763e-13,1.6442373535745685e-12,5.82577048840239e-13,1.940615463437763e-13,1.940615463437763e-13,1.940615463437763e-13,0.19999999999954113,3.899387574249345e-13,7.460359896350217e-13,3.390807455011919e-13,1.0299435600104658e-12
2011-05-31,1.7501739494025654e-14,1.7501739494025654e-14,1.7501739494025654e-14,1.7501739494025654e-14,2.496109852112136e-13,1.1407379461565419e-13,1.7501739494025654e-14,0.1999999999997726,8.656798219823563e-14,0.19999999999928267,1.745992672867082e-13,2.39227266969959e-13,1.176614682351273e-13,6.406222088147393e-14,1.2200731093260983e-13,9.410019558984455e-14,1.9468005171648945e-13,0.0,1.7501739494025654e-14,1.7501739494025654e-14,0.19999999999740445,0.19999999999891546,1.7501739494025654e-14,2.4751645374237493e-13,1.3617455434237428e-13,1.7501739494025654e-14,2.0637862424634446e-12,1.7921957150539395e-13,1.7501739494025654e-14,0.0,1.7501739494025654e-14,1.1947588797230277e-14,7.425983407182158e-14,0.19999999999984258,7.07097822451922e-14,3.496727004545015e-13
2011-06-30,5.000981849201994e-13,5.000981849201994e-13,5.000981849201994e-13,5.000981849201994e-13,1.0806755237828125e-13,6.829370145099617e-14,5.000981849201994e-13,1.2215809419632548e-12,0.19999999999041096,9.292403739894714e-14,7.338554903927932e-13,0.0,0.19999999999867615,5.5454526763083814e-14,3.9227710663697024e-14,3.680333202660395e-13,6.729248406992318e-14,1.6223055878491506e-13,5.000981849201994e-13,5.000981849201994e-13,4.3000711135095793e-13,3.937803273994013e-12,5.000981849201994e-13,0.19999999999841872,0.199999999995697,5.000981849201994e-13,6.43496060810932e-13,3.2493290820456465e-13,5.000981849201994e-13,0.0,5.000981849201994e-13,1.4115937950085475e-13,1.0906607209936795e-13,0.1999999999947892,1.316177101666529e-13,7.871713064751328e-12
2011-07-31,1.0709045390590761e-13,1.0709045390590761e-13,1.0709045390590761e-13,1.0709045390590761e-13,6.28822098408019e-14,1.8478802319497412e-14,1.0709045390590761e-13,0.0,3.230988375915368e-14,6.607196086410647e-13,1.0953030948039002e-13,0.0,0.19999999999949208,0.19999999998432944,1.5262441510079183e-12,2.732400413893827e-13,1.1870659583941433e-11,0.19999999999996756,1.0709045390590761e-13,1.0709045390590761e-13,0.19999999999988094,2.3965340427211875e-13,1.0709045390590761e-13,2.0623923285813702e-14,0.0,1.0709045390590761e-13,1.2424999142054567e-13,2.283709843129789e-15,1.0709045390590761e-13,0.0,1.0709045390590761e-13,2.1013530157636764e-14,3.271425766604716e-13,0.19999999999977167,2.6209131843122256e-14,6.52420455754376e-14
2011-08-31,2.9297531626334082e-12,2.9297531626334082e-12,2.9297531626334082e-12,2.9297531626334082e-12,5.484209091006103e-12,9.928792574012653e-13,2.9297531626334082e-12,0.19999999999200596,1.6529321096301103e-12,3.38948949058567e-11,4.3269477266896555e-12,2.0434835750274768e-11,3.1781092101687e-11,2.4820428088267197e-12,1.3982790517823509e-12,2.6711356346904566e-12,1.980460258557951e-12,0.19999999999631435,2.9297531626334082e-12,2.9297531626334082e-12,2.3115276536986285e-12,1.2324579112823579e-11,2.9297531626334082e-12,7.1581929739908275e-12,0.1999999999571671,2.9297531626334082e-12,3.060736479566751e-12,1.4167522252081246e-12,2.9297531626334082e-12,0.19999999989092754,2.9297531626334082e-12,0.19999999998816517,2.3617770557514704e-12,6.382316612118321e-13,1.2919238935685985e-12,5.5289152084387406e-12
2011-09-30,3.975907654654986e-13,3.975907654654986e-13,3.975907654654986e-13,3.975907654654986e-13,1.3629177557292197e-13,1.768845307466652e-13,3.975907654654986e-13,0.19999999999980803,1.632305538031447e-12,6.278520028720881e-13,7.01314838687361e-13,0.1999999999982178,0.19999999999825308,6.373108112609967e-13,3.2813100897827664e-13,0.19999999999724832,4.408089999710826e-13,1.0958483047443959e-13,3.975907654654986e-13,3.975907654654986e-13,5.116769539720819e-14,1.5697863621780326e-13,3.975907654654986e-13,6.645344500540179e-14,2.803093270663304e-13,3.975907654654986e-13,2.1260062238520972e-13,2.410251657066021e-13,3.975907654654986e-13,1.1115850302056316e-13,3.975907654654986e-13,0.0,0.19999999999549187,2.7137774995554653e-13,2.908598857355434e-13,1.3498534298395376e-13
2011-10-31,0.0,0.0,0.0,0.0,0.0,2.7863919313675893e-14,0.0,0.1999999999994205,0.0,2.2513726973242927e-13,0.0,0.1999999999996797,2.467126741746264e-15,6.807240476885637e-14,7.923599384550994e-15,1.7298911478900982e-13,1.4098242044370903e-13,8.31982639659117e-14,0.0,0.0,3.31721153831461e-13,0.19999999999970147,0.0,5.5881947110592e-13,0.19999999999400275,0.0,5.2182283636279516e-12,4.6189157725423094e-14,0.0,0.0,0.0,0.19999999999995086,4.512180397463361e-14,1.0185018622970333e-15,2.8220827670045375e-14,2.8679666675523865e-13
2011-11-30,0.07272727272733719,0.07272727272733719,0.07272727272733719,0.07272727272733719,0.0,0.0,0.07272727272733719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999929083,0.07272727272733719,0.07272727272733719,0.0,0.0,0.07272727272733719,0.0,0.0,0.07272727272733719,0.0,0.0,0.07272727272733719,0.0,0.07272727272733719,0.0,0.0,0.0,0.0,0.0
2011-12-31,1.589910575494933e-13,1.589910575494933e-13,1.589910575494933e-13,1.589910575494933e-13,4.236946099948138e-14,0.19999999999722945,1.589910575494933e-13,4.85697002830111e-13,2.6659700944423153e-13,5.613347605685799e-14,2.0093000043004676e-13,8.393335501617416e-14,1.958142665026318e-13,5.012660776712513e-14,2.752781962616309e-13,6.150729176974563e-14,7.22060283299532e-14,0.0,1.589910575494933e-13,2.0069472796273667e-13,7.76079314816744e-13,0.19999999999829657,1.589910575494933e-13,1.1402029002597404e-13,3.229424818797492e-13,1.589910575494933e-13,0.19999999999904727,3.9296817757018496e-13,1.589910575494933e-13,0.0,1.589910575494933e-13,6.435598317390156e-14,2.26474225279142e-13,0.19999999999992535,0.19999999999957616,4.4725806598268705e-13
2012-01-31,3.039482817932936e-11,3.039482817932936e-11,3.039482817932936e-11,3.039482817932936e-11,1.2293832252888498e-11,0.19999999997777765,3.039482817932936e-11,5.998740776004731e-12,0.19999999999211904,0.1999999995954724,4.9459556419882e-12,2.6427937681861956e-11,1.1449102668333893e-11,1.360488849528379e-12,9.03765881576163e-12,8.956446580648175e-12,5.48025046756316e-12,0.19999999998511558,3.039482817932936e-11,5.427989861323292e-12,1.0173971034397317e-11,8.944168567393528e-12,3.039482817932936e-11,4.503988183767479e-11,0.19999999993111214,3.039482817932936e-11,7.0458028277013495e-12,1.670753401139497e-11,3.039482817932936e-11,0.0,3.039482817932936e-11,1.869399002191758e-12,4.082011555027739e-12,3.2173833873018613e-12,1.116625157750612e-11,1.4830005059317825e-11
2012-02-29,1.8666770077392178e-13,1.8666770077392178e-13,1.8666770077392178e-13,1.8666770077392178e-13,1.8747417188877032e-13,2.3042505568400364e-12,1.8666770077392178e-13,6.027807261025609e-13,0.0,0.0,5.875912556280629e-13,7.461355840140907e-14,0.0,0.0,3.103215303133951e-15,0.0,0.0,0.19999999999811996,1.8666770077392178e-13,7.332367609054326e-14,2.9601760161161745e-12,0.19999999999970783,1.8666770077392178e-13,0.19999999999949963,0.19999999999847992,1.8666770077392178e-13,0.19999999998985152,1.874343452617973e-12,1.8666770077392178e-13,0.0,1.8666770077392178e-13,1.5345251868515957e-14,0.0,4.6924721745364395e-14,4.402985405140479e-13,3.3042624461139625e-12
2012-03-31,2.4063917424441555e-13,2.4063917424441555e-13,2.4063917424441555e-13,2.4063917424441555e-13,2.677548068255597e-13,7.559694703147829e-13,2.4063917424441555e-13,2.850820303404381e-13,1.918778594940402e-13,8.799673771074147e-14,2.5798906228064473e-13,1.8603431534958247e-12,0.0,1.251000896265086e-14,5.775973978321264e-13,2.3027319527845295e-14,0.0,1.7251759264273848e-12,2.4063917424441555e-13,9.4197566320091e-12,4.111216700938175e-13,1.598346115455559e-12,2.4063917424441555e-13,0.19999999999902357,0.1999999999991042,2.4063917424441555e-13,0.1999999999991566,3.1271824726304985e-12,2.4063917424441555e-13,0.0,2.4063917424441555e-13,1.7764403313611962e-13,6.503234237794777e-13,0.199999999979102,0.19999999999862764,1.1497915064418964e-12
2012-04-30,7.448580725936915e-13,7.448580725936915e-13,7.448580725936915e-13,7.448580725936915e-13,3.203297768160592e-13,1.9042307551957277e-12,7.448580725936915e-13,2.3323491992365436e-12,2.91575917188756e-13,1.0989151336849937e-13,7.873895898459875e-13,1.2574021487201534e-12,1.0630879268575377e-12,4.968355799706087e-11,4.487121655859676e-12,3.277072174249397e-13,2.0564992442209312e-13,0.19999999999857826,7.448580725936915e-13,6.999347546208938e-13,9.819478733721881e-12,0.19999999998395704,7.448580725936915e-13,0.19999999996150086,0.19999999996274995,7.448580725936915e-13,3.015520976541596e-12,3.17366448488305e-12,7.448580725936915e-13,7.74299695839306e-13,7.448580725936915e-13,1.4845483375884393e-12,1.6010140810252163e-12,0.19999999999428686,2.5607233297057387e-12,5.578991260475379e-12
2012-05-31,1.3419591860336805e-11,1.3419591860336805e-11,1.3419591860336805e-11,1.3419591860336805e-11,4.622628883725902e-12,0.1999999999783285,1.3419591860336805e-11,0.19999999999878507,3.3519185154703887e-12,3.48632096479154e-13,2.9976814136693686e-12,1.144248725718911e-12,1.1279408084346712e-12,1.3172211544886285e-12,1.7040268773973721e-12,3.188573293984798e-12,1.7148793038972254e-12,5.65985481288749e-12,1.3419591860336805e-11,5.909954072718372e-13,2.257149917751479e-12,1.992693755568105e-12,1.3419591860336805e-11,2.3184527515040434e-12,1.5377172393616643e-12,1.3419591860336805e-11,8.764475280256463e-11,0.1999999999913328,1.4234465617440207e-14,7.416495486055031e-14,1.3419591860336805e-11,1.2209230919255084e-11,7.84504376884096e-12,0.19999999981218647,0.19999999995175824,3.1706114103617765e-12
2012-06-30,1.7152388383374562e-12,1.7152388383374562e-12,1.7152388383374562e-12,1.7152388383374562e-12,2.0928558763161615e-14,4.26276549801611e-12,1.7152388383374562e-12,2.499244836116698e-12,0.19999999996158777,1.0980419775863258e-12,1.0856855736818086e-11,6.99277121059662e-13,0.1999999999991894,1.100128186771528e-12,3.280920412994932e-12,1.994858436957481e-12,0.1999999999940663,0.19999999999755222,1.7152388383374562e-12,9.005197645021813e-13,3.1435714394581053e-13,3.073149194141917e-13,1.7152388383374562e-12,3.336228161509713e-13,4.664077226274784e-13,1.7152388383374562e-12,8.229879484156259e-13,1.1886891033467396e-12,0.0,1.2012500675585448e-13,1.7152388383374562e-12,4.5435748160146673e-14,1.5963863876549301e-12,0.1999999999977183,1.7642783422048685e-12,7.756357858760282e-13
2012-07-31,0.0,0.0,0.0,0.0,1.5535203167072104e-12,4.496531900457941e-12,0.0,9.733088331131102e-13,4.5414121585554627e-13,0.0,0.0,0.19999999994444123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2787475690762847e-13,0.19999999998853793,1.606842970938849e-12,0.0,0.19999999999290058,4.137207991643034e-11,0.0,3.493339704879925e-12,0.1999999999792128,0.0,0.19999999999624654,0.0,4.592007769207489e-13,0.0,8.983645949099036e-13,9.520009824827543e-13,4.217373102002637e-11
