,DAX,EUMV,EWD,EWG,EWI,EWL,EWN,EWP,EWQ,EWU,EZU,FEZ,IEUS,VGK
2011-01-31,2.17807012829279e-13,2.17807012829279e-13,0.1999999999968643,0.19999999998549314,1.2387067969466785e-12,3.0138479624017923e-12,1.4937452274719433e-12,3.4339731875973104e-12,0.19999999999692403,2.1467017621008192e-11,0.199999999978981,0.19999999999804316,2.1780701282927031e-13,1.2393567418094742e-11
2011-02-28,0.19999999998284218,0.19999999998284218,2.4022742193560635e-12,1.5081500462273683e-11,4.026079718301304e-12,0.1999999999362505,1.8600936174298106e-11,2.318865914053544e-12,1.7915108197340464e-11,7.392045636408277e-08,1.6643293717917176e-11,9.624406006542629e-12,0.19999999998284218,0.19999992610815423
2011-03-31,0.19999999999113524,0.19999999999113524,5.856252900613925e-11,5.486716571420284e-12,7.024609381941877e-12,0.19999999998102005,9.010857082432241e-12,6.02139799220127e-11,8.293625043129396e-12,0.19999999986326542,1.1391618369036833e-11,9.885943881430595e-12,0.19999999999113524,1.2438881331847208e-11
2011-04-30,0.19999999996643558,0.19999999996643558,0.19999999986677822,3.089149240375588e-11,6.511138438109466e-12,1.1875694539781553e-11,6.719252107690856e-11,8.508469296460911e-11,2.0783285281385368e-11,0.19999999995233836,1.6114963488562915e-11,1.803577096241277e-11,0.19999999996643558,2.5087080432119367e-11
2011-05-31,4.862785167989645e-13,4.862785167989645e-13,0.1999999999986373,1.3029006516773454e-12,4.702548326320066e-13,4.394744746474715e-12,0.19999999999887583,0.19999999999501686,3.21120944839846e-12,0.19999999999866588,3.960912229006076e-12,7.18741954697018e-13,4.862785167989546e-13,0.1999999999932865
2011-06-30,0.19999999999277945,0.19999999999277945,1.4714479903346735e-11,5.1903386199588077e-11,0.199999998743667,1.9825136798348643e-10,4.48628239667232e-11,1.3491752584476045e-11,0.19999999932778018,1.032459711690283e-09,7.551940926710064e-11,3.0467484048607505e-10,0.19999999999277945,2.1433693333721234e-10
2011-07-31,1.1169990859564009e-10,1.1169990859564009e-10,5.6954811062869655e-11,2.5724492009782326e-11,0.19999999958647557,0.1999999999412023,1.2775068465693643e-10,0.1999999998904564,4.347950147240724e-11,0.1999999999864032,4.0637942003643714e-11,2.2409278488662017e-11,1.1169990859564158e-10,0.1999999999434061
2011-08-31,1.1360122638428562e-11,1.1360122638428562e-11,0.19999999998511991,2.753485660322034e-11,0.19999999998354312,1.772356535141877e-11,5.593794058323887e-11,0.199999999990938,0.19999999983700684,2.601025942864599e-11,5.457489373852299e-11,0.19999999996555012,1.1360122638428562e-11,2.1980060015723605e-11
2011-09-30,0.06666666666505615,0.06666666666505615,0.19999999999900375,1.1490007419667449e-12,9.652937115757738e-13,5.4376679440048514e-14,7.90633697147204e-13,0.19999999999998377,0.19999999999955181,9.973305685813942e-13,1.1671940267822641e-12,0.19999999999994353,0.06666666666493387,1.3471663819000312e-12
2011-10-31,6.151901009502526e-14,6.151901009502526e-14,0.1999999999999269,7.45695236314383e-13,0.19999999999939633,2.6893500403843964e-13,1.5186632064981485e-12,0.1999999999998117,0.19999999998977652,1.385966579953793e-12,6.8585446383695145e-12,0.19999999999969748,6.151901009447169e-14,4.2864078714554425e-13
